rank	source_id	year	doi	title	venue	type
1	10.1201/9781003336945-2	2022	10.1201/9781003336945-2	Dataflow Computing	Acceleration of Biomedical Image Processing with Dataflow on FPGAs	book-chapter
2	10.1201/9781003336945-3	2022	10.1201/9781003336945-3	Acceleration of Imperative Code with Dataflow Computing	Acceleration of Biomedical Image Processing with Dataflow on FPGAs	book-chapter
3	10.1201/9781003336945	2022	10.1201/9781003336945	Acceleration of Biomedical Image Processing with Dataflow on FPGAs		monograph
4	10.1023/a:1007930622942	1997	10.1023/a:1007930622942	Heterogeneous Simulation—Mixing Discrete-Event Models with Dataflow	Journal of VLSI signal processing systems for signal, image and video technology	journal-article
5	10.1201/9781003336945-4	2022	10.1201/9781003336945-4	Biomedical Image Processing and Reconstruction	Acceleration of Biomedical Image Processing with Dataflow on FPGAs	book-chapter
6	10.1111/j.1547-5069.1998.tb01256.x	1998	10.1111/j.1547-5069.1998.tb01256.x	Clinical Trials ‐ Response from Reader's Requested	Image: the Journal of Nursing Scholarship	journal-article
7	10.1201/9781003336945-1	2022	10.1201/9781003336945-1	Introduction	Acceleration of Biomedical Image Processing with Dataflow on FPGAs	book-chapter
8	10.1201/9781003336945-5	2022	10.1201/9781003336945-5	Conclusion	Acceleration of Biomedical Image Processing with Dataflow on FPGAs	book-chapter
9	10.1109/2.86834	1991	10.1109/2.86834	A novel algorithm for discrete-event simulation: asynchronous distributed discrete-event simulation algorithm for cyclic circuits using a dataflow network	Computer	journal-article
10	10.1201/b11716-30	2017	10.1201/b11716-30	Dataflow-Based Design and Implementation of Image Processing Applications	Multimedia Image and Video Processing	book-chapter
11	10.1088/1402-4896/abcce5	2021	10.1088/1402-4896/abcce5	Inverse-root and inverse-root-exponential potentials: Darboux transformations and elementary Darboux partners	Physica Scripta	journal-article
12	10.2139/ssrn.5966950	2025	10.2139/ssrn.5966950	OE-Diff: Observation-Embedded Diffusion with Closed-Form Guidance and Inverse-Root Scheduling for Real-World Image Super-Resolution		posted-content
13	10.55776/y123	2001	10.55776/y123			grant
14	10.1145/3629104.3666030	2024	10.1145/3629104.3666030	AquaLang: A Dataflow Programming Language	Proceedings of the 18th ACM International Conference on Distributed and Event-based Systems	proceedings-article
15	10.5194/cp-2017-28-rc1	2017	10.5194/cp-2017-28-rc1	Requested Review		peer-review
