rank	source_id	year	doi	title	venue	type
1	10.14711/thesis-b1477728	None	10.14711/thesis-b1477728	Context and precondition-guided search strategies in dynamic symbolic execution		dissertation
2	10.1109/icstw.2013.34	2013	10.1109/icstw.2013.34	A Late Treatment of C Precondition in Dynamic Symbolic Execution	2013 IEEE Sixth International Conference on Software Testing, Verification and Validation Workshops	proceedings-article
3	10.1007/978-3-642-40787-1_20	2013	10.1007/978-3-642-40787-1_20	A Late Treatment of C Precondition in Dynamic Symbolic Execution Testing Tools	Lecture Notes in Computer Science	book-chapter
4	10.1115/1.860045_ch114	2012	10.1115/1.860045_ch114	HOE: Hot-Guided Symbolic Execution	International Conference on Advanced Computer Theory and Engineering, 5th (ICACTE 2012)	book-chapter
5	10.1007/springerreference_26145	None	10.1007/springerreference_26145	symbolic execution	SpringerReference	reference-entry
6	10.1145/3649476.3658782	2024	10.1145/3649476.3658782	Detecting Hardware Trojans using Model Guided Symbolic Execution	Proceedings of the Great Lakes Symposium on VLSI 2024	proceedings-article
7	10.1109/saner48275.2020.9054815	2020	10.1109/saner48275.2020.9054815	Reinforcement Learning Guided Symbolic Execution	2020 IEEE 27th International Conference on Software Analysis, Evolution and Reengineering (SANER)	proceedings-article
8	10.3390/sym18071226	2026	10.3390/sym18071226	A Symmetry-Theoretic Framework for AI-Guided Symbolic Execution in Embedded Systems	Symmetry	journal-article
9	10.1109/apsec60848.2023.00019	2023	10.1109/apsec60848.2023.00019	Reinforcement Learning Guided Symbolic Execution for Ethereum Smart Contracts	2023 30th Asia-Pacific Software Engineering Conference (APSEC)	proceedings-article
10	10.1145/3377812.3390895	2020	10.1145/3377812.3390895	Summary-guided incremental symbolic execution	Proceedings of the ACM/IEEE 42nd International Conference on Software Engineering: Companion Proceedings	proceedings-article
11	10.1109/icse.2015.80	2015	10.1109/icse.2015.80	Regular Property Guided Dynamic Symbolic Execution	2015 IEEE/ACM 37th IEEE International Conference on Software Engineering	proceedings-article
12	10.70675/f84b3bcdzf391z4853zbe20zc055a6176e09	None	10.70675/f84b3bcdzf391z4853zbe20zc055a6176e09	Increasing the performance of symbolic execution by compiling symbolic handling into binaries		dissertation
13	10.1145/1985793.1985971	2011	10.1145/1985793.1985971	DyTa	Proceedings of the 33rd International Conference on Software Engineering	proceedings-article
14	10.1145/3597503.3639078	2024	10.1145/3597503.3639078	Concrete Constraint Guided Symbolic Execution	Proceedings of the IEEE/ACM 46th International Conference on Software Engineering	proceedings-article
15	10.1109/dsn.2009.5270315	2009	10.1109/dsn.2009.5270315	Fitness-guided path exploration in dynamic symbolic execution	2009 IEEE/IFIP International Conference on Dependable Systems &amp; Networks	proceedings-article
16	10.1145/3704886	2025	10.1145/3704886	Derivative-Guided Symbolic Execution	Proceedings of the ACM on Programming Languages	journal-article
17	10.1145/3725843.3756131	2025	10.1145/3725843.3756131	SymbFuzz: Symbolic Execution Guided Hardware Fuzzing	Proceedings of the 58th IEEE/ACM International Symposium on Microarchitecture	proceedings-article
18	10.1109/qrs-c.2019.00049	2019	10.1109/qrs-c.2019.00049	Branch Sequence Coverage Criterion for Testing-Based Formal Verification with Symbolic Execution	2019 IEEE 19th International Conference on Software Quality, Reliability and Security Companion (QRS-C)	proceedings-article
19	10.1145/3284850.3284853	2018	10.1145/3284850.3284853	Interoperability-Guided Testing of QUIC Implementations using Symbolic Execution	Proceedings of the Workshop on the Evolution, Performance, and Interoperability of QUIC	proceedings-article
20	10.2172/2430751	2023	10.2172/2430751	Symbolic Execution for Vulnerability Analysis: Improving Analyses with Symbolic Procedures [Poster]		report
21	10.14722/ndss.2019.23530	2019	10.14722/ndss.2019.23530	Neuro-Symbolic Execution: Augmenting Symbolic Execution with Neural Constraints	Proceedings 2019 Network and Distributed System Security Symposium	proceedings-article
22	10.1109/access.2017.2706943	2017	10.1109/access.2017.2706943	A Branch History Directed Heuristic Search for Effective Binary Level Dynamic Symbolic Execution	IEEE Access	journal-article
23	10.1007/s10515-020-00276-5	2020	10.1007/s10515-020-00276-5	Analyzing system software components using API model guided symbolic execution	Automated Software Engineering	journal-article
24	10.23919/elinfocom.2018.8330584	2018	10.23919/elinfocom.2018.8330584	Symbolic execution using approximate computing (SEAC) — A novel branch hazard distribution method	2018 International Conference on Electronics, Information, and Communication (ICEIC)	proceedings-article
25	10.1016/j.jsc.2016.07.023	2017	10.1016/j.jsc.2016.07.023	Replacing conjectures by positive knowledge: Inferring proven precise worst-case execution time bounds using symbolic execution	Journal of Symbolic Computation	journal-article
26	10.1109/icasid.2017.8285772	2017	10.1109/icasid.2017.8285772	Strategy-guided test-case order in dynamic symbolic execution	2017 11th IEEE International Conference on Anti-counterfeiting, Security, and Identification (ASID)	proceedings-article
27	10.5220/0012061000003538	2023	10.5220/0012061000003538	RPA Testing Using Symbolic Execution	Proceedings of the 18th International Conference on Software Technologies	proceedings-article
28	10.1109/icices.2013.6508273	2013	10.1109/icices.2013.6508273	GASE -an input domain reduction and branch coverage system based on Genetic Algorithm and Symbolic Execution	2013 International Conference on Information Communication and Embedded Systems (ICICES)	proceedings-article
29	10.2139/ssrn.6857720	2026	10.2139/ssrn.6857720	Symbolic Absence as a Structural Precondition for Disinformation: Empirical Evidence from the Romanian Electoral Crisis of 2024		posted-content
30	10.1145/2786805.2786841	2015	10.1145/2786805.2786841	Assertion guided symbolic execution of multithreaded programs	Proceedings of the 2015 10th Joint Meeting on Foundations of Software Engineering	proceedings-article
31	10.1371/journal.pone.0188229	2017	10.1371/journal.pone.0188229	A model-guided symbolic execution approach for network protocol implementations and vulnerability detection	PLOS ONE	journal-article
32	10.21236/ada196451	1988	10.21236/ada196451	Optical Symbolic Processor for Expert System Execution		report
33	10.21236/ada224284	1989	10.21236/ada224284	Optical Symbolic Processor for Expert System Execution		report
34	10.1145/3656443	2024	10.1145/3656443	Compatible Branch Coverage Driven Symbolic Execution for Efficient Bug Finding	Proceedings of the ACM on Programming Languages	journal-article
35	10.21236/ada187882	1987	10.21236/ada187882	Optical Symbolic Processor for Expert System Execution		report
36	10.1145/2642937.2643003	2014	10.1145/2642937.2643003	Evaluation of string constraint solvers in the context of symbolic execution	Proceedings of the 29th ACM/IEEE International Conference on Automated Software Engineering	proceedings-article
37	10.1109/tse.2016.2584063	2017	10.1109/tse.2016.2584063	Dependence Guided Symbolic Execution	IEEE Transactions on Software Engineering	journal-article
38	10.1109/ivmem53963.2021.00014	2021	10.1109/ivmem53963.2021.00014	Towards Symbolic Pointers Reasoning in Dynamic Symbolic Execution	2021 Ivannikov Memorial Workshop (IVMEM)	proceedings-article
39	10.5373/jardcs/v12sp3/20201233	2020	10.5373/jardcs/v12sp3/20201233	Useless Code Identification with Symbolic Execution	Journal of Advanced Research in Dynamical and Control Systems	journal-article
40	10.1145/2666581.2666591	2014	10.1145/2666581.2666591	Context-sensitive detection of information exposure bugs with symbolic execution	Proceedings of the International Workshop on Innovative Software Development Methodologies and Practices	proceedings-article
41	10.1145/3793656.3793700	2026	10.1145/3793656.3793700	Profile-Guided Constraint Simplification for Symbolic Execution	Proceedings of the IEEE/ACM 14th International Conference on Formal Methods in Software Engineering	proceedings-article
42	10.1007/978-3-031-02551-8_2	2020	10.1007/978-3-031-02551-8_2	Symbolic Execution: The Basics	Synthesis Lectures on Software Engineering	book-chapter
43	10.1109/pic.2016.7949563	2016	10.1109/pic.2016.7949563	Model-guided symbolic execution testing for network protocol binary software	2016 International Conference on Progress in Informatics and Computing (PIC)	proceedings-article
44	10.31274/td-20251215-13	None	10.31274/td-20251215-13	Neuro-symbolic program generation and execution for hybrid reasoning		dissertation
45	10.1007/978-3-642-02652-2_16	2009	10.1007/978-3-642-02652-2_16	Efficient Testing of Concurrent Programs with Abstraction-Guided Symbolic Execution	Lecture Notes in Computer Science	book-chapter
