rank	source_id	year	doi	title	venue	type
1	10.1007/springerreference_26145	None	10.1007/springerreference_26145	symbolic execution	SpringerReference	reference-entry
2	10.1063/1.5114356	2019	10.1063/1.5114356	Predicting bugs using symbolic execution graph*	AIP Conference Proceedings	proceedings-article
3	10.2139/ssrn.4341186	2023	10.2139/ssrn.4341186	Improving the Precision of Call Graph Construction for Webassembly with Symbolic Execution and Slicing		posted-content
4	10.4304/jmm.9.6.843-850	2014	10.4304/jmm.9.6.843-850	Dynamic Obfuscation Algorithm based on Demand-Driven Symbolic Execution	Journal of Multimedia	journal-article
5	10.1007/978-3-540-78800-3_28	None	10.1007/978-3-540-78800-3_28	Demand-Driven Compositional Symbolic Execution	Lecture Notes in Computer Science	book-chapter
6	10.70675/f84b3bcdzf391z4853zbe20zc055a6176e09	None	10.70675/f84b3bcdzf391z4853zbe20zc055a6176e09	Increasing the performance of symbolic execution by compiling symbolic handling into binaries		dissertation
7	10.2172/2430751	2023	10.2172/2430751	Symbolic Execution for Vulnerability Analysis: Improving Analyses with Symbolic Procedures [Poster]		report
8	10.14722/ndss.2019.23530	2019	10.14722/ndss.2019.23530	Neuro-Symbolic Execution: Augmenting Symbolic Execution with Neural Constraints	Proceedings 2019 Network and Distributed System Security Symposium	proceedings-article
9	10.1016/j.jsc.2016.07.023	2017	10.1016/j.jsc.2016.07.023	Replacing conjectures by positive knowledge: Inferring proven precise worst-case execution time bounds using symbolic execution	Journal of Symbolic Computation	journal-article
10	10.1109/models50736.2021.00024	2021	10.1109/models50736.2021.00024	Towards Control Flow Analysis of Declarative Graph Transformations with Symbolic Execution	2021 ACM/IEEE 24th International Conference on Model Driven Engineering Languages and Systems (MODELS)	proceedings-article
11	10.5220/0012061000003538	2023	10.5220/0012061000003538	RPA Testing Using Symbolic Execution	Proceedings of the 18th International Conference on Software Technologies	proceedings-article
12	10.1007/978-3-319-09108-2_5	2014	10.1007/978-3-319-09108-2_5	Generating Inductive Predicates for Symbolic Execution of Pointer-Manipulating Programs	Lecture Notes in Computer Science	book-chapter
13	10.21236/ada196451	1988	10.21236/ada196451	Optical Symbolic Processor for Expert System Execution		report
14	10.21236/ada224284	1989	10.21236/ada224284	Optical Symbolic Processor for Expert System Execution		report
15	10.21236/ada187882	1987	10.21236/ada187882	Optical Symbolic Processor for Expert System Execution		report
