rank	source_id	year	doi	title	venue	type
1	10.1007/978-3-030-94583-1_8	2022	10.1007/978-3-030-94583-1_8	Automata-Driven Partial Order Reduction and Guided Search for LTL Model Checking	Lecture Notes in Computer Science	book-chapter
2	10.1016/j.scico.2010.02.008	2011	10.1016/j.scico.2010.02.008	Partial order reduction for state/event LTL with application to component-interaction automata	Science of Computer Programming	journal-article
3	10.1007/s10817-017-9418-4	2018	10.1007/s10817-017-9418-4	Formal Verification of an Executable LTL Model Checker with Partial Order Reduction	Journal of Automated Reasoning	journal-article
4	10.1007/978-3-319-40648-0_23	2016	10.1007/978-3-319-40648-0_23	Formal Verification of an Executable LTL Model Checker with Partial Order Reduction	Lecture Notes in Computer Science	book-chapter
5	10.1007/978-3-319-13338-6_20	2014	10.1007/978-3-319-13338-6_20	Partial-Order Reduction for Multi-core LTL Model Checking	Lecture Notes in Computer Science	book-chapter
6	10.1007/978-3-642-20398-5_29	2011	10.1007/978-3-642-20398-5_29	Combining Partial-Order Reduction and Symbolic Model Checking to Verify LTL Properties	Lecture Notes in Computer Science	book-chapter
7	10.1093/logcom/exw004	2016	10.1093/logcom/exw004	Partial order reduction for checking LTL formulae with the next-time operator	Journal of Logic and Computation	journal-article
8	10.1145/3603288.3603296	2024	10.1145/3603288.3603296	Approximate Partial Order Reduction	Formal Methods for Safe Autonomy	book-chapter
9	10.1007/978-3-642-00255-7_21	2009	10.1007/978-3-642-00255-7_21	Partial Order Reduction for State/Event LTL	Lecture Notes in Computer Science	book-chapter
10	10.1007/3-540-48320-9_30	1999	10.1007/3-540-48320-9_30	Partial Order Reduction for Model Checking of Timed Automata	Lecture Notes in Computer Science	book-chapter
11	10.7717/peerj-cs.823/fig-5	None	10.7717/peerj-cs.823/fig-5	Figure 5: The Büchi automata built by the LTL model checking procedure in Algorithm 1.		component
12	10.1109/sere-c.2012.45	2012	10.1109/sere-c.2012.45	A New Approach of Partial Order Reduction Technique for Parallel Timed Automata Model Checking	2012 IEEE Sixth International Conference on Software Security and Reliability Companion	proceedings-article
13	10.70675/f5fc5032zc27dz4fffza3cbzd9a01566f10d	None	10.70675/f5fc5032zc27dz4fffza3cbzd9a01566f10d	Partial order reduction for timed systems		dissertation
14	10.1016/j.tcs.2009.03.002	2009	10.1016/j.tcs.2009.03.002	Efficient model checking for LTL with partial order snapshots	Theoretical Computer Science	journal-article
15	10.1016/j.jlamp.2024.101021	2025	10.1016/j.jlamp.2024.101021	First order Büchi automata and their application to verification of LTL specifications	Journal of Logical and Algebraic Methods in Programming	journal-article
16	10.1145/2642937.2642998	2014	10.1145/2642937.2642998	Assertion guided abstraction	Proceedings of the 29th ACM/IEEE International Conference on Automated Software Engineering	proceedings-article
17	10.1007/bfb0032058	None	10.1007/bfb0032058	Proving partial order liveness properties	Lecture Notes in Computer Science	book-chapter
18	10.1007/11605157_20	2006	10.1007/11605157_20	Deeper Connections Between LTL and Alternating Automata	Lecture Notes in Computer Science	book-chapter
19	10.7763/ijmo.2014.v4.380	2014	10.7763/ijmo.2014.v4.380	Partial Order Reduction for Verification of WS-BPEL	International Journal of Modeling and Optimization	journal-article
20	10.32614/cran.package.guidedpls	2023	10.32614/cran.package.guidedpls	guidedPLS: Supervised Dimensional Reduction by Guided Partial Least Squares	CRAN: Contributed Packages	dataset
21	10.1007/978-3-642-03359-9_29	2009	10.1007/978-3-642-03359-9_29	Construction of Büchi Automata for LTL Model Checking Verified in Isabelle/HOL	Lecture Notes in Computer Science	book-chapter
