rank	source_id	year	doi	title	venue	type
1	10.4324/9781003317210-18	2023	10.4324/9781003317210-18	Kolkata Partition Museum	The Long History of Partition in Bengal	book-chapter
2	10.4324/9781003317210-15	2023	10.4324/9781003317210-15	Revisiting Bengal Partition	The Long History of Partition in Bengal	book-chapter
3	10.1109/secon.1993.465763	None	10.1109/secon.1993.465763	An advanced dataflow processor architecture based on a multiple input node concept	Proceedings of Southeastcon '93	proceedings-article
4	10.1145/2072274.2072278	2011	10.1145/2072274.2072278	Model checking dataflow for malicious input	Proceedings of the Workshop on Embedded Systems Security	proceedings-article
5	10.2139/ssrn.6992804	2026	10.2139/ssrn.6992804	Partition and Block: Defeating Input Reconstruction Attacks for Split Inference Models		posted-content
6	10.58213/we33q780	2020	10.58213/we33q780	PARTITION: AN INEVITABLE EVENT?	Vidhyayana	journal-article
7	10.1016/j.procs.2016.05.415	2016	10.1016/j.procs.2016.05.415	A Partition Scheduler Model for Dynamic Dataflow Programs	Procedia Computer Science	journal-article
8	10.1017/cbo9780511620935.002	1986	10.1017/cbo9780511620935.002	Introduction	Story, Performance, and Event	book-chapter
9	10.1007/springerreference_16814	None	10.1007/springerreference_16814	internal event	SpringerReference	reference-entry
10	10.1109/2.86834	1991	10.1109/2.86834	A novel algorithm for discrete-event simulation: asynchronous distributed discrete-event simulation algorithm for cyclic circuits using a dataflow network	Computer	journal-article
11	10.1145/2335484.2335506	2012	10.1145/2335484.2335506	Partition and compose	Proceedings of the 6th ACM International Conference on Distributed Event-Based Systems	proceedings-article
12	10.1109/igcc.2016.7892619	2016	10.1109/igcc.2016.7892619	Memory partition for SIMD in streaming dataflow architectures	2016 Seventh International Green and Sustainable Computing Conference (IGSC)	proceedings-article
13	10.4324/9781003317210-1	2023	10.4324/9781003317210-1	Introduction	The Long History of Partition in Bengal	book-chapter
14	10.31390/gradschool_dissertations.247	None	10.31390/gradschool_dissertations.247	Person or place? A contextual event-history analysis of homicide victimization risk		dissertation
15	10.5220/0012143600003595	2023	10.5220/0012143600003595	The Partition Problem, and How The Distribution of Input Bits Affects the Solving Process	Proceedings of the 15th International Joint Conference on Computational Intelligence	proceedings-article
16	10.1021/jp710341h.s002	None	10.1021/jp710341h.s002	How Accurate Are Approximate Methods for Evaluating Partition Functions for Hindered Internal Rotations?		component
17	10.7717/peerj-cs.1122/fig-1	None	10.7717/peerj-cs.1122/fig-1	Figure 1: The internal hole error and external island error in partition diagram.		component
18	10.1145/3629104.3666030	2024	10.1145/3629104.3666030	AquaLang: A Dataflow Programming Language	Proceedings of the 18th ACM International Conference on Distributed and Event-based Systems	proceedings-article
19	10.5753/sbcup.2017.3303	2017	10.5753/sbcup.2017.3303	Uma Abordagem Dataflow para Processamento Contextual na Internet das Coisas	Anais do IX Simpósio Brasileiro de Computação Ubíqua e Pervasiva (SBCUP 2017)	proceedings-article
20	10.4324/9781003317210-11	2023	10.4324/9781003317210-11	Partition's Women	The Long History of Partition in Bengal	book-chapter
21	10.1145/3629104.3666029	2024	10.1145/3629104.3666029	Safe Shared State in Dataflow Systems	Proceedings of the 18th ACM International Conference on Distributed and Event-based Systems	proceedings-article
22	10.4324/9781003317210	2023	10.4324/9781003317210	The Long History of Partition in Bengal		book
23	10.1017/cbo9780511620935	1986	10.1017/cbo9780511620935	Story, Performance, and Event		monograph
24	10.1017/cbo9780511620935.007	1986	10.1017/cbo9780511620935.007	Conclusion	Story, Performance, and Event	book-chapter
25	10.1007/978-3-0348-9120-2_2	1993	10.1007/978-3-0348-9120-2_2	Input/Output Discrete Event Processes and System Modeling	Discrete Event Systems: Modeling and Control	book-chapter
26	10.1017/cbo9780511620935.008	1986	10.1017/cbo9780511620935.008	References	Story, Performance, and Event	book-chapter
27	10.1007/978-1-4471-0937-2_12	1997	10.1007/978-1-4471-0937-2_12	Modeling Software Dependability Growth under Input Partition Testing	Safe Comp 96	book-chapter
28	10.4324/9781003317210-9	2023	10.4324/9781003317210-9	Spaces of Anamnesis	The Long History of Partition in Bengal	book-chapter
29	10.1109/ijcnn.1992.287075	None	10.1109/ijcnn.1992.287075	Function approximation using a partition of the input space	[Proceedings 1992] IJCNN International Joint Conference on Neural Networks	proceedings-article
30	10.1109/hpca56546.2023.10070992	2023	10.1109/hpca56546.2023.10070992	INCA: Input-stationary Dataflow at Outside-the-box Thinking about Deep Learning Accelerators	2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA)	proceedings-article
31	10.1109/sips.2000.886765	None	10.1109/sips.2000.886765	Systematic consolidation of input and output buffers in synchronous dataflow specifications	2000 IEEE Workshop on SiGNAL PROCESSING SYSTEMS. SiPS 2000. Design and Implementation (Cat. No.00TH8528)	proceedings-article
32	10.3790/schm.103.1.43	1983	10.3790/schm.103.1.43	Input-Output-Analysen mit unvollständigen Input-Output-Tabellen	Journal of Contextual Economics – Schmollers Jahrbuch	journal-article
33	10.1177/17506980251374628	2025	10.1177/17506980251374628	Book review: The Long History of Partition in Bengal: Event, Memory, Representations RoyRituparnaSenguptaJayantaBandyopadhyaySekhar (eds). The Long History of Partition in Bengal: Event, Memory, Representations. London: Routledge, 2024, 300 pp., $190. ISBN 978-1032309132.	Memory Studies	journal-article
34	10.4324/9781003317210-16	2023	10.4324/9781003317210-16	Memory as Cinematic Praxis	The Long History of Partition in Bengal	book-chapter
35	10.4324/9781003317210-4	2023	10.4324/9781003317210-4	Divided Landscapes, Fragmented Identities	The Long History of Partition in Bengal	book-chapter
36	10.1063/1.37180	1988	10.1063/1.37180	The atomic internal partition function	AIP Conference Proceedings	proceedings-article
37	10.1109/coase.2015.7294187	2015	10.1109/coase.2015.7294187	Discrete event dataflow as a formal approach to specification of industrial vision systems	2015 IEEE International Conference on Automation Science and Engineering (CASE)	proceedings-article
38	10.4324/9781003317210-3	2023	10.4324/9781003317210-3	Of Conflict and Cooperation	The Long History of Partition in Bengal	book-chapter
39	10.1007/978-3-642-84725-7_7	1992	10.1007/978-3-642-84725-7_7	Measurement of Diversity Degree by Quantification of Dissimilarity in the Input Partition	Software Fault Tolerance	book-chapter
40	10.1017/cbo9780511620935.003	1986	10.1017/cbo9780511620935.003	“Any man who keeps more'n one hound'll lie to you”	Story, Performance, and Event	book-chapter
41	10.3727/152599516x14682560744712	2016	10.3727/152599516x14682560744712	Ecological Systems Theory Approach to Corporate Social Responsibility: Contextual Perspectives From Meeting Planners	Event Management	journal-article
