rank	source_id	year	doi	title	venue	type
1	10.1145/2858788.2688533	2015	10.1145/2858788.2688533	The lazy happens-before relation: better partial-order reduction for systematic concurrency testing	ACM SIGPLAN Notices	journal-article
2	10.1145/2688500.2688533	2015	10.1145/2688500.2688533	The lazy happens-before relation: better partial-order reduction for systematic concurrency testing	Proceedings of the 20th ACM SIGPLAN Symposium on Principles and Practice of Parallel Programming	proceedings-article
3	10.21203/rs.3.rs-3257081/v1	2023	10.21203/rs.3.rs-3257081/v1	Dynamic Partial Order Reduction Based on Interference Solution		posted-content
4	10.1145/3360550	2019	10.1145/3360550	Value-centric dynamic partial order reduction	Proceedings of the ACM on Programming Languages	journal-article
5	10.1007/978-3-658-12680-3_4	2016	10.1007/978-3-658-12680-3_4	Dynamic Partial Order Reduction in Stateful Model Checking	Complete Symbolic Simulation of SystemC Models	book-chapter
6	10.70675/f5fc5032zc27dz4fffza3cbzd9a01566f10d	None	10.70675/f5fc5032zc27dz4fffza3cbzd9a01566f10d	Partial order reduction for timed systems		dissertation
7	10.1109/fmcad.2016.7886672	2016	10.1109/fmcad.2016.7886672	Hybrid partial order reduction with under-approximate dynamic points-to and determinacy information	2016 Formal Methods in Computer-Aided Design (FMCAD)	proceedings-article
8	10.1145/3293882.3338987	2019	10.1145/3293882.3338987	Conditional dynamic partial order reduction and optimality results	Proceedings of the 28th ACM SIGSOFT International Symposium on Software Testing and Analysis	proceedings-article
9	10.1145/1047659.1040315	2005	10.1145/1047659.1040315	Dynamic partial-order reduction for model checking software	ACM SIGPLAN Notices	journal-article
10	10.1145/2578855.2535845	2014	10.1145/2578855.2535845	Optimal dynamic partial order reduction	ACM SIGPLAN Notices	journal-article
11	10.1145/2813885.2737956	2015	10.1145/2813885.2737956	Dynamic partial order reduction for relaxed memory models	ACM SIGPLAN Notices	journal-article
12	10.1145/1040305.1040315	2005	10.1145/1040305.1040315	Dynamic partial-order reduction for model checking software	Proceedings of the 32nd ACM SIGPLAN-SIGACT symposium on Principles of programming languages	proceedings-article
13	10.1515/9783111636146-010	2025	10.1515/9783111636146-010	10 Reduction of some partial dynamic equations	Partial Dynamic Equations	book-chapter
14	10.1515/9783111636146-001	2025	10.1515/9783111636146-001	1 Classification of second-order partial dynamic equations	Partial Dynamic Equations	book-chapter
15	10.7763/ijmo.2014.v4.380	2014	10.7763/ijmo.2014.v4.380	Partial Order Reduction for Verification of WS-BPEL	International Journal of Modeling and Optimization	journal-article
16	10.1007/978-3-642-35632-2_4	2013	10.1007/978-3-642-35632-2_4	Scalable Dynamic Partial Order Reduction	Lecture Notes in Computer Science	book-chapter
17	10.1145/2535838.2535845	2014	10.1145/2535838.2535845	Optimal dynamic partial order reduction	Proceedings of the 41st ACM SIGPLAN-SIGACT Symposium on Principles of Programming Languages	proceedings-article
18	10.1007/978-3-540-73370-6_6	None	10.1007/978-3-540-73370-6_6	Distributed Dynamic Partial Order Reduction Based Verification of Threaded Software	Lecture Notes in Computer Science	book-chapter
19	10.1007/978-3-540-85361-9_21	2008	10.1007/978-3-540-85361-9_21	Dynamic Partial Order Reduction Using Probe Sets	Lecture Notes in Computer Science	book-chapter
20	10.1007/978-3-540-85114-1_20	None	10.1007/978-3-540-85114-1_20	Efficient Stateful Dynamic Partial Order Reduction	Lecture Notes in Computer Science	book-chapter
21	10.26226/morressier.604907f51a80aac83ca25d7e	2021	10.26226/morressier.604907f51a80aac83ca25d7e	Partial Order Reduction for Deep Bug Finding in Synchronous Hardware		posted-content
22	10.1007/11901433_9	2006	10.1007/11901433_9	Stateful Dynamic Partial-Order Reduction	Lecture Notes in Computer Science	book-chapter
23	10.1145/2642937.2642998	2014	10.1145/2642937.2642998	Assertion guided abstraction	Proceedings of the 29th ACM/IEEE International Conference on Automated Software Engineering	proceedings-article
24	10.1145/2737924.2737956	2015	10.1145/2737924.2737956	Dynamic partial order reduction for relaxed memory models	Proceedings of the 36th ACM SIGPLAN Conference on Programming Language Design and Implementation	proceedings-article
25	10.1016/j.compfluid.2025.106579	2025	10.1016/j.compfluid.2025.106579	Incremental singular value decomposition based model order reduction of scale resolving fluid dynamic simulations	Computers &amp; Fluids	journal-article
26	10.70675/138dc2a5zc12az40e9zab61zddbb416de5a2	None	10.70675/138dc2a5zc12az40e9zab61zddbb416de5a2	Stateful partial-order reduction methods for concurrent systems with blocking instructions		dissertation
27	10.1145/3364452.3364457	2019	10.1145/3364452.3364457	A Sound Dynamic Partial Order Reduction Engine for Java Pathfinder	ACM SIGSOFT Software Engineering Notes	journal-article
28	10.1145/3276515	2018	10.1145/3276515	What happens-after the first race? enhancing the predictive power of happens-before based dynamic race detection	Proceedings of the ACM on Programming Languages	journal-article
29	10.26226/morressier.604907f51a80aac83ca25d72	2021	10.26226/morressier.604907f51a80aac83ca25d72	The Inconsistent Labelling Problem of Stutter-Preserving Partial-Order Reduction		posted-content
30	10.1007/978-3-319-10575-8_6	2018	10.1007/978-3-319-10575-8_6	Partial-Order Reduction	Handbook of Model Checking	book-chapter
31	10.1145/3498711	2022	10.1145/3498711	Truly stateless, optimal dynamic partial order reduction	Proceedings of the ACM on Programming Languages	journal-article
32	10.1145/3073408	2017	10.1145/3073408	Source Sets	Journal of the ACM	journal-article
33	10.1145/3158119	2018	10.1145/3158119	Data-centric dynamic partial order reduction	Proceedings of the ACM on Programming Languages	journal-article
34	10.1145/3551349.3561159	2022	10.1145/3551349.3561159	Prioritized Constraint-Aided Dynamic Partial-Order Reduction	Proceedings of the 37th IEEE/ACM International Conference on Automated Software Engineering	proceedings-article
35	10.1145/2632362.2632365	2014	10.1145/2632362.2632365	Approximating happens-before order: interplay between static analysis and state space traversal	Proceedings of the 2014 International SPIN Symposium on Model Checking of Software	proceedings-article
36	10.1145/1273647.1273657	2007	10.1145/1273647.1273657	Semantics driven dynamic partial-order reduction of MPI-based parallel programs	Proceedings of the 2007 ACM workshop on Parallel and distributed systems: testing and debugging	proceedings-article
37	10.1515/9783111636146-002	2025	10.1515/9783111636146-002	2 Classification and canonical forms for linear second-order partial dynamic equations in two independent variables	Partial Dynamic Equations	book-chapter
38	10.1007/978-1-4471-3827-3_1	2004	10.1007/978-1-4471-3827-3_1	Introduction to Dynamic Model Reduction Techniques	Model Order Reduction Techniques	book-chapter
39	10.21236/ad0616301	1965	10.21236/ad0616301	Some Iterative Methods Using Partial Order for Solution of Nonlinear Boundary Value Problems		report
40	10.1145/3591243	2023	10.1145/3591243	Dynamic Partial Order Reduction for Checking Correctness against Transaction Isolation Levels	Proceedings of the ACM on Programming Languages	journal-article
41	10.1016/s0079-8169(08)61521-4	1975	10.1016/s0079-8169(08)61521-4	18 Reduction of Higher Order Systems to First-Order Systems	Pure and Applied Mathematics	book-chapter
42	10.1021/acs.orglett.6b02910.s001	None	10.1021/acs.orglett.6b02910.s001	Synthesis of the GPR40 Partial Agonist MK-8666 through a Kinetically Controlled Dynamic Enzymatic Ketone Reduction		component
43	10.1145/3603288.3603296	2024	10.1145/3603288.3603296	Approximate Partial Order Reduction	Formal Methods for Safe Autonomy	book-chapter
44	10.2307/j.ctv7tq4qc.18	None	10.2307/j.ctv7tq4qc.18	What Happens When Wittgenstein Asks “What Happens When . . . ?”	Saying What We Mean	book-chapter
