rank	openalex_id	year	doi	title	venue	type
1	W3087318293	2020	https://doi.org/10.1186/s13321-020-00460-5	Molecular representations in AI-driven drug discovery: a review and practical guide	Journal of Cheminformatics	article
2	W4297858853	2022	https://doi.org/10.1017/s1471068426100453	A Monadic Implementation of Functional Logic Programs	Theory and Practice of Logic Programming	article
3	W4388031336	2023	https://doi.org/10.1145/3581784.3607045	Co-design Hardware and Algorithm for Vector Search		conference-paper
4	W2563423759	2014		Automated Synthetic Feasibility Assessment: A Data-driven Derivation of Computational tools for Medicinal Chemistry	TSpace (University of Toronto)	dissertation
5	W4402830483	2024	https://doi.org/10.1109/access.2024.3467375	Approximate Computing: Concepts, Architectures, Challenges, Applications, and Future Directions	IEEE Access	article
6	W4295279953	2022	https://doi.org/10.1007/s10844-022-00738-0	Hierarchical reinforcement learning for efficient and effective automated penetration testing of large networks	Journal of Intelligent Information Systems	article
7	W4393646376	2024	https://doi.org/10.1162/imag_a_00137	The coming decade of digital brain research: A vision for neuroscience at the intersection of technology and computing	Imaging Neuroscience	article
8	W2766189631	2017		Smart Contracts and the Cost of Inflexibility	Penn Carey Law Legal Scholarship Repository (University of Pennsylvania)	article
9	W3163850647	2021	https://doi.org/10.26434/chemrxiv.14554803.v1	Report on an NIH Workshop on Ultralarge Chemistry Databases	ChemRxiv	preprint
10	W1574033492	2009	https://doi.org/10.3990/1.9789036528535	Revisiting anomaly-based network intrusion detection systems		dissertation
11	W2950880405	2018		Development of hardware and algorithms for a multi-functional capacitive proximity sensing system	Summit (Simon Fraser University)	dissertation
12	W2151517454	2007		Designs and algorithms for packet and content inspection	Research Repository (Delft University of Technology)	dissertation
13	W4391225503	2024	https://doi.org/10.3390/e26020108	Emergence and Causality in Complex Systems: A Survey of Causal Emergence and Related Quantitative Studies	Entropy	article
14	W2947550312	2019	https://doi.org/10.1109/access.2019.2919322	A Survey on Measuring Anonymity in Anonymous Communication Systems	IEEE Access	article
15	W2954479669	2019	https://doi.org/10.1007/978-3-030-17502-3	Tools and Algorithms for the Construction and Analysis of Systems	Lecture notes in computer science	conference-paper
16	W2475909893	2014	https://doi.org/10.1007/978-1-4302-6572-6	Platform Embedded Security Technology Revealed	Apress eBooks	book
17	W4221138667	2022	https://doi.org/10.48550/arxiv.2201.04803	A Comprehensive Survey on the Applications of Blockchain for Securing Vehicular Networks	arXiv (Cornell University)	preprint
18	W4281778291	2022	https://doi.org/10.21203/rs.3.rs-1686285/v1	Hierarchical Reinforcement Learning for Efficient and Effective Automated Penetration Testing of Large Networks	Research Square	preprint
19	W4385408612	2023	https://doi.org/10.15760/etd.3564	Implementing a Functional Logic Programming Language via the Fair Scheme		dissertation
20	W2905593779	2008	https://doi.org/10.31390/gradschool_theses.1008	Failure-awareness and dynamic adaptation in data scheduling		dissertation
21	W4310852790	2022	https://doi.org/10.1515/9783110781502	Computational Stylistics in Poetry, Prose, and Drama		book
22	W1482105673	2009		Trader : reliability of high-volume consumer products:a collaborative research project on the reliability of complex embedded systems	Data Archiving and Networked Services (DANS)	book
