rank	source_id	year	doi	title	venue	type
1	10.1007/3-540-48068-4_11	2002	10.1007/3-540-48068-4_11	Computing a Finite Prefix of a Time Petri Net	Lecture Notes in Computer Science	book-chapter
2	10.1007/978-3-540-89287-8_12	2008	10.1007/978-3-540-89287-8_12	McMillan’s Complete Prefix for Contextual Nets	Lecture Notes in Computer Science	book-chapter
3	10.1007/3-540-69108-1_1	1998	10.1007/3-540-69108-1_1	Petri Nets as Token Objects	Lecture Notes in Computer Science	book-chapter
4	10.46298/lmcs-19(4:37)2023	2023	10.46298/lmcs-19(4:37)2023	Decidability of Two Truly Concurrent Equivalences for Finite Bounded Petri Nets	Logical Methods in Computer Science	journal-article
5	10.1007/11767589_8	2006	10.1007/11767589_8	Complete Finite Prefixes of Symbolic Unfoldings of Safe Time Petri Nets	Lecture Notes in Computer Science	book-chapter
6	10.1007/978-3-031-33620-1_16	2023	10.1007/978-3-031-33620-1_16	Token Trail Semantics – Modeling Behavior of Petri Nets with Labeled Petri Nets	Lecture Notes in Computer Science	book-chapter
7	10.46298/arima.3177	2017	10.46298/arima.3177	Unfolding through processes to compute the complete prefix of Petri nets	Revue Africaine de Recherche en Informatique et Mathématiques Appliquées	journal-article
8	10.1109/pnpm.1989.68555	None	10.1109/pnpm.1989.68555	On bounds for token probabilities in a class of generalized stochastic Petri nets	Proceedings of the Third International Workshop on Petri Nets and Performance Models, PNPM89	proceedings-article
9	10.31274/etd-180810-2060	None	10.31274/etd-180810-2060	Comparison of encoding schemes for symbolic model checking of bounded petri nets		dissertation
10	10.46298/.8467	2021	10.46298/.8467	The Complexity of Synthesis of $b$-Bounded Petri Nets	Fundamenta Informaticae	journal-article
11	10.1007/978-3-540-78127-1_27	None	10.1007/978-3-540-78127-1_27	Token-Free Petri Nets	Lecture Notes in Computer Science	book-chapter
12	10.1007/978-3-031-61433-0_9	2024	10.1007/978-3-031-61433-0_9	Token Trail Semantics II - Petri Nets And Their Net Language	Lecture Notes in Computer Science	book-chapter
13	10.1007/978-3-540-68746-7_6	2008	10.1007/978-3-540-68746-7_6	Faster Unfolding of General Petri Nets Based on Token Flows	Lecture Notes in Computer Science	book-chapter
14	10.1007/978-3-540-68746-7_7	2008	10.1007/978-3-540-68746-7_7	Decomposition Theorems for Bounded Persistent Petri Nets	Lecture Notes in Computer Science	book-chapter
15	10.1007/978-3-658-11765-8_3	2016	10.1007/978-3-658-11765-8_3	Translating MA Processes into Safe Petri Nets — Complete Construction	A Polynomial Translation of Mobile Ambients into Safe Petri Nets	book-chapter
16	10.1007/3-540-56689-9_38	1993	10.1007/3-540-56689-9_38	Bounded self-stabilizing Petri nets	Lecture Notes in Computer Science	book-chapter
17	10.1007/3-540-51525-9_12	1989	10.1007/3-540-51525-9_12	Representation by finite and safe Petri nets	Lecture Notes in Computer Science	book-chapter
18	10.7494/csci.2020.21.4.3728	2020	10.7494/csci.2020.21.4.3728	CAUSAL REVERSIBILITY IN INDIVIDUAL TOKEN INTERPRETATION OF PETRI NETS	Computer Science	journal-article
19	10.1007/978-3-030-21571-2_9	2019	10.1007/978-3-030-21571-2_9	Hardness Results for the Synthesis of b-bounded Petri Nets	Lecture Notes in Computer Science	book-chapter
20	10.1007/978-3-031-33620-1_7	2023	10.1007/978-3-031-33620-1_7	Taking Complete Finite Prefixes to High Level, Symbolically	Lecture Notes in Computer Science	book-chapter
21	10.1007/3-540-51525-9_13	1989	10.1007/3-540-51525-9_13	A remark on the representation by finite Petri nets	Lecture Notes in Computer Science	book-chapter
22	10.1007/3-540-48068-4_23	2002	10.1007/3-540-48068-4_23	Token-Controlled Place Refinement in Hierarchical Petri Nets with Application to Active Document Workflow	Lecture Notes in Computer Science	book-chapter
23	10.1007/978-3-642-75329-9_5	1992	10.1007/978-3-642-75329-9_5	Individual-Token Nets	Springer Compass International	book-chapter
24	10.1007/978-3-030-21571-2_10	2019	10.1007/978-3-030-21571-2_10	Fixed Parameter Tractability and Polynomial Time Results for the Synthesis of b-bounded Petri Nets	Lecture Notes in Computer Science	book-chapter
25	10.1007/978-3-030-21571-2_22	2019	10.1007/978-3-030-21571-2_22	Parameter Synthesis for Bounded Cost Reachability in Time Petri Nets	Lecture Notes in Computer Science	book-chapter
26	10.1007/3-540-58152-9_20	1994	10.1007/3-540-58152-9_20	Liveness in bounded Petri nets which are covered by T-invariants	Lecture Notes in Computer Science	book-chapter
27	10.1007/bfb0016220	None	10.1007/bfb0016220	A logical formalism for the study of the finite behaviour of Petri nets	Lecture Notes in Computer Science	book-chapter
28	10.1007/bfb0019972	None	10.1007/bfb0019972	Top-down synthesis of live and bounded free choice nets	Lecture Notes in Computer Science	book-chapter
29	10.1201/b13055-20	2016	10.1201/b13055-20	Petri Nets	Handbook of Finite State Based Models and Applications	book-chapter
30	10.4204/eptcs.368.8	2022	10.4204/eptcs.368.8	Token Multiplicity in Reversing Petri Nets Under the Individual Token Interpretation	Electronic Proceedings in Theoretical Computer Science	journal-article
31	10.12988/ams.2015.4121020	2015	10.12988/ams.2015.4121020	Bounded conflict free Petri nets of a field	Applied Mathematical Sciences	journal-article
32	10.1007/978-3-642-02424-5_2	2009	10.1007/978-3-642-02424-5_2	Unifying Petri Net Semantics with Token Flows	Lecture Notes in Computer Science	book-chapter
33	10.1007/978-3-662-63079-2_5	2021	10.1007/978-3-662-63079-2_5	The Complexity of Synthesizing $$\textsf {nop}$$-Equipped Boolean Petri Nets from g-Bounded Inputs	Lecture Notes in Computer Science	book-chapter
34	10.1007/978-3-540-27793-4_10	2004	10.1007/978-3-540-27793-4_10	Finite Unfoldings of Unbounded Petri Nets	Lecture Notes in Computer Science	book-chapter
35	10.1109/access.2024.3390774	2024	10.1109/access.2024.3390774	Verification of Archive System Opacity With Bounded Labeled Petri Nets	IEEE Access	journal-article
36	10.3233/fun-2008-851-416	2008	10.3233/fun-2008-851-416	Token History Petri Nets	Fundamenta Informaticae	journal-article
37	10.1007/978-3-540-68746-7_10	2008	10.1007/978-3-540-68746-7_10	A Symbolic Algorithm for the Synthesis of Bounded Petri Nets	Lecture Notes in Computer Science	book-chapter
38	10.1007/3-540-55676-1_4	1992	10.1007/3-540-55676-1_4	A polynomial-time graph algorithm to decide liveness of some basic classes of bounded Petri nets	Lecture Notes in Computer Science	book-chapter
39	10.1109/robot.2005.1570685	None	10.1109/robot.2005.1570685	A Supply Chain Model Using Complex-Valued Token Petri Nets	Proceedings of the 2005 IEEE International Conference on Robotics and Automation	proceedings-article
40	10.1007/3-540-48068-4_20	2002	10.1007/3-540-48068-4_20	Regular Event Structures and Finite Petri Nets: The Conflict-Free Case	Lecture Notes in Computer Science	book-chapter
41	10.1016/j.automatica.2023.111410	2024	10.1016/j.automatica.2023.111410	Symbolic state estimation in bounded timed labeled Petri nets	Automatica	journal-article
42	10.1007/978-3-662-68191-6_3	2024	10.1007/978-3-662-68191-6_3	Computing a Parametric Reveals Relation For Bounded Equal-Conflict Petri Nets	Lecture Notes in Computer Science	book-chapter
43	10.5772/7493	2010	10.5772/7493	Intuitive Transformation of UML2 Activities into Fundamental Modeling Concept Petri Nets and Colored Petri Nets	Petri Nets Applications	book-chapter
44	10.1017/cbo9780511526558.003	1995	10.1017/cbo9780511526558.003	Analysis techniques for Petri nets	Free Choice Petri Nets	book-chapter
45	10.1109/bicta.2010.5645264	2010	10.1109/bicta.2010.5645264	Parsing for languages of String Token Petri Nets	2010 IEEE Fifth International Conference on Bio-Inspired Computing: Theories and Applications (BIC-TA)	proceedings-article
46	10.2168/lmcs-3(1:1)2007	2007	10.2168/lmcs-3(1:1)2007	Dense-Timed Petri Nets: Checking Zenoness, Token liveness and Boundedness	Logical Methods in Computer Science	journal-article
