rank	source_id	year	doi	title	venue	type
1	10.22541/au.169407925.56037576/v1	2023	10.22541/au.169407925.56037576/v1	Event-triggered Adaptive Estimated Inverse Neural Network Control of Uncertain Nonlinear Systems With Input Hysteresis Nonlinearity		posted-content
2	10.1016/s0262-8856(99)00023-2	2000	10.1016/s0262-8856(99)00023-2	Constructing qualitative event models automatically from video input	Image and Vision Computing	journal-article
3	10.18502/kss.v9i25.17009	2024	10.18502/kss.v9i25.17009	Effect of Destination Image on Destination Selection, Event Organizer Satisfaction	KnE Social Sciences	journal-article
4	10.1109/access.2025.3590439	2025	10.1109/access.2025.3590439	Event-Triggered Inverse Control for Parametric Feedback Systems With Asymmetric Dead-Zone Input	IEEE Access	journal-article
5	10.2139/ssrn.5391176	2025	10.2139/ssrn.5391176	Comparison of Input Selection Methods for Neural Networks Applied to Complex Fluid Dynamic Inverse Problem		posted-content
6	10.1088/0266-5611/28/1/015004	2012	10.1088/0266-5611/28/1/015004	Spatially adapted regularization parameter selection based on the local discrepancy function for Poissonian image deblurring	Inverse Problems	journal-article
7	10.1088/1361-6420/acb0f7	2023	10.1088/1361-6420/acb0f7	Masked unbiased principles for parameter selection in variational image restoration under Poisson noise	Inverse Problems	journal-article
8	10.58837/chula.the.1995.996	None	10.58837/chula.the.1995.996	Color image input using a black-and-white image input device		dissertation
9	10.7717/peerj-cs.940/table-2	None	10.7717/peerj-cs.940/table-2	Table 2: Selection of input differentials using input spread variable C.		component
10	10.21203/rs.3.rs-2622815/v1	2023	10.21203/rs.3.rs-2622815/v1	Event-triggered controller on practically exponential input-to-state stabilization of stochastic reaction-diffusion neural networks and its application to image encryption		posted-content
11	10.1109/icip.2017.8296559	2017	10.1109/icip.2017.8296559	Regularized selection: A new paradigm for inverse based regularized image reconstruction techniques	2017 IEEE International Conference on Image Processing (ICIP)	proceedings-article
12	10.25807/22224378_2025_4_144	2025	10.25807/22224378_2025_4_144	WORKING WITH THE INTERNAL IMAGE OF A TRAUMATIC EVENT USING THE CONSTELLATION METHOD	Научное мнение	journal-article
13	10.1109/viprom.2002.1026629	None	10.1109/viprom.2002.1026629	PCA applied to neural internal representation of input data - application to face recognition	International Symposium on VIPromCom Video/Image Processing and Multimedia Communications	proceedings-article
14	10.1007/springerreference_16814	None	10.1007/springerreference_16814	internal event	SpringerReference	reference-entry
15	10.1190/1.3627531	2011	10.1190/1.3627531	Wave‐equation microseismic imaging and event selection in the image domain	SEG Technical Program Expanded Abstracts 2011	proceedings-article
