rank	source_id	year	doi	title	venue	type
1	10.1109/acssc.2017.8335388	2017	10.1109/acssc.2017.8335388	Execution trace graph based interface synthesis of signal processing dataflow programs for heterogeneous MPSoCs	2017 51st Asilomar Conference on Signals, Systems, and Computers	proceedings-article
2	10.1109/tmscs.2018.2790921	2018	10.1109/tmscs.2018.2790921	Execution Trace Graph of Dataflow Process Networks	IEEE Transactions on Multi-Scale Computing Systems	journal-article
3	10.1109/spl.2007.371755	2007	10.1109/spl.2007.371755	Execution of Algorithms Using a Dynamic Dataflow Model for Reconfigurable Hardware - Commands in Dataflow Graph	2007 3rd Southern Conference on Programmable Logic	proceedings-article
4	10.1109/cicsyn.2013.26	2013	10.1109/cicsyn.2013.26	Representing Guard Dependencies in Dataflow Execution Traces	2013 Fifth International Conference on Computational Intelligence, Communication Systems and Networks	proceedings-article
5	10.1109/dasip.2014.7115623	2014	10.1109/dasip.2014.7115623	Execution trace graph analysis of dataflow programs: Bounded buffer scheduling and deadlock recovery using model predictive control	Proceedings of the 2014 Conference on Design and Architectures for Signal and Image Processing	proceedings-article
6	10.2139/ssrn.5550527	2025	10.2139/ssrn.5550527	Graph Neural Network-Based Mutation-Aware Regression Test Ordering Using Code Dependency Graphs and Execution Traces		posted-content
7	10.1109/dfm.2014.9	2014	10.1109/dfm.2014.9	DFGR an Intermediate Graph Representation for Macro-Dataflow Programs	2014 Fourth Workshop on Data-Flow Execution Models for Extreme Scale Computing	proceedings-article
8	10.1002/scj.1153	2002	10.1002/scj.1153	A dataflow computer which accelerates execution of sequential programs by precedent firing instructions	Systems and Computers in Japan	journal-article
9	10.1109/aspdac.2011.5722178	2011	10.1109/aspdac.2011.5722178	Minimizing buffer requirements for throughput constrained parallel execution of synchronous dataflow graph	16th Asia and South Pacific Design Automation Conference (ASP-DAC 2011)	proceedings-article
10	10.1109/iscas45731.2020.9181275/video	None	10.1109/iscas45731.2020.9181275/video	Video for Decoupling the Multi-Rate Dataflow Execution in Coarse-Grained Reconfigurable Array		component
11	10.1016/j.tcs.2019.03.043	2019	10.1016/j.tcs.2019.03.043	Parallel execution of schedules with random dependency graph	Theoretical Computer Science	journal-article
12	10.1016/j.mex.2025.103782	2026	10.1016/j.mex.2025.103782	Graph neural network-based mutation-aware regression test ordering using code dependency graphs and execution traces	MethodsX	journal-article
13	10.1007/springerreference_13942	None	10.1007/springerreference_13942	execution trace	SpringerReference	reference-entry
14	10.1109/dfm.2013.11	2013	10.1109/dfm.2013.11	Polyhedral Constraints for Bounded-Memory Execution of Synchronized Filtering Dataflow	2013 Data-Flow Execution Models for Extreme Scale Computing	proceedings-article
15	10.1109/icpp.1993.66	1993	10.1109/icpp.1993.66	Dataflow Graph Optimization for Dataflow Architectures a Dataflow Otimizing Compiler	1993 International Conference on Parallel Processing - ICPP'93 Vol2	proceedings-article
16	10.1002/9781394302628.ch8	2025	10.1002/9781394302628.ch8	Understanding Dependency Graphs in Parallel and Distributed Computing from Concept to Execution	Graph Theory for Computer Science	other
17	10.1109/dfm.2013.9	2013	10.1109/dfm.2013.9	An Approach for Direct Dataflow Execution on Contemporary Multicore Systems	2013 Data-Flow Execution Models for Extreme Scale Computing	proceedings-article
18	10.1109/dfm.2013.13	2013	10.1109/dfm.2013.13	The Flexible Preconditions Model for Macro-Dataflow Execution	2013 Data-Flow Execution Models for Extreme Scale Computing	proceedings-article
19	10.1109/ipdps.2002.1016493	2002	10.1109/ipdps.2002.1016493	Implementing openMP using dataflow execution model for data locality and efficient parallel execution	Proceedings 16th International Parallel and Distributed Processing Symposium	proceedings-article
20	10.1109/dfm.2011.10	2011	10.1109/dfm.2011.10	An Efficient Stream Buffer Mechanism for Dataflow Execution on Heterogeneous Platforms with GPUs	2011 First Workshop on Data-Flow Execution Models for Extreme Scale Computing	proceedings-article
21	10.1109/edm65517.2025.11096894	2025	10.1109/edm65517.2025.11096894	Regelum: Graph Dependency Resolution and Execution Orchestration for Control Systems	2025 IEEE 26th International Conference of Young Professionals in Electron Devices and Materials (EDM)	proceedings-article
22	10.1109/dfm.2011.12	2011	10.1109/dfm.2011.12	GoDEL: A Multidirectional Dataflow Execution Model for Large-Scale Computing	2011 First Workshop on Data-Flow Execution Models for Extreme Scale Computing	proceedings-article
23	10.2172/764038	1998	10.2172/764038	Visualizing Macro-Dataflow Graph Final Report CRADA No. TSB-0725-93		report
24	10.7717/peerj-cs.3650/table-4	None	10.7717/peerj-cs.3650/table-4	Algorithm 1: Dependency graph construction.		component
25	10.55056/ceur-ws.org/vol-3806/s_50_nesterenko_stetsenko_zharikov.pdf	2024	10.55056/ceur-ws.org/vol-3806/s_50_nesterenko_stetsenko_zharikov.pdf	Tasks Execution in Multithreaded Program According to the Dependency Graph	CEUR Workshop Proceedings, Vol-3806: Proceedings of the 14th International Scientific and Practical Programming Conference (UkrPROG 2024)	proceedings-article
26	10.5220/0014832800004018	2026	10.5220/0014832800004018	AranduFlow: Towards Using Performance and Domain Metadata to Predict and Optimize Dataflow Execution in HPC Environments	Proceedings of the 28th International Conference on Enterprise Information Systems	proceedings-article
27	10.1109/ipps.1992.222978	None	10.1109/ipps.1992.222978	A functional execution model for a non-dataflow tagged token architecture	Proceedings Sixth International Parallel Processing Symposium	proceedings-article
28	10.1016/j.procs.2015.05.334	2015	10.1016/j.procs.2015.05.334	Execution Trace Graph Based Multi-criteria Partitioning of Stream Programs	Procedia Computer Science	journal-article
29	10.21236/ada428029	2004	10.21236/ada428029	DIF - A Language for Dataflow Graph Specification and Exchange		report
30	10.1007/978-3-540-92990-1_23	2009	10.1007/978-3-540-92990-1_23	HeDGE: Hybrid Dataflow Graph Execution in the Issue Logic	Lecture Notes in Computer Science	book-chapter
31	10.1002/scj.4690270402	1996	10.1002/scj.4690270402	A compiling technique for dataflow machines — new algorithm for optimum translation from control flow graph into dataflow graph	Systems and Computers in Japan	journal-article
32	10.7717/peerj.3509/fig-5	None	10.7717/peerj.3509/fig-5	Figure 5: Some captions of figures generated during workflow execution: (A) boxplot of quality indicator, (B) volcano plot, (C) heatmap of genes differentially expressed in tumor versus adjacent, and (D) the provenance trace of a GeNNet-Wf execution is represented as a data derivation graph (DDG).		component
33	10.59350/cczbv-nvr21	2024	10.59350/cczbv-nvr21	Unveiling Graph Structures in Microservices: Service Dependency Graph, Call Graph, and Causal Graph		posted-content
34	10.59350/hkjz0-7fb09	2024	10.59350/hkjz0-7fb09	Unveiling Graph Structures in Microservices: Service Dependency Graph, Call Graph, and Causal Graph		posted-content
35	10.1145/3123939.3123976	2017	10.1145/3123939.3123976	Wireframe	Proceedings of the 50th Annual IEEE/ACM International Symposium on Microarchitecture	proceedings-article
36	10.3724/sp.j.1087.2011.00935	2011	10.3724/sp.j.1087.2011.00935	Operation partitioning for heterogeneous VLIW DSP based on dataflow graph	Journal of Computer Applications	journal-article
37	10.1109/brains59668.2023.10316942	2023	10.1109/brains59668.2023.10316942	SmartExecutor: Coverage-Driven Symbolic Execution Guided by a Function Dependency Graph	2023 5th Conference on Blockchain Research &amp; Applications for Innovative Networks and Services (BRAINS)	proceedings-article
38	10.2139/ssrn.6875241	2026	10.2139/ssrn.6875241	Graph as App: A GPU Dataflow Substrate for Domain-Agnostic Living Networks		posted-content
39	10.7554/elife.46816.022	None	10.7554/elife.46816.022	Figure 8—figure supplement 1. ~7Hz light stimulation produces LINC firing and IPSCs in their postsynaptic targets.		component
40	10.1145/800015.808197	1984	10.1145/800015.808197	Execution of logic programs on a dataflow architecture	Proceedings of the 11th annual international symposium on Computer architecture  - ISCA '84	proceedings-article
41	10.2172/1426077	2018	10.2172/1426077	Visualizing Macro-Dataflow Graph Final Report CRADA No. TSB-0725-93		report
42	10.1109/isvlsi.2004.1339565	None	10.1109/isvlsi.2004.1339565	Autonomous buffer controller design for concurrent execution in block level pipelined dataflow	IEEE Computer Society Annual Symposium on VLSI	proceedings-article
43	10.1017/cbo9780511770524.005	2009	10.1017/cbo9780511770524.005	The semantics of dataflow with firing	From Semantics to Computer Science	book-chapter
44	10.1109/dfm.2013.14	2013	10.1109/dfm.2013.14	Reo: A Dataflow Inspired Language for Multicore	2013 Data-Flow Execution Models for Extreme Scale Computing	proceedings-article
45	10.7717/peerj-cs.3939/fig-2	None	10.7717/peerj-cs.3939/fig-2	Figure 2: Example execution trace of the PatternForge multi-agent pipeline.		component
46	10.1109/dfm.2014.21	2014	10.1109/dfm.2014.21	Limits of Statically-Scheduled Token Dataflow Processing	2014 Fourth Workshop on Data-Flow Execution Models for Extreme Scale Computing	proceedings-article
47	10.1109/isca.1992.753331	None	10.1109/isca.1992.753331	An Analysis of Loop Latency in Dataflow Execution	[1992] Proceedings the 19th Annual International Symposium on Computer Architecture	proceedings-article
48	10.1109/pact.1996.552668	None	10.1109/pact.1996.552668	Performance tuning scientific codes for dataflow execution	Proceedings of the 1996 Conference on Parallel Architectures and Compilation Technique	proceedings-article
49	10.20944/preprints202510.1415.v2	2025	10.20944/preprints202510.1415.v2	Agent Action Guard: Safe AI Agents Through Action Classifier		posted-content
50	10.17816/0321-4443-109289-1686810	None	10.17816/0321-4443-109289-1686810	Fig. 2. Dependency graph of experimental and theoretical results.		component
51	10.1002/9781119818410.ch8	2021	10.1002/9781119818410.ch8	StaccatoLab: A Programming and Execution Model for Large‐scale Dataflow Computing	Multi‐Processor System‐on‐Chip 2	other
52	10.1109/pdis.1991.183069	None	10.1109/pdis.1991.183069	Dataflow query execution in a parallel main-memory environment	[1991] Proceedings of the First International Conference on Parallel and Distributed Information Systems	proceedings-article
53	10.23880/ijfsc-16000448	2025	10.23880/ijfsc-16000448	The Characterization of Firing Squad Execution Walls Part II Assessment of the Walls of Fort Platte Saline	International Journal of Forensic Sciences	journal-article
54	10.64628/aai.sjjq6fcp7	2023	10.64628/aai.sjjq6fcp7	South Carolina’s execution by firing squad: The last reenactment of the Civil War?		posted-content
55	10.1109/dfm.2013.18	2013	10.1109/dfm.2013.18	MT-SDF: Scheduled Dataflow Architecture with Mini-threads	2013 Data-Flow Execution Models for Extreme Scale Computing	proceedings-article
56	10.1007/springerreference_122809	None	10.1007/springerreference_122809	Nociceptors, Action Potentials and Post-Firing Excitability Changes	SpringerReference	reference-entry
57	10.1109/isocc47750.2019.9027648	2019	10.1109/isocc47750.2019.9027648	A Hybrid Execution Approach to Improve the Performance of Dataflow Applications	2019 International SoC Design Conference (ISOCC)	proceedings-article
