rank	source_id	year	doi	title	venue	type
1	10.1109/synasc.2005.26	2005	10.1109/synasc.2005.26	Colored Petri nets state-space reduction via symbolic execution	Seventh International Symposium on Symbolic and Numeric Algorithms for Scientific Computing (SYNASC'05)	proceedings-article
2	10.1109/apsec60848.2023.00098	2023	10.1109/apsec60848.2023.00098	Unsatisfiable Core Based Constraint Solving Cache in Symbolic Execution	2023 30th Asia-Pacific Software Engineering Conference (APSEC)	proceedings-article
3	10.1109/apsec57359.2022.00042	2022	10.1109/apsec57359.2022.00042	Optimal Refinement-based Array Constraint Solving for Symbolic Execution	2022 29th Asia-Pacific Software Engineering Conference (APSEC)	proceedings-article
4	10.1109/qrs-c65679.2025.00092	2025	10.1109/qrs-c65679.2025.00092	Research on Automatic Detection of Infeasible Paths Based on Symbolic Execution and Constraint Solving	2025 25th International Conference on Software Quality, Reliability, and Security Companion (QRS-C)	proceedings-article
5	10.1109/scam.2013.6648200	2013	10.1109/scam.2013.6648200	A relational symbolic execution algorithm for constraint-based testing of database programs	2013 IEEE 13th International Working Conference on Source Code Analysis and Manipulation (SCAM)	proceedings-article
6	10.18122/td/1597/boisestate	None	10.18122/td/1597/boisestate	Suitability of Finite State Automata to Model String Constraints in Probablistic Symbolic Execution		dissertation
7	10.1109/icstw.2011.98	2011	10.1109/icstw.2011.98	Optimizing Constraint Solving to Better Support Symbolic Execution	2011 IEEE Fourth International Conference on Software Testing, Verification and Validation Workshops	proceedings-article
8	10.1007/978-3-540-69149-5_59	2008	10.1007/978-3-540-69149-5_59	Constraint Solving and Symbolic Execution	Lecture Notes in Computer Science	book-chapter
9	10.1109/ictai.2019.00010	2019	10.1109/ictai.2019.00010	Benchmarking Symbolic Execution Using Constraint Problems - Initial Results	2019 IEEE 31st International Conference on Tools with Artificial Intelligence (ICTAI)	proceedings-article
10	10.1109/saner56733.2023.00023	2023	10.1109/saner56733.2023.00023	Intelligent Constraint Classification for Symbolic Execution	2023 IEEE International Conference on Software Analysis, Evolution and Reengineering (SANER)	proceedings-article
11	10.1007/978-3-642-16573-3_11	2010	10.1007/978-3-642-16573-3_11	FloPSy - Search-Based Floating Point Constraint Solving for Symbolic Execution	Lecture Notes in Computer Science	book-chapter
12	10.1007/springerreference_26145	None	10.1007/springerreference_26145	symbolic execution	SpringerReference	reference-entry
13	10.31390/gradschool_dissertations.2526	None	10.31390/gradschool_dissertations.2526	Extreme scale parallel NBody algorithm with event driven constraint based execution model		dissertation
14	10.1145/3597503.3639078	2024	10.1145/3597503.3639078	Concrete Constraint Guided Symbolic Execution	Proceedings of the IEEE/ACM 46th International Conference on Software Engineering	proceedings-article
15	10.1145/2771783.2771806	2015	10.1145/2771783.2771806	Enhancing reuse of constraint solutions to improve symbolic execution	Proceedings of the 2015 International Symposium on Software Testing and Analysis	proceedings-article
16	10.1109/icices.2013.6508273	2013	10.1109/icices.2013.6508273	GASE -an input domain reduction and branch coverage system based on Genetic Algorithm and Symbolic Execution	2013 International Conference on Information Communication and Embedded Systems (ICICES)	proceedings-article
17	10.1145/2642937.2643003	2014	10.1145/2642937.2643003	Evaluation of string constraint solvers in the context of symbolic execution	Proceedings of the 29th ACM/IEEE International Conference on Automated Software Engineering	proceedings-article
18	10.2139/ssrn.7181482	2026	10.2139/ssrn.7181482	A Novel Attribution-Based Search-Space Reduction Approach Accelerating Simulation-Driven Evolutionary Symbolic Regression		posted-content
19	10.1145/3660817	2024	10.1145/3660817	Partial Solution Based Constraint Solving Cache in Symbolic Execution	Proceedings of the ACM on Software Engineering	journal-article
20	10.3233/jcs-2009-0351	2010	10.3233/jcs-2009-0351	Constraint differentiation: Search-space reduction for the constraint-based analysis of security protocols	Journal of Computer Security	journal-article
21	10.2139/ssrn.6964487	2026	10.2139/ssrn.6964487	A Novel Attribution-Based Search-Space Reduction Approach Accelerating Simulation-Driven Evolutionary Symbolic Regression		posted-content
22	10.2139/ssrn.6623784	2026	10.2139/ssrn.6623784	Enhancing Reliability of Symbolic Execution Tools for Smart Contract Analysis through Rule-Based False Positive Reduction		posted-content
