rank	source_id	year	doi	title	venue	type
1	10.1109/date.2003.1253608	None	10.1109/date.2003.1253608	Exact high level WCET analysis of synchronous programs by symbolic state space exploration	2003 Design, Automation and Test in Europe Conference and Exhibition	proceedings-article
2	10.1109/date.2003.1186386	None	10.1109/date.2003.1186386	Exact high level WCET analysis of synchronous programs by symbolic state space exploration	2003 Design, Automation and Test in Europe Conference and Exhibition	proceedings-article
3	10.70675/3aae1dacz8e78z4548zb112z283138654eb5	None	10.70675/3aae1dacz8e78z4548zb112z283138654eb5	Efficient tree-based symbolic WCET computation		dissertation
4	10.1145/1629335.1629354	2009	10.1145/1629335.1629354	Symbolic state traversal for WCET analysis	Proceedings of the seventh ACM international conference on Embedded software	proceedings-article
5	10.14236/ewic/vecos2008.12	2008	10.14236/ewic/vecos2008.12	Computing WCET using symbolic execution	Electronic Workshops in Computing	proceedings-article
6	10.31274/td-20240329-411	None	10.31274/td-20240329-411	Implicit relations and their derivatives for symbolic state space generation		dissertation
7	10.33235/wcet.42.4.41-47	2022	10.33235/wcet.42.4.41-47	The meaning of diabetes for individuals who develop diabetic foot ulcer: a qualitative study informed by social constructivism and symbolic interactionism frameworks	WCET Journal	journal-article
8	10.1049/piee.1971.0228	1971	10.1049/piee.1971.0228	State-space eigenvalues program for stability of regulated synchronous machine	Proceedings of the Institution of Electrical Engineers	journal-article
9	10.1360/jos170628	2006	10.1360/jos170628	Symbolic WCET Analysis of Programs Containing Input-Dependent Branches	Journal of Software	journal-article
10	10.33235/wcet	None	10.33235/wcet	WCET Journal		journal
11	10.33235/wcet.44	None	10.33235/wcet.44		WCET Journal	journal-volume
12	10.33235/wcet.39.3.8	2019	10.33235/wcet.39.3.8	Around the WCET® world – International Collaboration	WCET Journal	journal-article
13	10.33235/wcet.45	None	10.33235/wcet.45		WCET Journal	journal-volume
14	10.33235/wcet.44.3	2024	10.33235/wcet.44.3		WCET Journal	journal-issue
15	10.33235/wcet.43	None	10.33235/wcet.43		WCET Journal	journal-volume
16	10.33235/wcet.40.2	2020	10.33235/wcet.40.2		WCET Journal	journal-issue
17	10.1145/2038642.2038692	2011	10.1145/2038642.2038692	Symbolic simulation on complicated loops for WCET path analysis	Proceedings of the ninth ACM international conference on Embedded software	proceedings-article
18	10.33235/wcet.45.1	2025	10.33235/wcet.45.1		WCET Journal	journal-issue
19	10.33235/wcet.44.4	2024	10.33235/wcet.44.4		WCET Journal	journal-issue
20	10.1109/synasc.2005.26	2005	10.1109/synasc.2005.26	Colored Petri nets state-space reduction via symbolic execution	Seventh International Symposium on Symbolic and Numeric Algorithms for Scientific Computing (SYNASC'05)	proceedings-article
21	10.33235/wcet.40.4	2020	10.33235/wcet.40.4		WCET Journal	journal-issue
22	10.33235/wcet.43.4.7	2023	10.33235/wcet.43.4.7	WCET®: Global connectedness – common issues and proposed solutions	WCET Journal	journal-article
23	10.33235/wcet.40	None	10.33235/wcet.40		WCET Journal	journal-volume
24	10.33235/wcet.39.1	2019	10.33235/wcet.39.1		WCET Journal	journal-issue
25	10.33235/wcet.39	None	10.33235/wcet.39		WCET Journal	journal-volume
26	10.33235/wcet.41	None	10.33235/wcet.41		WCET Journal	journal-volume
27	10.33235/wcet.45.1.7	None	10.33235/wcet.45.1.7		WCET Journal	journal-volume
