rank	source_id	year	doi	title	venue	type
1	10.2307/30134435	1988	10.2307/30134435	Input on Leucocytozoonosis Requested	AAV Today	journal-article
2	10.1109/systol.2013.6693893	2013	10.1109/systol.2013.6693893	Disturbance decoupled residual generation with unknown input observer for linear systems	2013 Conference on Control and Fault-Tolerant Systems (SysTol)	proceedings-article
3	10.1016/j.automatica.2018.03.060	2018	10.1016/j.automatica.2018.03.060	Optimizing Kalman optimal observer for state affine systems by input selection	Automatica	journal-article
4	10.1016/s0165-0114(97)00322-9	1999	10.1016/s0165-0114(97)00322-9	Input selection and partition validation for fuzzy modelling using neural network	Fuzzy Sets and Systems	journal-article
5	10.3182/20130904-3-fr-2041.00157	2013	10.3182/20130904-3-fr-2041.00157	Input selection in observer design for non-uniformly observable systems	IFAC Proceedings Volumes	journal-article
6	10.1115/1.3152665	1988	10.1115/1.3152665	Measurement Signal Selection and a Simultaneous State and Input Observer	Journal of Dynamic Systems, Measurement, and Control	journal-article
7	10.1007/978-981-19-6706-1_4	2023	10.1007/978-981-19-6706-1_4	Robust Residual Generation Based on Unknown Input Observer	Studies in Systems, Decision and Control	book-chapter
8	10.1029/97eo00190	1997	10.1029/97eo00190	Community input requested	Eos, Transactions American Geophysical Union	journal-article
9	10.3724/sp.j.1004.2008.00880	2009	10.3724/sp.j.1004.2008.00880	Observer Design for a Class of Multi-input Multi-output Nonlinear Systems Based on Input-output Linearization Approach	Acta Automatica Sinica	journal-article
10	10.2139/ssrn.6505802	2026	10.2139/ssrn.6505802	Reservoir observer with extended input space		posted-content
11	10.1021/acs.iecr.6b04540.s001	None	10.1021/acs.iecr.6b04540.s001	Design of an Unknown Input Observer for Leak Detection under Process Disturbances		component
12	10.7717/peerj-cs.940/table-2	None	10.7717/peerj-cs.940/table-2	Table 2: Selection of input differentials using input spread variable C.		component
13	10.2139/ssrn.6992804	2026	10.2139/ssrn.6992804	Partition and Block: Defeating Input Reconstruction Attacks for Split Inference Models		posted-content
14	10.1515/9783111667317.275	1967	10.1515/9783111667317.275	CHAPTER XXII. The partition between subject and observer	From Anxiety to Method in the Behavioral Sciences	book-chapter
15	10.1007/978-1-4899-1843-7_20	1997	10.1007/978-1-4899-1843-7_20	Openness to Emotion as Predictor of Perceived, Requested, and Observer Reports of Social Support	Sourcebook of Social Support and Personality	book-chapter
16	10.1016/j.automatica.2022.110744	2023	10.1016/j.automatica.2022.110744	Asymptotic convergence unknown input observer design via interval observer	Automatica	journal-article
17	10.1007/bfb0040793	1998	10.1007/bfb0040793	Fuzzy partition and input selection by genetic algorithms for designing fuzzy rule-based classification systems	Lecture Notes in Computer Science	book-chapter
18	10.2139/ssrn.7198891	2026	10.2139/ssrn.7198891	Unknown Input Observer for MIMO Systems with Delay		posted-content
19	10.1007/s12206-014-1139-6	2014	10.1007/s12206-014-1139-6	Residual generation with unknown input observer for linear systems in the presence of unmatched uncertainties	Journal of Mechanical Science and Technology	journal-article
20	10.36001/phme.2024.v8i1.4056	2024	10.36001/phme.2024.v8i1.4056	Residual Selection for Observer-Based Fault Detection and Isolation in a Multi-Engine Propulsion Cluster	PHM Society European Conference	journal-article
21	10.1021/ed077p296	2000	10.1021/ed077p296	Input Requested for a History of the Division of Chemical Education	Journal of Chemical Education	journal-article
22	10.7717/peerj.4844/table-9	None	10.7717/peerj.4844/table-9	Table 9: Gal4 variant prediction performance with residual profile vector input attributes.		component
23	10.3724/sp.j.1004.2013.01225	2014	10.3724/sp.j.1004.2013.01225	An Optimal Unknown Input Observer Based Fault Diagnosis Method	Acta Automatica Sinica	journal-article
24	10.5220/0012143600003595	2023	10.5220/0012143600003595	The Partition Problem, and How The Distribution of Input Bits Affects the Solving Process	Proceedings of the 15th International Joint Conference on Computational Intelligence	proceedings-article
