rank	source_id	year	doi	title	venue	type
1	10.2139/ssrn.5391176	2025	10.2139/ssrn.5391176	Comparison of Input Selection Methods for Neural Networks Applied to Complex Fluid Dynamic Inverse Problem		posted-content
2	10.7717/peerj-cs.940/table-2	None	10.7717/peerj-cs.940/table-2	Table 2: Selection of input differentials using input spread variable C.		component
3	10.1364/ol.13.000847	1988	10.1364/ol.13.000847	Observation of input-polarization-induced phase noise in interferometric fiber-optic sensors	Optics Letters	journal-article
4	10.1109/ofc.2006.216002	2006	10.1109/ofc.2006.216002	Observation of ignition induced by a high power light input at a butt-joint splice with refractive index matching material	2006 Optical Fiber Communication Conference and the National Fiber Optic Engineers Conference	proceedings-article
5	10.1017/cbo9781139093514.011	2012	10.1017/cbo9781139093514.011	Bitangential inverse input scattering problems	Bitangential Direct and Inverse Problems for Systems of Integral and Differential Equations	book-chapter
6	10.1007/springerreference_9489	None	10.1007/springerreference_9489	caller identification	SpringerReference	reference-entry
7	10.1007/springerreference_9488	None	10.1007/springerreference_9488	caller ID	SpringerReference	reference-entry
8	10.1364/cleo_si.2012.cf3i.2	2012	10.1364/cleo_si.2012.cf3i.2	Dynamic Detector Selection for Multiple-Input Multiple-Output (MIMO) Multimode Fiber Links	Conference on Lasers and Electro-Optics 2012	proceedings-article
9	10.1021/jacs.1c05549.s001	None	10.1021/jacs.1c05549.s001	Inverse Conformational Selection in LipidProtein Binding		component
10	10.1088/0266-5611/11/4/001	1995	10.1088/0266-5611/11/4/001	Global uniqueness for inverse parabolic problems with final observation	Inverse Problems	journal-article
11	10.1007/springerreference_9487	None	10.1007/springerreference_9487	caller	SpringerReference	reference-entry
12	10.1002/9780470231616.ch10	2007	10.1002/9780470231616.ch10	Multiple‐Input Multiple‐Output (MIMO) Adaptive Inverse Control Systems	Adaptive Inverse Control	other
13	10.1021/acscatal.6b01170.s001	None	10.1021/acscatal.6b01170.s001	Observation of an Inverse Kinetic Isotope Effect in Oxygen Evolution Electrochemistry		component
14	10.1017/cbo9781139093514.012	2012	10.1017/cbo9781139093514.012	Bitangential inverse input impedance and spectral problems	Bitangential Direct and Inverse Problems for Systems of Integral and Differential Equations	book-chapter
15	10.5220/0013701100003982	2025	10.5220/0013701100003982	Observation-Based Inverse Kinematics for Visual Servo Control	Proceedings of the 22nd International Conference on Informatics in Control, Automation and Robotics	proceedings-article
16	10.1088/0266-5611/20/4/003	2004	10.1088/0266-5611/20/4/003	Global logarithmic stability in inverse hyperbolic problem by arbitrary boundary observation	Inverse Problems	journal-article
17	10.3726/978-3-653-01497-6/7	None	10.3726/978-3-653-01497-6/7	IQOS (Input Quality Observation Scheme) als Beobachtungsinstrument in bilingualen Kindergärten	Bilinguales Lernen	book-chapter
18	10.2139/ssrn.4881790	2024	10.2139/ssrn.4881790	Sgv-Caller: Sars-Cov-2 Genome Variation Caller		posted-content
19	10.5772/intechopen.91000	2020	10.5772/intechopen.91000	Influence of Input Parameters on the Solution of Inverse Heat Conduction Problem	Inverse Heat Conduction and Heat Exchangers	book-chapter
20	10.1007/s10958-018-3844-7	2018	10.1007/s10958-018-3844-7	Selection of the Informative Input Parameters for the Inverse Neural-Network Models of Observed Systems	Journal of Mathematical Sciences	journal-article
