rank	source_id	year	doi	title	venue	type
1	10.1145/1988842.1988846	2011	10.1145/1988842.1988846	Database state generation via dynamic symbolic execution for coverage criteria	Proceedings of the Fourth International Workshop on Testing Database Systems	proceedings-article
2	10.1145/3368089.3409755	2020	10.1145/3368089.3409755	Making symbolic execution promising by learning aggressive state-pruning strategy	Proceedings of the 28th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering	proceedings-article
3	10.18122/td/1597/boisestate	None	10.18122/td/1597/boisestate	Suitability of Finite State Automata to Model String Constraints in Probablistic Symbolic Execution		dissertation
4	10.1109/cscwd68734.2026.11582111	2026	10.1109/cscwd68734.2026.11582111	Dataflow-Based Path Pruning in Symbolic Execution for Hardware Verification	2026 29th International Conference on Computer Supported Cooperative Work in Design (CSCWD)	proceedings-article
5	10.1145/3678188	2025	10.1145/3678188	SmartExecutor: Coverage-Driven Symbolic Execution Guided via State Prioritization and Function Selection	Distributed Ledger Technologies: Research and Practice	journal-article
6	10.4028/www.scientific.net/amr.718-720.2314	2013	10.4028/www.scientific.net/amr.718-720.2314	Fast Loop Boundary Coverage Testing in Symbolic Execution	Advanced Materials Research	journal-article
7	10.1007/springerreference_26145	None	10.1007/springerreference_26145	symbolic execution	SpringerReference	reference-entry
8	10.1109/desec.2018.8625128	2018	10.1109/desec.2018.8625128	Dynamic Path Pruning in Symbolic Execution	2018 IEEE Conference on Dependable and Secure Computing (DSC)	proceedings-article
9	10.5120/ijca2024923951	2024	10.5120/ijca2024923951	Symbolic Execution-Based Code Coverage Framework for Augmented Software Testing	International Journal of Computer Applications	journal-article
10	10.1109/synasc.2005.26	2005	10.1109/synasc.2005.26	Colored Petri nets state-space reduction via symbolic execution	Seventh International Symposium on Symbolic and Numeric Algorithms for Scientific Computing (SYNASC'05)	proceedings-article
11	10.1109/icst.2014.30	2014	10.1109/icst.2014.30	Efficient Leveraging of Symbolic Execution to Advanced Coverage Criteria	2014 IEEE Seventh International Conference on Software Testing, Verification and Validation	proceedings-article
12	10.1109/qrs.2016.26	2016	10.1109/qrs.2016.26	A Method for Pruning Infeasible Paths via Graph Transformations and Symbolic Execution	2016 IEEE International Conference on Software Quality, Reliability and Security (QRS)	proceedings-article
13	10.1145/3339363.3339379	2019	10.1145/3339363.3339379	SYMAC	Proceedings of the 2nd International Conference on Computer Science and Software Engineering	proceedings-article
14	10.1145/3797074	2026	10.1145/3797074	SmarTrim: Symbolic Execution for Smart Contracts Powered by Redundant Transaction-Sequence Pruning	Proceedings of the ACM on Software Engineering	journal-article
15	10.1109/informatics47936.2019.9119287	2019	10.1109/informatics47936.2019.9119287	Symbolic Execution with Finite State Automata	2019 IEEE 15th International Scientific Conference on Informatics	proceedings-article
16	10.1145/3183440.3195102	2018	10.1145/3183440.3195102	MC/DC coverage-oriented compiler optimization for symbolic execution	Proceedings of the 40th International Conference on Software Engineering: Companion Proceeedings	proceedings-article
17	10.1109/aspdac.2016.7428006	2016	10.1109/aspdac.2016.7428006	Generating high coverage tests for SystemC designs using symbolic execution	2016 21st Asia and South Pacific Design Automation Conference (ASP-DAC)	proceedings-article
18	10.1109/icst.2017.29	2017	10.1109/icst.2017.29	Non-Semantics-Preserving Transformations for Higher-Coverage Test Generation Using Symbolic Execution	2017 IEEE International Conference on Software Testing, Verification and Validation (ICST)	proceedings-article
19	10.1109/qrs-c.2019.00049	2019	10.1109/qrs-c.2019.00049	Branch Sequence Coverage Criterion for Testing-Based Formal Verification with Symbolic Execution	2019 IEEE 19th International Conference on Software Quality, Reliability and Security Companion (QRS-C)	proceedings-article
20	10.70675/f84b3bcdzf391z4853zbe20zc055a6176e09	None	10.70675/f84b3bcdzf391z4853zbe20zc055a6176e09	Increasing the performance of symbolic execution by compiling symbolic handling into binaries		dissertation
21	10.1109/icces.2015.7393027	2015	10.1109/icces.2015.7393027	Constrained-based symbolic execution on virtual models for functional coverage verification	2015 Tenth International Conference on Computer Engineering &amp; Systems (ICCES)	proceedings-article
22	10.1007/978-1-4612-1538-7_9	1999	10.1007/978-1-4612-1538-7_9	Forward Pruning for Approximation and Flexible Computation, Part II: Multiagent Game Playing	State-Space Search	book-chapter
23	10.7717/peerjcs.137/table-3	None	10.7717/peerjcs.137/table-3	Table 3: Execution time comparison between the pruning variants and NNSYSID MATLAB toolbox.		component
24	10.1007/978-1-4612-1538-7_8	1999	10.1007/978-1-4612-1538-7_8	Forward Pruning for Approximation and Flexible Computation, Part I: Single-Agent Combinatorial Optimization	State-Space Search	book-chapter
25	10.1109/icices.2013.6508273	2013	10.1109/icices.2013.6508273	GASE -an input domain reduction and branch coverage system based on Genetic Algorithm and Symbolic Execution	2013 International Conference on Information Communication and Embedded Systems (ICICES)	proceedings-article
26	10.14722/ndss.2019.23530	2019	10.14722/ndss.2019.23530	Neuro-Symbolic Execution: Augmenting Symbolic Execution with Neural Constraints	Proceedings 2019 Network and Distributed System Security Symposium	proceedings-article
27	10.2172/2430751	2023	10.2172/2430751	Symbolic Execution for Vulnerability Analysis: Improving Analyses with Symbolic Procedures [Poster]		report
28	10.1145/3656443	2024	10.1145/3656443	Compatible Branch Coverage Driven Symbolic Execution for Efficient Bug Finding	Proceedings of the ACM on Programming Languages	journal-article
29	10.1016/j.jsc.2016.07.023	2017	10.1016/j.jsc.2016.07.023	Replacing conjectures by positive knowledge: Inferring proven precise worst-case execution time bounds using symbolic execution	Journal of Symbolic Computation	journal-article
