rank	source_id	year	doi	title	venue	type
1	10.1109/sfcs.1989.63474	1989	10.1109/sfcs.1989.63474	Full abstraction for nondeterministic dataflow networks	30th Annual Symposium on Foundations of Computer Science	proceedings-article
2	10.1049/cje.2020.01.007	2020	10.1049/cje.2020.01.007	Nondeterministic Fuzzy Simulation and Bisimulation	Chinese Journal of Electronics	journal-article
3	10.23919/acc.2004.1384017	2004	10.23919/acc.2004.1384017	Control of nondeterministic discrete event systems for bisimulation equivalence	Proceedings of the 2004 American Control Conference	proceedings-article
4	10.1109/cdc.2017.8264506	2017	10.1109/cdc.2017.8264506	Infinite-step opacity of nondeterministic finite transition systems: A bisimulation relation approach	2017 IEEE 56th Annual Conference on Decision and Control (CDC)	proceedings-article
5	10.1109/tac.2006.875036	2006	10.1109/tac.2006.875036	Control of Nondeterministic Discrete-Event Systems for Bisimulation Equivalence	IEEE Transactions on Automatic Control	journal-article
6	10.1109/tac.2020.2970148	2020	10.1109/tac.2020.2970148	Control of Nondeterministic Systems for Bisimulation Equivalence Under Partial Information	IEEE Transactions on Automatic Control	journal-article
7	10.1007/bfb0035846	None	10.1007/bfb0035846	Generalized bisimulation in relational specifications	Lecture Notes in Computer Science	book-chapter
8	10.1016/j.entcs.2006.10.055	2007	10.1016/j.entcs.2006.10.055	Event Structure Spans for Nondeterministic Dataflow	Electronic Notes in Theoretical Computer Science	journal-article
9	10.1007/978-3-540-85762-4_5	None	10.1007/978-3-540-85762-4_5	Non-interleaving Semantics with Causality for Nondeterministic Dataflow	Lecture Notes in Computer Science	book-chapter
10	10.1007/978-3-642-69419-6_2	1983	10.1007/978-3-642-69419-6_2	A Dataflow Retrieval Unit for a Relational Database Machine	Database Machines	book-chapter
11	10.1109/vlhcc.2007.11	2007	10.1109/vlhcc.2007.11	Relational Blocks: A Visual Dataflow Language for Relational Web-Applications	IEEE Symposium on Visual Languages and Human-Centric Computing (VL/HCC 2007)	proceedings-article
12	10.1002/asjc.1253	2016	10.1002/asjc.1253	Existence and Verification for Decentralized Nondeterministic Discrete‐Event Systems Under Bisimulation Equivalence	Asian Journal of Control	journal-article
13	10.1016/s0304-3975(97)00263-6	1998	10.1016/s0304-3975(97)00263-6	Nondeterministic operations on finite relational structures	Theoretical Computer Science	journal-article
14	10.1007/3-540-51486-4_79	1989	10.1007/3-540-51486-4_79	An iterative metric fully abstract semantics for nondeterministic dataflow (extended abstract)	Lecture Notes in Computer Science	book-chapter
15	10.1145/1048935.1050163	2003	10.1145/1048935.1050163	Nondeterministic Queries in a Relational Grid Information Service	Proceedings of the 2003 ACM/IEEE conference on Supercomputing	proceedings-article
16	10.1007/bfb0018344	None	10.1007/bfb0018344	Compositional relational semantics for indeterminate dataflow networks	Lecture Notes in Computer Science	book-chapter
17	10.1016/0304-3975(86)90172-6	1986	10.1016/0304-3975(86)90172-6	Relational algebraic semantics of deterministic and nondeterministic programs	Theoretical Computer Science	journal-article
18	10.7146/brics.v4i36.18962	1997	10.7146/brics.v4i36.18962	Relational Semantics of Non-Deterministic Dataflow	BRICS Report Series	journal-article
19	10.1145/1067672.802426	1981	10.1145/1067672.802426	An architecture for a relational dataflow database	ACM SIGSMALL Newsletter	journal-article
20	10.1007/bf03037950	1997	10.1007/bf03037950	Relational semantics for locally nondeterministic programs	New Generation Computing	journal-article
21	10.1017/cbo9780511777110.003	2011	10.1017/cbo9780511777110.003	Towards bisimulation	Introduction to Bisimulation and Coinduction	book-chapter
22	10.1016/0378-7206(94)90098-1	1994	10.1016/0378-7206(94)90098-1	DFQL: Dataflow query language for relational databases	Information &amp; Management	journal-article
23	10.1016/0020-0190(80)90048-4	1980	10.1016/0020-0190(80)90048-4	A simple relation between relational and predicate transformer semantics for nondeterministic programs	Information Processing Letters	journal-article
24	10.18255/1818-1015-2016-2-195-210	2016	10.18255/1818-1015-2016-2-195-210	Dataflow-Driven Crowdsourcing: Relational Models and Algorithms	Modeling and Analysis of Information Systems	journal-article
25	10.1017/cbo9780511792588.005	2011	10.1017/cbo9780511792588.005	Bisimulation and logic	Advanced Topics in Bisimulation and Coinduction	book-chapter
26	10.1017/cbo9780511792588.008	2011	10.1017/cbo9780511792588.008	Probabilistic bisimulation	Advanced Topics in Bisimulation and Coinduction	book-chapter
27	10.1142/s012905419100008x	1991	10.1142/s012905419100008x	A RELATIONAL MODEL OF DEMONIC NONDETERMINISTIC PROGRAMS	International Journal of Foundations of Computer Science	journal-article
28	10.26226/morressier.604907f41a80aac83ca25cc6	2021	10.26226/morressier.604907f41a80aac83ca25cc6	Nondeterministic and co-Nondeterministic Implies Deterministic, for Data Languages		posted-content
29	10.1007/bfb0055651	1998	10.1007/bfb0055651	A relational model of non-deterministic dataflow	Lecture Notes in Computer Science	book-chapter
30	10.1007/978-3-7091-1306-6_6	2012	10.1007/978-3-7091-1306-6_6	Combined Methods in Nondeterministic Mechanics	Nondeterministic Mechanics	book-chapter
31	10.1017/cbo9780511792588.002	2011	10.1017/cbo9780511792588.002	Origins of bisimulation and coinduction	Advanced Topics in Bisimulation and Coinduction	book-chapter
32	10.1145/800074.802426	1981	10.1145/800074.802426	An architecture for a relational dataflow database	Proceedings of the 1981 ACM SIGSMALL symposium on Small systems and SIGMOD workshop on Small database systems  - SIGSMALL '81	proceedings-article
33	10.1017/s0960129504004293	2004	10.1017/s0960129504004293	A relational model of non-deterministic dataflow	Mathematical Structures in Computer Science	journal-article
34	10.1017/cbo9780511792588.007	2011	10.1017/cbo9780511792588.007	Enhancements of the bisimulation proof method	Advanced Topics in Bisimulation and Coinduction	book-chapter
35	10.1007/978-3-032-22469-9_10	2026	10.1007/978-3-032-22469-9_10	Simulation Quotients Simulating Bisimulation Quotients	Lecture Notes in Computer Science	book-chapter
36	10.1016/j.is.2007.09.002	2008	10.1016/j.is.2007.09.002	DFL: A dataflow language based on Petri nets and nested relational calculus	Information Systems	journal-article
37	10.3030/838342	2019	10.3030/838342			grant
38	10.1016/j.automatica.2019.06.022	2019	10.1016/j.automatica.2019.06.022	Bisimilarity enforcing supervisory control of nondeterministic discrete event systems with nondeterministic specifications	Automatica	journal-article
39	10.1007/3-540-58468-4_169	1994	10.1007/3-540-58468-4_169	Specification and refinement of finite dataflow networks — a relational approach	Lecture Notes in Computer Science	book-chapter
40	10.1145/3731302.3731319	2026	10.1145/3731302.3731319	Advanced: Optimal Dataflow Programs and Dataflow SPLs	Science of Software Product Lines	book-chapter
41	10.1036/1097-8542.181000	None	10.1036/1097-8542.181000	Dataflow systems	AccessScience	dataset
