rank	source_id	year	doi	title	venue	type
1	10.1515/9783110593921-007	2020	10.1515/9783110593921-007	A short circuit fault estimation in PMSM: A comparative study of an adaptive observer and an unknown inputs observer	Power Systems &amp; Smart Energies	book-chapter
2	10.17918/00008890	None	10.17918/00008890	Circuit simulation in a dataflow machine		dissertation
3	10.7717/peerj.5242/fig-a1	None	10.7717/peerj.5242/fig-a1	Figure A1: Experimental circuit representing output and inputs relative to stimulus computer.		component
4	10.70675/58fedfc1z8a0cz47e3zb63fz4bbc89f3c59f	None	10.70675/58fedfc1z8a0cz47e3zb63fz4bbc89f3c59f	Robust Interval Observer Design for Systems with Unknown Inputs : Applications to Fault-Tolerant Control		dissertation
5	10.23919/acc.1989.4790383	1989	10.23919/acc.1989.4790383	Discrete Observer Design for Systems with Unknown Exogenous Inputs	1989 American Control Conference	proceedings-article
6	10.1109/tct.1960.1086696	1960	10.1109/tct.1960.1086696	On Nonlinear Networks with Random Inputs	IRE Transactions on Circuit Theory	journal-article
7	10.3390/designs1020010	2017	10.3390/designs1020010	A New Observer Design for Fuzzy Bilinear Systems with Unknown Inputs	Designs	journal-article
8	10.1007/springerreference_9489	None	10.1007/springerreference_9489	caller identification	SpringerReference	reference-entry
9	10.1007/springerreference_9488	None	10.1007/springerreference_9488	caller ID	SpringerReference	reference-entry
10	10.1109/chicc.2006.280737	2006	10.1109/chicc.2006.280737	Full-order Observer Design for Descriptor Systems with Delayed State and Unknown Inputs	2006 Chinese Control Conference	proceedings-article
11	10.23919/acc.1991.4791783	1991	10.23919/acc.1991.4791783	Observer Design for Uncertain Parameter Time Delay System with Unknown Inputs	1991 American Control Conference	proceedings-article
12	10.1109/tct.1959.1086583	1959	10.1109/tct.1959.1086583	Analysis of Periodic Filters with Stationary Random Inputs	IRE Transactions on Circuit Theory	journal-article
13	10.1016/j.ifacol.2026.03.006	2025	10.1016/j.ifacol.2026.03.006	Distributed Observer with Sparse Optimal Inputs	IFAC-PapersOnLine	journal-article
14	10.1109/cac53003.2021.9727318	2021	10.1109/cac53003.2021.9727318	Hybrid observer design for nonlinear systems with unknown inputs	2021 China Automation Congress (CAC)	proceedings-article
15	10.1109/iccad57390.2023.10323796	2023	10.1109/iccad57390.2023.10323796	Automatic Inductive Invariant Generation for Scalable Dataflow Circuit Verification	2023 IEEE/ACM International Conference on Computer Aided Design (ICCAD)	proceedings-article
