rank	source_id	year	doi	title	venue	type
1	10.1007/978-3-032-27879-1_9	2026	10.1007/978-3-032-27879-1_9	Preserving LTL Properties in Sweep-Line State Space Exploration with Partial-Order Reduction	Lecture Notes in Computer Science	book-chapter
2	10.1007/978-3-642-31131-4_14	2012	10.1007/978-3-642-31131-4_14	Hybrid On-the-Fly LTL Model Checking with the Sweep-Line Method	Lecture Notes in Computer Science	book-chapter
3	10.1016/j.tcs.2009.03.002	2009	10.1016/j.tcs.2009.03.002	Efficient model checking for LTL with partial order snapshots	Theoretical Computer Science	journal-article
4	10.1016/j.dam.2024.08.003	2024	10.1016/j.dam.2024.08.003	Algorithm for partial sweep coverage on a line	Discrete Applied Mathematics	journal-article
5	10.1007/springerreference_63022	None	10.1007/springerreference_63022	Sweep Line Algorithm	SpringerReference	reference-entry
6	10.1007/s10817-017-9418-4	2018	10.1007/s10817-017-9418-4	Formal Verification of an Executable LTL Model Checker with Partial Order Reduction	Journal of Automated Reasoning	journal-article
7	10.1007/978-3-319-40648-0_23	2016	10.1007/978-3-319-40648-0_23	Formal Verification of an Executable LTL Model Checker with Partial Order Reduction	Lecture Notes in Computer Science	book-chapter
8	10.1007/978-3-319-13338-6_20	2014	10.1007/978-3-319-13338-6_20	Partial-Order Reduction for Multi-core LTL Model Checking	Lecture Notes in Computer Science	book-chapter
9	10.1007/978-3-642-20398-5_29	2011	10.1007/978-3-642-20398-5_29	Combining Partial-Order Reduction and Symbolic Model Checking to Verify LTL Properties	Lecture Notes in Computer Science	book-chapter
10	10.1093/logcom/exw004	2016	10.1093/logcom/exw004	Partial order reduction for checking LTL formulae with the next-time operator	Journal of Logic and Computation	journal-article
11	10.1007/978-3-642-00255-7_21	2009	10.1007/978-3-642-00255-7_21	Partial Order Reduction for State/Event LTL	Lecture Notes in Computer Science	book-chapter
12	10.1016/j.scico.2010.02.008	2011	10.1016/j.scico.2010.02.008	Partial order reduction for state/event LTL with application to component-interaction automata	Science of Computer Programming	journal-article
13	10.1007/978-3-319-17885-1_101371	2017	10.1007/978-3-319-17885-1_101371	Sweep Line Algorithm	Encyclopedia of GIS	book-chapter
14	10.5120/8163-1377	2012	10.5120/8163-1377	IPNWPSR: Iterated Partial Neighbor Word Plane Sweep Replicated, Evolution of Searching in Partial Tandem Replicated Sequence on Plane Sweep Algorithm	International Journal of Computer Applications	journal-article
