rank	source_id	year	doi	title	venue	type
1	10.7551/mitpress/8811.003.0008	2011	10.7551/mitpress/8811.003.0008	Colored Petri Nets	Modeling Business Processes	book-chapter
2	10.1201/9781439808856-8	2018	10.1201/9781439808856-8	Colored Petri Net	System Modeling and Control with Resource-Oriented Petri Nets	book-chapter
3	10.1201/9781439808856-6	2018	10.1201/9781439808856-6	Colored Petri Net ���������������������������������������������������������������������������������������������� 3	System Modeling and Control with Resource-Oriented Petri Nets	book-chapter
4	10.5772/5322	2008	10.5772/5322	Scheduling Analysis of FMS Using the Unfolding Time Petri Nets	Petri Net, Theory and Applications	book-chapter
5	10.21203/rs.3.rs-2907003/v1	2023	10.21203/rs.3.rs-2907003/v1	A Fuzzy Colored Petri-Net Approach for Hybrid Intrusion Prediction		posted-content
6	10.1002/tee.70061	2025	10.1002/tee.70061	Petri Net Based Bisimulation and Four‐Color Theorem for Flexible Resource Allocation in Manufacturing Processes	IEEJ Transactions on Electrical and Electronic Engineering	journal-article
7	10.1016/j.ic.2020.104674	2022	10.1016/j.ic.2020.104674	Pomset bisimulation and unfolding for reset Petri nets	Information and Computation	journal-article
8	10.1201/9781439808856.ch3	2009	10.1201/9781439808856.ch3	Colored Petri Net	Automation and Control Engineering	book-chapter
9	10.1109/wsc.2012.6465203	2012	10.1109/wsc.2012.6465203	An efficient method for unfolding colored Petri nets	Proceedings Title: Proceedings of the 2012 Winter Simulation Conference (WSC)	proceedings-article
10	10.7551/mitpress/8811.003.0007	2011	10.7551/mitpress/8811.003.0007	Extending Petri Nets by Adding Color and Time	Modeling Business Processes	book-chapter
11	10.1109/dac.1996.545546	None	10.1109/dac.1996.545546	Verification of asynchronous circuits using time Petri net unfolding	33rd Design Automation Conference Proceedings, 1996	proceedings-article
12	10.7763/ijmo.2012.v2.131	2012	10.7763/ijmo.2012.v2.131	A New Approach to Object Oriented Software Simulation Based on UML Statechart and Colored Petri Net	International Journal of Modeling and Optimization	journal-article
13	10.23940/ijpe.18.02.p10.290299	2018	10.23940/ijpe.18.02.p10.290299	Adaptive Short-Circuit Current Calculation Model based on Colored Petri Net	International Journal of Performability Engineering	journal-article
14	10.3390/en19092162	2026	10.3390/en19092162	Fault Diagnosis for Active Distribution Network Based on Colored and Fuzzy Colored Petri Net	Energies	journal-article
15	10.1007/978-981-97-7336-7_7	2025	10.1007/978-981-97-7336-7_7	Color Net Systems	Principle of Petri Nets	book-chapter
16	10.4304/jnw.9.7.1883-1891	2014	10.4304/jnw.9.7.1883-1891	A Network Attack Model based on Colored Petri Net	Journal of Networks	journal-article
17	10.1109/cimat.1994.389098	None	10.1109/cimat.1994.389098	A zero-one programming of Petri nets to colored Petri net transformation	Proceedings of the Fourth International Conference on Computer Integrated Manufacturing and Automation Technology	proceedings-article
18	10.1109/mwscas.2004.1354378	None	10.1109/mwscas.2004.1354378	On some analysis properties of colored petri net using underlying net	The 2004 47th Midwest Symposium on Circuits and Systems, 2004. MWSCAS '04.	proceedings-article
19	10.3390/logics3030011	2025	10.3390/logics3030011	Bisimulation Quotient in Inquisitive Modal Logic	Logics	journal-article
20	10.1061/41064(358)223	2009	10.1061/41064(358)223	Dynamic Model of Transit Signal Priority on Colored Time Petri Net	ICCTP 2009	proceedings-article
21	10.1109/icii.2001.983016	None	10.1109/icii.2001.983016	Modeling of SET protocol based on UML and colored Petri net	2001 International Conferences on Info-Tech and Info-Net. Proceedings (Cat. No.01EX479)	proceedings-article
22	10.1061/9780784412442.203	2012	10.1061/9780784412442.203	Research on Modeling of Cold Chain Distribution Based on Timed Colored Petri Net	CICTP 2012	proceedings-article
23	10.17706/jcp.13.2.236-243	2018	10.17706/jcp.13.2.236-243	Weak Consistency Model in Distributed Systems Using Hierarchical Colored Petri Net	Journal of Computers	journal-article
24	10.1201/b17399-173	2014	10.1201/b17399-173	A Colored Petri Net model for railway track maintenance with two-level inspection	Safety and Reliability: Methodology and Applications	book-chapter
25	10.1109/bmei.2010.5639812	2010	10.1109/bmei.2010.5639812	Colored Petri net based workflow model mapping	2010 3rd International Conference on Biomedical Engineering and Informatics	proceedings-article
26	10.2514/5.9781600866296.0181.0192	1993	10.2514/5.9781600866296.0181.0192	Colored Petri Net Model of Command and Control Nodes	Toward a Science of Command, Control, and Communications	book-chapter
27	10.46298/.9351	2023	10.46298/.9351	Methods for Efficient Unfolding of Colored Petri Nets	Fundamenta Informaticae	journal-article
28	10.5391/jkiis.2006.16.3.291	2006	10.5391/jkiis.2006.16.3.291	Fuzzy Colored Timed Petri Nets for Context Inference	Journal of Korean Institute of Intelligent Systems	journal-article
29	10.4028/www.scientific.net/amm.404.618	2013	10.4028/www.scientific.net/amm.404.618	Two-Tone Colored Petri Net and its Application in PLC	Applied Mechanics and Materials	journal-article
30	10.1299/jsmeicone.2015.23._icone23-1_20	2015	10.1299/jsmeicone.2015.23._icone23-1_20	ICONE23-1031 FUNCTION-CENTERED MODELING OF THE DIGITAL INSTRUMENT AND CONTROL SYSTEM USING THE COLORED PETRI NET	The Proceedings of the International Conference on Nuclear Engineering (ICONE)	journal-article
31	10.1109/mwscas.1990.140833	None	10.1109/mwscas.1990.140833	Colored Petri net models of concurrent Ada programs	Proceedings of the 33rd Midwest Symposium on Circuits and Systems	proceedings-article
32	10.1177/0037549703038876	2003	10.1177/0037549703038876	Colored Petri Net Modules of Complex Selecting Criteria	SIMULATION	journal-article
33	10.1007/bfb0097780	1999	10.1007/bfb0097780	Stochastic colored petri net models for rainbow optical networks	Lecture Notes in Computer Science	book-chapter
34	10.4304/jsw.8.12.3152-3157	2013	10.4304/jsw.8.12.3152-3157	The Performance Analysis of Web Service Composition Based on Timed Colored Petri Net	Journal of Software	journal-article
35	10.1109/apscc.2007.4414491	2007	10.1109/apscc.2007.4414491	Colored Petri Net Based Automatic Service Composition	The 2nd IEEE Asia-Pacific Service Computing Conference (APSCC 2007)	proceedings-article
36	10.1109/wodes.2002.1167680	None	10.1109/wodes.2002.1167680	Undirected colored Petri net for modelling and supervisory control of AGV systems	Sixth International Workshop on Discrete Event Systems, 2002. Proceedings.	proceedings-article
37	10.1109/iccke.2011.6413320	2011	10.1109/iccke.2011.6413320	Modeling a resource management method using hierarchical colored Petri net	2011 1st International eConference on Computer and Knowledge Engineering (ICCKE)	proceedings-article
38	10.17485/ijst/2015/v8i35/77633	2015	10.17485/ijst/2015/v8i35/77633	Modeling Timestamp Ordering Method Using Colored Petri Net	Indian Journal of Science and Technology	journal-article
39	10.1109/icecct.2015.7226095	2015	10.1109/icecct.2015.7226095	Rectangular array languages generated by a Colored Petri net	2015 IEEE International Conference on Electrical, Computer and Communication Technologies (ICECCT)	proceedings-article
40	10.1109/eei63073.2024.10696035	2024	10.1109/eei63073.2024.10696035	Workflow Net Based on Colored Petri Net: A Modeling Method for MBSE Modeling Activities	2024 6th International Conference on Electronic Engineering and Informatics (EEI)	proceedings-article
41	10.1109/tencon.2016.7848436	2016	10.1109/tencon.2016.7848436	Interface driven service discovery: Colored Petri-Net based approach	2016 IEEE Region 10 Conference (TENCON)	proceedings-article
42	10.1007/978-3-030-51831-8_23	2020	10.1007/978-3-030-51831-8_23	MCC: A Tool for Unfolding Colored Petri Nets in PNML Format	Lecture Notes in Computer Science	book-chapter
43	10.3901/jme.2011.10.185	2011	10.3901/jme.2011.10.185	System Maintainability Modeling Method Based on Colored Stochastic Time Petri Net	Journal of Mechanical Engineering	journal-article
44	10.1109/eit63098.2024.10762064	2024	10.1109/eit63098.2024.10762064	Analysis of virtual coupling control parameters based on colored Petri net	2024 3rd International Conference on Electronics and Information Technology (EIT)	proceedings-article
45	10.1016/s0377-2217(01)00026-1	2002	10.1016/s0377-2217(01)00026-1	Task net: Transactional workflow model based on colored Petri net	European Journal of Operational Research	journal-article
46	10.5013/ijssst.a.17.25.11	2016	10.5013/ijssst.a.17.25.11	Optimization Analysis of Hospital Business Process Based on Colored Time Petri Net	International Journal of Simulation: Systems, Science &amp; Technology	journal-article
47	10.1049/cp.2011.0480	2011	10.1049/cp.2011.0480	Optimal switching operation using knowledge based colored petri net	International Conference on Sustainable Energy and Intelligent Systems (SEISCON 2011)	proceedings-article
48	10.1109/acomp.2017.23	2017	10.1109/acomp.2017.23	Modeling and Simulation of ISO 8583 Transaction Using Timed Colored Petri Net	2017 International Conference on Advanced Computing and Applications (ACOMP)	proceedings-article
49	10.1109/tla.2017.7912599	2017	10.1109/tla.2017.7912599	Unfolding for Time Petri Net	IEEE Latin America Transactions	journal-article
50	10.1109/apscc.2007.16	2007	10.1109/apscc.2007.16	Colored Petri Net Based Automatic Service Composition	The 2nd IEEE Asia-Pacific Service Computing Conference (APSCC 2007)	proceedings-article
51	10.1109/iccsn.2009.58	2009	10.1109/iccsn.2009.58	Verification and Analysis of Access Control Policy with Colored Petri Net	2009 International Conference on Communication Software and Networks	proceedings-article
52	10.1109/isic.2002.1157863	None	10.1109/isic.2002.1157863	Colored Petri net control of OR-logic	Proceedings of the IEEE Internatinal Symposium on Intelligent Control	proceedings-article
53	10.1109/mmmc.2006.1651321	None	10.1109/mmmc.2006.1651321	Modeling of Web-based Collaborative Negotiation Systems Using Colored Petri Net	2006 12th International Multi-Media Modelling Conference	proceedings-article
54	10.1109/icirt.2018.8641674	2018	10.1109/icirt.2018.8641674	Using Colored Petri net for Level-Crossing safety analysis	2018 International Conference on Intelligent Rail Transportation (ICIRT)	proceedings-article
55	10.1109/ieec.2010.5533237	2010	10.1109/ieec.2010.5533237	Generating Test Cases Using Colored Petri Net	2010 2nd International Symposium on Information Engineering and Electronic Commerce	proceedings-article
56	10.1109/icsmc.1997.637370	None	10.1109/icsmc.1997.637370	A concurrency characteristic in Petri net unfolding	1997 IEEE International Conference on Systems, Man, and Cybernetics. Computational Cybernetics and Simulation	proceedings-article
57	10.1109/lpe.2002.1029618	None	10.1109/lpe.2002.1029618	Power estimation of sequential circuits using hierarchical colored hardware Petri net modeling	Proceedings of the International Symposium on Low Power Electronics and Design	proceedings-article
58	10.1007/978-3-540-76719-0_20	None	10.1007/978-3-540-76719-0_20	Enhancing Web-Based Adaptive Learning with Colored Timed Petri Net	Lecture Notes in Computer Science	book-chapter
59	10.1109/ptc.2003.1304751	None	10.1109/ptc.2003.1304751	A colored Petri-Net model for load-transfer in MRT power systems	2003 IEEE Bologna Power Tech Conference Proceedings,	proceedings-article
60	10.3390/info15020118	2024	10.3390/info15020118	Formal Security Analysis of ISA100.11a Standard Protocol Based on Colored Petri Net Tool	Information	journal-article
61	10.1109/access.2019.2955282	2019	10.1109/access.2019.2955282	Colored Petri Net Based Cache Side Channel Vulnerability Evaluation	IEEE Access	journal-article
