rank	source_id	year	doi	title	venue	type
1	10.1117/12.3048957	2025	10.1117/12.3048957	Effects of feature selection and internal noise levels for a search-capable model observer	Medical Imaging 2025: Image Perception, Observer Performance, and Technology Assessment	proceedings-article
2	10.70675/58fedfc1z8a0cz47e3zb63fz4bbc89f3c59f	None	10.70675/58fedfc1z8a0cz47e3zb63fz4bbc89f3c59f	Robust Interval Observer Design for Systems with Unknown Inputs : Applications to Fault-Tolerant Control		dissertation
3	10.21236/ada458136	2001	10.21236/ada458136	Use of the Fisher Exact Test for the Design of Observer Tests		report
4	10.23919/acc.1989.4790383	1989	10.23919/acc.1989.4790383	Discrete Observer Design for Systems with Unknown Exogenous Inputs	1989 American Control Conference	proceedings-article
5	10.3390/designs1020010	2017	10.3390/designs1020010	A New Observer Design for Fuzzy Bilinear Systems with Unknown Inputs	Designs	journal-article
6	10.7717/peerj.7756/supp-1	None	10.7717/peerj.7756/supp-1	Table S1: Fisher’s Exact Test of Neutrality Selection		component
7	10.1007/springerreference_9489	None	10.1007/springerreference_9489	caller identification	SpringerReference	reference-entry
8	10.1007/springerreference_9488	None	10.1007/springerreference_9488	caller ID	SpringerReference	reference-entry
9	10.1109/chicc.2006.280737	2006	10.1109/chicc.2006.280737	Full-order Observer Design for Descriptor Systems with Delayed State and Unknown Inputs	2006 Chinese Control Conference	proceedings-article
10	10.23919/acc.1991.4791783	1991	10.23919/acc.1991.4791783	Observer Design for Uncertain Parameter Time Delay System with Unknown Inputs	1991 American Control Conference	proceedings-article
11	10.1016/j.ifacol.2026.03.006	2025	10.1016/j.ifacol.2026.03.006	Distributed Observer with Sparse Optimal Inputs	IFAC-PapersOnLine	journal-article
12	10.1109/cac53003.2021.9727318	2021	10.1109/cac53003.2021.9727318	Hybrid observer design for nonlinear systems with unknown inputs	2021 China Automation Congress (CAC)	proceedings-article
13	10.1016/b978-0-12-817038-0.00004-4	2019	10.1016/b978-0-12-817038-0.00004-4	On Unknown Input Observer Design for Linear Systems With Delays in States and Inputs	New Trends in Observer-Based Control	book-chapter
14	10.1007/springerreference_9487	None	10.1007/springerreference_9487	caller	SpringerReference	reference-entry
15	10.1109/icca.2007.4376393	2007	10.1109/icca.2007.4376393	Observer Construction for Nonlinear Discrete-Time Systems with Inputs	2007 IEEE International Conference on Control and Automation	proceedings-article
16	10.1515/9783110593921-007	2020	10.1515/9783110593921-007	A short circuit fault estimation in PMSM: A comparative study of an adaptive observer and an unknown inputs observer	Power Systems &amp; Smart Energies	book-chapter
17	10.1021/acs.jctc.0c00493.s001	None	10.1021/acs.jctc.0c00493.s001	Internal Conversion and Intersystem Crossing with the Exact Factorization		component
18	10.1109/acc.2014.6858809	2014	10.1109/acc.2014.6858809	Multirate output functional observer in linear feedback for systems with unknown inputs	2014 American Control Conference	proceedings-article
19	10.1016/j.automatica.2019.108708	2020	10.1016/j.automatica.2019.108708	Reduced nonlinear unknown inputs observer using mean value theorem and patternsearch algorithm	Automatica	journal-article
20	10.23919/acc.2018.8431793	2018	10.23919/acc.2018.8431793	Interval observer for bilinear systems with unknown inputs	2018 Annual American Control Conference (ACC)	proceedings-article
21	10.23919/acc50511.2021.9482857	2021	10.23919/acc50511.2021.9482857	A new $H_{\infty}$ Observer for continuous LPV systems affected by Unknown Inputs	2021 American Control Conference (ACC)	proceedings-article
22	10.1016/j.isatra.2020.01.029	2020	10.1016/j.isatra.2020.01.029	Reduced nonlinear unknown inputs observer using MVT and GA	ISA Transactions	journal-article
23	10.3390/act13040133	2024	10.3390/act13040133	Two-Stage Predefined-Time Exact Sliding Mode Control Based on Predefined-Time Exact Disturbance Observer	Actuators	journal-article
24	10.2316/p.2011.729-099	2011	10.2316/p.2011.729-099	Disturbance Attenuation Control via Minimal-Order Observer with a Function of Estimating Unmeasurable Inputs	Control and Applications	proceedings-article
25	10.1093/oso/9780195114317.003.0015	2001	10.1093/oso/9780195114317.003.0015	Terrestrial Inputs to Amazon Streams and Internal Biogeochemical Processing	The Biogeochemistry of the Amazon Basin	book-chapter
26	10.23919/acc50511.2021.9483111	2021	10.23919/acc50511.2021.9483111	A Collaborative Observer for Switched Linear Systems with Unknown Inputs	2021 American Control Conference (ACC)	proceedings-article
27	10.1109/cca.2005.1507307	None	10.1109/cca.2005.1507307	Fault detection observer design with unknown inputs	Proceedings of 2005 IEEE Conference on Control Applications, 2005. CCA 2005.	proceedings-article
28	10.1109/med.2006.235690	2006	10.1109/med.2006.235690	High-Order Sliding-Mode Observer for Linear Systems with Unknown Inputs	2006 14th Mediterranean Conference on Control and Automation	proceedings-article
29	10.1109/tencon.2006.343901	2006	10.1109/tencon.2006.343901	Design of a Common Observer for Two Linear Systems with Unknown Inputs	TENCON 2006 - 2006 IEEE Region 10 Conference	proceedings-article
30	10.1109/med.2013.6608789	2013	10.1109/med.2013.6608789	Unknown inputs observer applied to an alternating activated sludge process	21st Mediterranean Conference on Control and Automation	proceedings-article
31	10.1016/j.isatra.2018.10.026	2019	10.1016/j.isatra.2018.10.026	Reduced-order multiple observer for Takagi–Sugeno systems with unknown inputs	ISA Transactions	journal-article
32	10.1109/ecc.2014.6862555	2014	10.1109/ecc.2014.6862555	Observer design for a class of nonlinear systems subject to unknown inputs	2014 European Control Conference (ECC)	proceedings-article
33	10.23919/acc.2018.8431441	2018	10.23919/acc.2018.8431441	Interval observer for nonlinear Lipschitz systems with unknown inputs	2018 Annual American Control Conference (ACC)	proceedings-article
34	10.1109/ssd.2018.8570469	2018	10.1109/ssd.2018.8570469	A Comparative Study Between an Adaptive Observer and an Unknown Inputs Observer Applied to PMSM	2018 15th International Multi-Conference on Systems, Signals &amp; Devices (SSD)	proceedings-article
35	10.2139/ssrn.4881790	2024	10.2139/ssrn.4881790	Sgv-Caller: Sars-Cov-2 Genome Variation Caller		posted-content
36	10.1016/s0005-1098(03)00087-6	2003	10.1016/s0005-1098(03)00087-6	Unknown disturbance inputs estimation based on a state functional observer design	Automatica	journal-article
37	10.1111/j.1934-6093.2003.tb00169.x	2003	10.1111/j.1934-6093.2003.tb00169.x	IMPLICIT TRIANGULAR OBSERVER FORM DEDICATED TO A SLIDING MODE OBSERVER FOR SYSTEMS WITH UNKNOWN INPUTS	Asian Journal of Control	journal-article
38	10.23919/acc.1992.4792151	1992	10.23919/acc.1992.4792151	Computational Observer Design Techniques in Linear Systems with Unknown Inputs using the Concept of Transmission Zeros	1992 American Control Conference	proceedings-article
39	10.1109/acc.1995.532778	None	10.1109/acc.1995.532778	Optimal observer design for uncertain linear dynamical systems with unknown inputs	Proceedings of 1995 American Control Conference - ACC'95	proceedings-article
40	10.1109/acc.2007.4282152	2007	10.1109/acc.2007.4282152	Fault Detection in Nonlinear Systems with Unknown Inputs using Sliding Mode Observer	2007 American Control Conference	proceedings-article
41	10.1109/icca.2011.6138083	2011	10.1109/icca.2011.6138083	Reduced-order observer design for nonlinear systems with unknown inputs	2011 9th IEEE International Conference on Control and Automation (ICCA)	proceedings-article
42	10.1109/acc.2005.1470640	None	10.1109/acc.2005.1470640	Observer design for discrete time-delay singular systems with unknown inputs	Proceedings of the 2005, American Control Conference, 2005.	proceedings-article
43	10.1109/cistem.2014.7077068	2014	10.1109/cistem.2014.7077068	Backstepping control for induction machine with high order sliding mode observer and unknown inputs observer: A comparative study	2014 International Conference on Electrical Sciences and Technologies in Maghreb (CISTEM)	proceedings-article
44	10.1093/oed/1004839529	2026	10.1093/oed/1004839529	caller, n.	Oxford English Dictionary	book-chapter
45	10.1088/1009-1963/13/10/001	2004	10.1088/1009-1963/13/10/001	Reduced-order observer of singular system with unknown inputs	Chinese Physics	journal-article
46	10.24425/acs.2023.145115	2023	10.24425/acs.2023.145115	Generalized observer design of index one for descriptor systems with unknown inputs	Archives of Control Sciences	journal-article
47	10.31390/gradschool_theses.2374	None	10.31390/gradschool_theses.2374	Caller ID		dissertation
48	10.1109/wcica.2006.1712409	2006	10.1109/wcica.2006.1712409	Observer Design for Nonregular Descriptor Systems with Unknown Inputs in Finite Time	2006 6th World Congress on Intelligent Control and Automation	proceedings-article
49	10.23919/ecc.2013.6669452	2013	10.23919/ecc.2013.6669452	Synthesis of a unknown inputs proportional integral observer for TS fuzzy models	2013 European Control Conference (ECC)	proceedings-article
50	10.1109/acc.2013.6579851	2013	10.1109/acc.2013.6579851	Finite time observer design for a class of nonlinear systems with unknown inputs	2013 American Control Conference	proceedings-article
51	10.55277/researchhub.6wczyh2o.1	2026	10.55277/researchhub.6wczyh2o.1	(Exclusive Now) Caller Unknown		report
52	10.23919/acc.2017.7963846	2017	10.23919/acc.2017.7963846	A new improved approach to design observer for state delay systems with unknown inputs	2017 American Control Conference (ACC)	proceedings-article
53	10.55277/researchhub.632jglyx.1	2026	10.55277/researchhub.632jglyx.1	Read Caller Unknown		report
54	10.1109/chicc.2016.7553354	2016	10.1109/chicc.2016.7553354	Observer design for systems with unknown inputs and missing measurements	2016 35th Chinese Control Conference (CCC)	proceedings-article
55	10.55277/researchhub.bcczz712.1	2026	10.55277/researchhub.bcczz712.1	Read Caller Unknown		report
56	10.1109/cdc.2008.4738810	2008	10.1109/cdc.2008.4738810	Global hierarchical observer for linear systems with unknown inputs	2008 47th IEEE Conference on Decision and Control	proceedings-article
57	10.1109/cdc.1995.480691	None	10.1109/cdc.1995.480691	Full order observer for linear descriptor systems with unknown-inputs	Proceedings of 1995 34th IEEE Conference on Decision and Control	proceedings-article
58	10.1007/s12043-022-02423-x	2022	10.1007/s12043-022-02423-x	Sliding observer in sliding mode control of multi-inputs fractional-order chaotic systems	Pramana	journal-article
59	10.1016/j.heliyon.2025.e42613	2025	10.1016/j.heliyon.2025.e42613	SGV-caller: SARS-CoV-2 genome variation caller	Heliyon	journal-article
