rank	source_id	year	doi	title	venue	type
1	10.1016/0164-1212(91)90004-p	1991	10.1016/0164-1212(91)90004-p	Specification of concurrent processes using a dataflow model of computation and partially ordered events	Journal of Systems and Software	journal-article
2	10.5772/7525	2010	10.5772/7525	Architecture of Computer Intrusion Detection Based on Partially Ordered Events	Petri Nets Applications	book-chapter
3	10.1007/bf00708743	1980	10.1007/bf00708743	From a connected, partially ordered set of events to a partially ordered field of time intervals	Foundations of Physics	journal-article
4	10.1016/b978-1-4832-1447-4.50035-3	1990	10.1016/b978-1-4832-1447-4.50035-3	Reasoning about Partially Ordered Events	Readings in Qualitative Reasoning About Physical Systems	book-chapter
5	10.1016/0004-3702(88)90087-2	1988	10.1016/0004-3702(88)90087-2	Reasoning about partially ordered events	Artificial Intelligence	journal-article
6	10.1017/cbo9780511721533.003	1979	10.1017/cbo9780511721533.003	PARTIALLY ORDERED RINGS	Partially Ordered Rings and Semi-Algebraic Geometry	book-chapter
7	10.1109/ines.2008.4481289	2008	10.1109/ines.2008.4481289	Pattern Matching of Partially Ordered Events in Information Management Systems	2008 International Conference on Intelligent Engineering Systems	proceedings-article
8	10.1109/ines.2009.4924768	2009	10.1109/ines.2009.4924768	Intrusion detection system based on partially ordered events and patterns	2009 International Conference on Intelligent Engineering Systems	proceedings-article
9	10.1111/j.1746-8361.1976.tb00720.x	1976	10.1111/j.1746-8361.1976.tb00720.x	Partially Ordered Quantifiers vs. Partially Ordered Ideas	Dialectica	journal-article
10	10.1007/0-387-21743-6_3	None	10.1007/0-387-21743-6_3	Optimization in Partially Ordered Spaces	CMS Books in Mathematics	book-chapter
11	10.1142/9789812816184_0006	1999	10.1142/9789812816184_0006	Soluble Right Partially Ordered Groups &amp; Generalisations	Series in Algebra	book-chapter
12	10.31274/etd-180810-4243	None	10.31274/etd-180810-4243	Ordered and partially-ordered variants of Ramsey's theorem		dissertation
13	10.1002/cjs.11167	2013	10.1002/cjs.11167	Combining multi‐observer information in partially rank‐ordered judgment post‐stratified and ranked set samples	Canadian Journal of Statistics	journal-article
14	10.7551/mitpress/4298.003.0035	1995	10.7551/mitpress/4298.003.0035	A Modal Calculus of Partially Ordered Events in a Logic Programming Framework	Logic Programming	book-chapter
15	10.1007/978-0-387-78901-9_1	2008	10.1007/978-0-387-78901-9_1	Partially Ordered Sets	Lattices and Ordered Sets	book-chapter
16	10.1017/cbo9780511721533.009	1979	10.1017/cbo9780511721533.009	ORDERED FIELDS	Partially Ordered Rings and Semi-Algebraic Geometry	book-chapter
17	10.21136/mb.1993.126044	1993	10.21136/mb.1993.126044	Distances between partially ordered sets	Mathematica Bohemica	journal-article
18	10.21136/cmj.1993.128411	1993	10.21136/cmj.1993.128411	Locally partially ordered groups	Czechoslovak Mathematical Journal	journal-article
19	10.1007/978-94-009-2472-7_17	1989	10.1007/978-94-009-2472-7_17	Partially Ordered *-Division Rings	Ordered Algebraic Structures	book-chapter
20	10.31274/rtd-180814-5917	None	10.31274/rtd-180814-5917	Generic filters in partially ordered sets		dissertation
21	10.22215/etd/1986-01166	None	10.22215/etd/1986-01166	Linear extensions of partially ordered sets.		dissertation
22	10.1016/j.jalgebra.2022.05.036	2022	10.1016/j.jalgebra.2022.05.036	From partially ordered monoids to partially ordered groups via free nuclear preimages	Journal of Algebra	journal-article
23	10.58837/chula.the.1991.871	None	10.58837/chula.the.1991.871	Foundations of some partially ordered semirings		dissertation
24	10.1007/11430230_8	2005	10.1007/11430230_8	Multiplexing of Partially Ordered Events	Lecture Notes in Computer Science	book-chapter
25	10.1109/time.1999.777972	None	10.1109/time.1999.777972	A graph-theoretic approach to efficiently reason about partially ordered events in the Event Calculus	Proceedings. Sixth International Workshop on Temporal Representation and Reasoning. TIME-99	proceedings-article
26	10.14232/phd.10958	None	10.14232/phd.10958	On Two Problems Concerning Partially Ordered Sets		dissertation
27	10.58837/chula.the.2014.1973	None	10.58837/chula.the.2014.1973	Preparation of polybenzoxazine-derived partially ordered carbon		dissertation
28	10.1007/978-94-009-7798-3_16	1982	10.1007/978-94-009-7798-3_16	Extremal Problems in Partially Ordered Sets	Ordered Sets	book-chapter
29	10.1142/9789812816184_0010	1999	10.1142/9789812816184_0010	Varieties of Lattice-ordered Groups	Series in Algebra	book-chapter
30	10.47004/wp.cem.2021.3521	2021	10.47004/wp.cem.2021.3521	A discrete choice model for partially ordered alternatives		report
