rank	source_id	year	doi	title	venue	type
1	10.1109/sfcs.1989.63474	1989	10.1109/sfcs.1989.63474	Full abstraction for nondeterministic dataflow networks	30th Annual Symposium on Foundations of Computer Science	proceedings-article
2	10.1017/9781316134924.031	2001	10.1017/9781316134924.031	Full Abstraction	The Pi-Calculus	other
3	10.1007/3-540-61064-2_45	1996	10.1007/3-540-61064-2_45	Full abstraction for lambda calculus with resources and convergence testing	Lecture Notes in Computer Science	book-chapter
4	10.3233/fi-1995-22128	1995	10.3233/fi-1995-22128	AN ALGEBRA OF DATAFLOW NETWORKS	Fundamenta Informaticae	journal-article
5	10.1109/lics.1992.185527	None	10.1109/lics.1992.185527	A calculus of dataflow networks	[1992] Proceedings of the Seventh Annual IEEE Symposium on Logic in Computer Science	proceedings-article
6	10.1006/inco.1993.1044	1993	10.1006/inco.1993.1044	Full Abstraction in the Lazy Lambda Calculus	Information and Computation	journal-article
7	10.1016/j.ic.2005.03.004	2005	10.1016/j.ic.2005.03.004	Types and full abstraction for polyadic π-calculus	Information and Computation	journal-article
8	10.1109/lics.1995.523259	None	10.1109/lics.1995.523259	Games and full abstraction for the lazy λ-calculus	Proceedings of Tenth Annual IEEE Symposium on Logic in Computer Science	proceedings-article
9	10.1145/3371131	2020	10.1145/3371131	Full abstraction for the quantum lambda-calculus	Proceedings of the ACM on Programming Languages	journal-article
10	10.2168/lmcs-8(4:3)2012	2012	10.2168/lmcs-8(4:3)2012	Full Abstraction for the Resource Lambda Calculus with Tests, through Taylor Expansion	Logical Methods in Computer Science	journal-article
11	10.1007/978-3-540-31982-5_17	2005	10.1007/978-3-540-31982-5_17	Full Abstraction for Polymorphic Pi-Calculus	Lecture Notes in Computer Science	book-chapter
12	10.1007/978-1-4471-0615-9_6	1998	10.1007/978-1-4471-0615-9_6	Full Abstraction	Games and Full Abstraction for a Functional Metalanguage with Recursive Types	book-chapter
13	10.1017/cbo9780511624193.006	1990	10.1017/cbo9780511624193.006	Abstraction	Process Algebra	book-chapter
14	10.1007/978-3-642-23217-6_19	2011	10.1007/978-3-642-23217-6_19	Full Abstraction in a Subtyped pi-Calculus with Linear Types	Lecture Notes in Computer Science	book-chapter
15	10.1109/ants.2007.4620205	2007	10.1109/ants.2007.4620205	Topology abstraction schemes in multi-domain full wavelength conversion DWDM networks	2007 First International Symposium on Advanced Networks and Telecommunication Systems	proceedings-article
16	10.1007/978-3-642-40206-7_14	2013	10.1007/978-3-642-40206-7_14	Full Abstraction for Fair Testing in CCS	Lecture Notes in Computer Science	book-chapter
17	10.1145/224164.224189	1995	10.1145/224164.224189	Pi-calculus, dialogue games and full abstraction PCF	Proceedings of the seventh international conference on Functional programming languages and computer architecture  - FPCA '95	proceedings-article
18	10.1142/9789811202520_0001	2019	10.1142/9789811202520_0001	Matrix Calculus	Matrix Calculus, Kronecker Product and Tensor Product	book-chapter
19	10.1109/lics.2004.1319609	2004	10.1109/lics.2004.1319609	Nominal games and full abstraction for the nu-calculus	Proceedings of the 19th Annual IEEE Symposium on Logic in Computer Science, 2004.	proceedings-article
20	10.1109/honet.2007.4600244	2007	10.1109/honet.2007.4600244	Topology abstraction schemes in multi-domain full wavelength conversion DWDM networks	2007 International Symposium on High Capacity Optical Networks and Enabling Technologies	proceedings-article
21	10.1016/j.ic.2006.10.009	2007	10.1016/j.ic.2006.10.009	When not losing is better than winning: Abstraction and refinement for the full μ-calculus	Information and Computation	journal-article
22	10.1109/nocs.2018.8512177	2018	10.1109/nocs.2018.8512177	Co-Design and Abstraction of a Network-on-Chip Using Deterministic Network Calculus	2018 Twelfth IEEE/ACM International Symposium on Networks-on-Chip (NOCS)	proceedings-article
23	10.1007/978-3-642-33475-7_24	2012	10.1007/978-3-642-33475-7_24	Broadcast Abstraction in a Stochastic Calculus for Mobile Networks	Lecture Notes in Computer Science	book-chapter
24	10.1145/3465002.3465005	2020	10.1145/3465002.3465005	Teaching multivariable calculus and tensor calculus with computer algebra software	ACM Communications in Computer Algebra	journal-article
25	10.1007/978-1-4757-4700-3_2	2002	10.1007/978-1-4757-4700-3_2	Calculus and Algebra	Calculus Revisited	book-chapter
26	10.1515/9781683922827-011	2016	10.1515/9781683922827-011	8 Differential Calculus	Foundations of Mathematics	book-chapter
27	10.1017/cbo9781139195003.012	2009	10.1017/cbo9781139195003.012	Abstraction	Process Algebra: Equational Theories of Communicating Processes	book-chapter
28	10.3233/978-1-61499-381-0-507	2014	10.3233/978-1-61499-381-0-507	Compiling a Dataflow-based Language Abstraction onto an FPGA	Advances in Parallel Computing	book-chapter
29	10.1142/9789811202520_0003	2019	10.1142/9789811202520_0003	Applications	Matrix Calculus, Kronecker Product and Tensor Product	book-chapter
30	10.1017/9781316809761.003	2016	10.1017/9781316809761.003	Algebra and Calculus	Understanding Maple	book-chapter
31	10.1016/j.jpaa.2023.107416	2023	10.1016/j.jpaa.2023.107416	Recovering unitary calculus from calculus with reality	Journal of Pure and Applied Algebra	journal-article
32	10.1142/9789811202520_bmatter	2019	10.1142/9789811202520_bmatter	BACK MATTER	Matrix Calculus, Kronecker Product and Tensor Product	other
33	10.1016/j.tcs.2007.09.020	2008	10.1016/j.tcs.2007.09.020	"Full abstraction for polymorphic <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" altimg=""si1.gif"" display=""inline"" overflow=""scroll""><mml:mi>π</mml:mi></mml:math>-calculus"	Theoretical Computer Science	journal-article
34	10.1007/978-3-540-31862-0_5	2005	10.1007/978-3-540-31862-0_5	Object Connectivity and Full Abstraction for a Concurrent Calculus of Classes	Lecture Notes in Computer Science	book-chapter
35	10.1142/9789811202520_fmatter	2019	10.1142/9789811202520_fmatter	FRONT MATTER	Matrix Calculus, Kronecker Product and Tensor Product	other
36	10.1016/bs.adcom.2014.10.001	2015	10.1016/bs.adcom.2014.10.001	Sorting Networks on Maxeler Dataflow Supercomputing Systems	Advances in Computers	book-chapter
37	10.1142/9789811202520_0002	2019	10.1142/9789811202520_0002	Kronecker Product	Matrix Calculus, Kronecker Product and Tensor Product	book-chapter
38	10.1515/9781683922827-009	2016	10.1515/9781683922827-009	6 Techniques of Algebra	Foundations of Mathematics	book-chapter
39	10.1142/9789811202520_0004	2019	10.1142/9789811202520_0004	Tensor Product	Matrix Calculus, Kronecker Product and Tensor Product	book-chapter
40	10.1007/978-0-387-71254-3_7	2008	10.1007/978-0-387-71254-3_7	Cognitive Tendencies and Abstraction Processes	Educational Algebra	book-chapter
41	10.1142/9789811202520_0005	2019	10.1142/9789811202520_0005	Software Implementations	Matrix Calculus, Kronecker Product and Tensor Product	book-chapter
42	10.1142/9789814644495_0001	2015	10.1142/9789814644495_0001	Prelude to Calculus	What is Calculus?	book-chapter
43	10.1016/0893-6080(88)90471-6	1988	10.1016/0893-6080(88)90471-6	Analysis of dataflow diagrams by neural network	Neural Networks	journal-article
44	10.1524/9783486598476.115	2010	10.1524/9783486598476.115	4. Elementary Linear Algebra	Mathematics for Engineers II: Calculus and Linear Algebra	book-chapter
45	10.1142/11338	2019	10.1142/11338	Matrix Calculus, Kronecker Product and Tensor Product		book
46	10.3998/spobooks.5597602.0001.001	2007	10.3998/spobooks.5597602.0001.001	Calculus and Linear Algebra. Vol. 1: Vectors in the Plane and One-Variable Calculus		monograph
47	10.3998/spobooks.5597602.0002.001	2007	10.3998/spobooks.5597602.0002.001	Calculus and Linear Algebra. Vol. 2: Vector Spaces, Many-Variable Calculus, and Differential Equations		monograph
48	10.1016/b978-0-12-304380-1.50014-2	1986	10.1016/b978-0-12-304380-1.50014-2	Calculus in ℝn	Multivariable Calculus, Linear Algebra, and Differential Equations	book-chapter
49	10.1007/978-94-009-6292-7_1	1987	10.1007/978-94-009-6292-7_1	Geometric Algebra	Clifford Algebra to Geometric Calculus	book-chapter
50	10.1145/3447786.3456254	2021	10.1145/3447786.3456254	Profiling dataflow systems on multiple abstraction levels	Proceedings of the Sixteenth European Conference on Computer Systems	proceedings-article
51	10.1515/9781683922827-004	2016	10.1515/9781683922827-004	1 The Laws of Algebra	Foundations of Mathematics	book-chapter
52	10.1007/978-94-009-6292-7_4	1987	10.1007/978-94-009-6292-7_4	Calculus on Vector Manifolds	Clifford Algebra to Geometric Calculus	book-chapter
53	10.1016/c2013-0-07351-3	1986	10.1016/c2013-0-07351-3	Multivariable Calculus, Linear Algebra, and Differential Equations		edited-book
54	10.1017/cbo9780511810800.015	2005	10.1017/cbo9780511810800.015	Matrix calculus	Matrix Algebra	book-chapter
55	10.1016/c2013-0-11618-2	1972	10.1016/c2013-0-11618-2	Multivariable Calculus with Linear Algebra and Series		edited-book
56	10.1007/978-1-4842-0343-9_4	2014	10.1007/978-1-4842-0343-9_4	Symbolic Matrix Algebra	MATLAB Symbolic Algebra and Calculus Tools	book-chapter
57	10.1007/978-1-4471-3273-8_3	1988	10.1007/978-1-4471-3273-8_3	Procedures, Parameters, and Abstraction: Separate Concerns	On the Refinement Calculus	book-chapter
58	10.1515/9781501522024-011	2026	10.1515/9781501522024-011	8 Differential Calculus	Foundations of Mathematics, Second Edition	book-chapter
59	10.1007/978-3-319-66125-4_1	2017	10.1007/978-3-319-66125-4_1	Implementing Neural Networks by Using the DataFlow Paradigm	Computer Communications and Networks	book-chapter
60	10.1142/11767	2027	10.1142/11767	Vector Calculus and Linear Algebra		book
61	10.1109/lics.2008.37	2008	10.1109/lics.2008.37	Parameterization as Abstraction: A Tractable Approach to the Dataflow Analysis of Concurrent Programs	2008 23rd Annual IEEE Symposium on Logic in Computer Science	proceedings-article
62	10.1002/9781118078549.ch3	2011	10.1002/9781118078549.ch3	Applying the Abstraction	Understanding Geometric Algebra for Electromagnetic Theory	other
63	10.1016/b978-0-12-699056-0.50002-8	2014	10.1016/b978-0-12-699056-0.50002-8	Answers to Selected Problems in Multivariable Calculus with Linear Algebra and Series	Answers to Selected Problems in Multivariable Calculus with Linear Algebra and Series	book-chapter
64	10.1109/samos.2013.6621103	2013	10.1109/samos.2013.6621103	Abstraction of polychronous dataflow specifications into mode-automata	2013 International Conference on Embedded Computer Systems: Architectures, Modeling, and Simulation (SAMOS)	proceedings-article
65	10.1515/9781501522024-014	2026	10.1515/9781501522024-014	11 Applied Differential Calculus	Foundations of Mathematics, Second Edition	book-chapter
66	10.1142/9789814335324_0001	2011	10.1142/9789814335324_0001	Matrix Calculus	Matrix Calculus and Kronecker Product	book-chapter
67	10.1007/978-3-031-20549-1_21	2023	10.1007/978-3-031-20549-1_21	Theorems of Differential Calculus	Calculus and Linear Algebra	book-chapter
68	10.1007/bf02485725	1974	10.1007/bf02485725	P-Algebras, an abstraction from Post algebras	Algebra Universalis	journal-article
