rank	source_id	year	doi	title	venue	type
1	10.1109/memcod.2009.5185393	2009	10.1109/memcod.2009.5185393	Bounded Dataflow Networks and Latency-Insensitive circuits	2009 7th IEEE/ACM International Conference on Formal Methods and Models for Co-Design	proceedings-article
2	10.1109/memcod.2015.7340485	2015	10.1109/memcod.2015.7340485	Implementing latency-insensitive dataflow blocks	2015 ACM/IEEE International Conference on Formal Methods and Models for Codesign (MEMOCODE)	proceedings-article
3	10.1016/s1389-1286(00)00002-5	2000	10.1016/s1389-1286(00)00002-5	Bounded latency scheduling scheme for ATM cells	Computer Networks	journal-article
4	10.1016/j.comnet.2014.11.004	2015	10.1016/j.comnet.2014.11.004	Bounded latency spanning tree reconfiguration	Computer Networks	journal-article
5	10.3390/a13020032	2020	10.3390/a13020032	Latency-Bounded Target Set Selection in Signed Networks	Algorithms	journal-article
6	10.1109/tct.1970.1083146	1970	10.1109/tct.1970.1083146	Very high-Q insensitive active RC networks	IEEE Transactions on Circuit Theory	journal-article
7	10.17918/00008890	None	10.17918/00008890	Circuit simulation in a dataflow machine		dissertation
8	10.1109/move.2007.4300804	2007	10.1109/move.2007.4300804	Bounded-Latency Alerts in Vehicular Networks	2007 Mobile Networking for Vehicular Environments	proceedings-article
9	10.1109/icc59461.2026.11587939	2026	10.1109/icc59461.2026.11587939	Packet Spraying with Bounded Latency for Asymmetric Industrial Networks	ICC 2026 - IEEE International Conference on Communications	proceedings-article
10	10.1109/icsict.2006.306623	2006	10.1109/icsict.2006.306623	Bounded Model Checking for RTL Circuits Based on Algorithm Abstraction Refinement	2006 8th International Conference on Solid-State and Integrated Circuit Technology Proceedings	proceedings-article
11	10.1109/nocs.2008.4492741	2008	10.1109/nocs.2008.4492741	Network Simplicity for Latency Insensitive Cores	Second ACM/IEEE International Symposium on Networks-on-Chip (nocs 2008)	proceedings-article
12	10.1016/j.comnet.2026.112386	2026	10.1016/j.comnet.2026.112386	Cross-radio coordinated joint clustering and scheduling for bandwidth-minimizing latency-bounded LoRa uplink in low-power wireless mesh networks	Computer Networks	journal-article
13	10.1145/2997465.2997479	2016	10.1145/2997465.2997479	Computing latency of a real-time system modeled by Synchronous Dataflow Graph	Proceedings of the 24th International Conference on Real-Time Networks and Systems	proceedings-article
14	10.1109/lcn.2004.56	None	10.1109/lcn.2004.56	Experimental characterization of QoS in commercial Ethernet switches for statistically bounded latency in aircraft networks	29th Annual IEEE International Conference on Local Computer Networks	proceedings-article
15	10.70675/cff6c8cdz0843z4c15zb6fbz2eb7b0ea9e4d	None	10.70675/cff6c8cdz0843z4c15zb6fbz2eb7b0ea9e4d	Toward reliable and bounded latency for internet of things		dissertation
16	10.1007/3-540-58468-4_169	1994	10.1007/3-540-58468-4_169	Specification and refinement of finite dataflow networks — a relational approach	Lecture Notes in Computer Science	book-chapter
17	10.1016/j.tcs.2014.02.027	2014	10.1016/j.tcs.2014.02.027	Latency-bounded target set selection in social networks	Theoretical Computer Science	journal-article
18	10.7717/peerj-cs.3030/fig-12	None	10.7717/peerj-cs.3030/fig-12	Figure 12: Latency analysis of quantum circuit depth.		component
19	10.1002/cta.4490210404	1993	10.1002/cta.4490210404	A new feasible method for the design of stray‐insensitive optimum switched capacitor networks	International Journal of Circuit Theory and Applications	journal-article
20	10.33545/27075923.2024.v5.i1a.62	2024	10.33545/27075923.2024.v5.i1a.62	Latency reduction techniques in SDN-based wide area networks	International Journal of Circuit, Computing and Networking	journal-article
21	10.1109/sips.2014.6986105	2014	10.1109/sips.2014.6986105	Efficient fixed-point refinement of DSP dataflow systems	2014 IEEE Workshop on Signal Processing Systems (SiPS)	proceedings-article
22	10.1109/async.2004.1299282	None	10.1109/async.2004.1299282	Synchronous latency insensitive design	10th International Symposium on Asynchronous Circuits and Systems, 2004. Proceedings.	proceedings-article
23	10.1021/acs.jpclett.8b02295.s001	None	10.1021/acs.jpclett.8b02295.s001	Dynamic Photoelectrochemical Device with Open-Circuit Potential Insensitive to Thermodynamic Voltage Loss		component
24	10.1117/1.oe.65.4.048103	2026	10.1117/1.oe.65.4.048103	Latency-aware path-feasibility selection for optical circuit switching in data-center networks	Optical Engineering	journal-article
25	10.1145/1363686.1363742	2008	10.1145/1363686.1363742	Improving flow-insensitive solutions for non-separable dataflow problems	Proceedings of the 2008 ACM symposium on Applied computing	proceedings-article
26	10.1115/1.0004685v	2021	10.1115/1.0004685v	A Parameter-Insensitive Cosserat Crystal Plasticity Formulation for Grain Refinement Modeling		posted-content
27	10.1016/bs.adcom.2014.10.001	2015	10.1016/bs.adcom.2014.10.001	Sorting Networks on Maxeler Dataflow Supercomputing Systems	Advances in Computers	book-chapter
28	10.1109/iswpc.2013.6707432	2013	10.1109/iswpc.2013.6707432	Polynomial time approximation scheme for t-latency bounded information propagation problem in heterogeneous wireless networks	International Symposium on Wireless and pervasive Computing (ISWPC)	proceedings-article
29	10.1115/1.0005409v	2021	10.1115/1.0005409v	A Parameter-Insensitive Cosserat Crystal Plasticity Formulation for Grain Refinement Modeling		posted-content
30	10.1016/0893-6080(88)90471-6	1988	10.1016/0893-6080(88)90471-6	Analysis of dataflow diagrams by neural network	Neural Networks	journal-article
31	10.1049/iet-com.2011.0700	2012	10.1049/iet-com.2011.0700	Latency bounded and energy efficient MAC for wireless sensor networks	IET Communications	journal-article
32	10.1109/isca.1992.753331	None	10.1109/isca.1992.753331	An Analysis of Loop Latency in Dataflow Execution	[1992] Proceedings the 19th Annual International Symposium on Computer Architecture	proceedings-article
33	10.1109/mcg.2020.2980183	2020	10.1109/mcg.2020.2980183	Low-Latency Rendering With Dataflow Architectures	IEEE Computer Graphics and Applications	journal-article
34	10.1109/iwrsp.1998.676682	None	10.1109/iwrsp.1998.676682	FLYSIG: dataflow oriented delay-insensitive processor for rapid prototyping of signal processing	Proceedings. Ninth International Workshop on Rapid System Prototyping (Cat. No.98TB100237)	proceedings-article
35	10.1145/1629335.1629372	2009	10.1145/1629335.1629372	Dataflow models for shared memory access latency analysis	Proceedings of the seventh ACM international conference on Embedded software	proceedings-article
36	10.1007/978-3-642-03417-6_51	2009	10.1007/978-3-642-03417-6_51	Latency-Bounded Minimum Influential Node Selection in Social Networks	Lecture Notes in Computer Science	book-chapter
37	10.1109/dfm.2013.11	2013	10.1109/dfm.2013.11	Polyhedral Constraints for Bounded-Memory Execution of Synchronized Filtering Dataflow	2013 Data-Flow Execution Models for Extreme Scale Computing	proceedings-article
38	10.1109/fpl.2015.7293974	2015	10.1109/fpl.2015.7293974	Ultra low latency dataflow renderer	2015 25th International Conference on Field Programmable Logic and Applications (FPL)	proceedings-article
39	10.1109/isvlsi.2012.74	2012	10.1109/isvlsi.2012.74	A Dataflow Framework for DSP Algorithm Refinement	2012 IEEE Computer Society Annual Symposium on VLSI	proceedings-article
