rank	source_id	year	doi	title	venue	type
1	10.1515/forum-2024-0193	2026	10.1515/forum-2024-0193	Conditional mean values of long Dirichlet polynomials	Forum Mathematicum	journal-article
2	10.1109/icse-companion55297.2022.9793817	2022	10.1109/icse-companion55297.2022.9793817	GARUDA: Heap aware symbolic execution	2022 IEEE/ACM 44th International Conference on Software Engineering: Companion Proceedings (ICSE-Companion)	proceedings-article
3	10.1145/3510454.3528650	2022	10.1145/3510454.3528650	GARUDA	Proceedings of the ACM/IEEE 44th International Conference on Software Engineering: Companion Proceedings	proceedings-article
4	10.1007/978-3-662-49122-5_10	2016	10.1007/978-3-662-49122-5_10	Exact Heap Summaries for Symbolic Execution	Lecture Notes in Computer Science	book-chapter
5	10.1109/ase.2011.6100071	2011	10.1109/ase.2011.6100071	Heap cloning: Enabling dynamic symbolic execution of java programs	2011 26th IEEE/ACM International Conference on Automated Software Engineering (ASE 2011)	proceedings-article
6	10.1109/saner67736.2026.00112	2026	10.1109/saner67736.2026.00112	Path-Optimal Symbolic Execution of Heap-Manipulating Programs	2026 IEEE International Conference on Software Analysis, Evolution and Reengineering (SANER)	proceedings-article
7	10.1109/icse-companion58688.2023.00059	2023	10.1109/icse-companion58688.2023.00059	Boosting Symbolic Execution for Heap-based Vulnerability Detection and Exploit Generation	2023 IEEE/ACM 45th International Conference on Software Engineering: Companion Proceedings (ICSE-Companion)	proceedings-article
8	10.1145/2786805.2786842	2015	10.1145/2786805.2786842	Symbolic execution of programs with heap inputs	Proceedings of the 2015 10th Joint Meeting on Foundations of Software Engineering	proceedings-article
9	10.1109/iwast.2012.6228982	2012	10.1109/iwast.2012.6228982	All-values symbolic execution	2012 7th International Workshop on Automation of Software Test (AST)	proceedings-article
10	10.1109/icsm.2000.883045	2000	10.1109/icsm.2000.883045	C/C++ conditional compilation analysis using symbolic execution	Proceedings International Conference on Software Maintenance ICSM-94	proceedings-article
11	10.7717/peerj.10536/table-1	None	10.7717/peerj.10536/table-1	Table 1: Model summary outputs for best fitting catch models with conditional and marginal pseudo-R2 values.		component
12	10.54499/ui/bd/154568/2022	2023	10.54499/ui/bd/154568/2022			grant
13	10.1109/ase.2006.26	2006	10.1109/ase.2006.26	Bogor/Kiasan: A k-bounded Symbolic Execution for Checking Strong Heap Properties of Open Systems	21st IEEE/ACM International Conference on Automated Software Engineering (ASE'06)	proceedings-article
14	10.1088/1755-1315/252/4/042100	2019	10.1088/1755-1315/252/4/042100	Analysis to Heap Overflow Exploit in Linux with Symbolic Execution	IOP Conference Series: Earth and Environmental Science	journal-article
15	10.7717/peerj.10536/table-2	None	10.7717/peerj.10536/table-2	Table 2: Model summary outputs for best fitting models for video observations with conditional and marginal pseudo-R2 values.		component
16	10.1007/springerreference_26145	None	10.1007/springerreference_26145	symbolic execution	SpringerReference	reference-entry
17	10.1109/csmr.2003.1192425	None	10.1109/csmr.2003.1192425	Fast symbolic evaluation of C/C++ preprocessing using conditional values	Seventh European Conference onSoftware Maintenance and Reengineering, 2003. Proceedings.	proceedings-article
18	10.7717/peerj-cs.3304/fig-4	None	10.7717/peerj-cs.3304/fig-4	Figure 4: Comparison of execution time for GreedyBWDS (No Heap) and GreedyBWDS.		component
19	10.1145/3092703.3092715	2017	10.1145/3092703.3092715	Combining symbolic execution and search-based testing for programs with complex heap inputs	Proceedings of the 26th ACM SIGSOFT International Symposium on Software Testing and Analysis	proceedings-article
