rank	source_id	year	doi	title	venue	type
1	10.1145/3678722.3685535	2024	10.1145/3678722.3685535	Sparse Symbolic Loop Execution (Registered Report)	Proceedings of the 3rd ACM International Fuzzing Workshop	proceedings-article
2	10.1007/springerreference_26145	None	10.1007/springerreference_26145	symbolic execution	SpringerReference	reference-entry
3	10.4204/eptcs.432.5	2025	10.4204/eptcs.432.5	Verifying a Sparse Matrix Algorithm Using Symbolic Execution	Electronic Proceedings in Theoretical Computer Science	journal-article
4	10.1145/1277548.1277577	2007	10.1145/1277548.1277577	On exact and approximate interpolation of sparse rational functions	Proceedings of the 2007 international symposium on Symbolic and algebraic computation	proceedings-article
5	10.70675/f84b3bcdzf391z4853zbe20zc055a6176e09	None	10.70675/f84b3bcdzf391z4853zbe20zc055a6176e09	Increasing the performance of symbolic execution by compiling symbolic handling into binaries		dissertation
6	10.1145/1837210.1837224	2010	10.1145/1837210.1837224	Exact sparse matrix-vector multiplication on GPU's and multicore architectures	Proceedings of the 4th International Workshop on Parallel and Symbolic Computation	proceedings-article
7	10.1145/3452143.3465539	2021	10.1145/3452143.3465539	On Exact Division and Divisibility Testing for Sparse Polynomials	Proceedings of the 2021 International Symposium on Symbolic and Algebraic Computation	proceedings-article
8	10.14722/ndss.2019.23530	2019	10.14722/ndss.2019.23530	Neuro-Symbolic Execution: Augmenting Symbolic Execution with Neural Constraints	Proceedings 2019 Network and Distributed System Security Symposium	proceedings-article
9	10.2172/2430751	2023	10.2172/2430751	Symbolic Execution for Vulnerability Analysis: Improving Analyses with Symbolic Procedures [Poster]		report
10	10.1016/j.jsc.2016.07.023	2017	10.1016/j.jsc.2016.07.023	Replacing conjectures by positive knowledge: Inferring proven precise worst-case execution time bounds using symbolic execution	Journal of Symbolic Computation	journal-article
11	10.1145/800205.806354	1976	10.1145/800205.806354	Taking advantage of zero entries in the exact inverse of sparse matrices	Proceedings of the third ACM symposium on Symbolic and algebraic computation  - SYMSAC '76	proceedings-article
12	10.5220/0012061000003538	2023	10.5220/0012061000003538	RPA Testing Using Symbolic Execution	Proceedings of the 18th International Conference on Software Technologies	proceedings-article
13	10.1145/2642937.2643011	2014	10.1145/2642937.2643011	Exact and approximate probabilistic symbolic execution for nondeterministic programs	Proceedings of the 29th ACM/IEEE International Conference on Automated Software Engineering	proceedings-article
14	10.1145/3666000.3669679	2024	10.1145/3666000.3669679	New Bounds on Quotient Polynomials with Applications to Exact Division and Divisibility Testing of Sparse Polynomials	Proceedings of the 2024 International Symposium on Symbolic and Algebraic Computation	proceedings-article
15	10.1007/11801603_49	None	10.1007/11801603_49	Sparse Kernel PCA by Kernel K-Means and Preimage Reconstruction Algorithms	Lecture Notes in Computer Science	book-chapter
16	10.21236/ada196451	1988	10.21236/ada196451	Optical Symbolic Processor for Expert System Execution		report
17	10.21236/ada224284	1989	10.21236/ada224284	Optical Symbolic Processor for Expert System Execution		report
18	10.21236/ada187882	1987	10.21236/ada187882	Optical Symbolic Processor for Expert System Execution		report
19	10.1109/ivmem53963.2021.00014	2021	10.1109/ivmem53963.2021.00014	Towards Symbolic Pointers Reasoning in Dynamic Symbolic Execution	2021 Ivannikov Memorial Workshop (IVMEM)	proceedings-article
20	10.5373/jardcs/v12sp3/20201233	2020	10.5373/jardcs/v12sp3/20201233	Useless Code Identification with Symbolic Execution	Journal of Advanced Research in Dynamical and Control Systems	journal-article
21	10.1007/978-3-031-02551-8_2	2020	10.1007/978-3-031-02551-8_2	Symbolic Execution: The Basics	Synthesis Lectures on Software Engineering	book-chapter
22	10.31274/td-20251215-13	None	10.31274/td-20251215-13	Neuro-symbolic program generation and execution for hybrid reasoning		dissertation
23	10.1163/9789004481787_012	1999	10.1163/9789004481787_012	Execution of Strasbourg and Geneva decisions in Norway	The Execution of Strasbourg and Geneva Human Rights Decisions in the National Legal Order	book-chapter
24	10.1016/j.jsc.2019.05.001	2020	10.1016/j.jsc.2019.05.001	The complexity of sparse Hensel lifting and sparse polynomial factorization	Journal of Symbolic Computation	journal-article
25	10.14711/thesis-b1477728	None	10.14711/thesis-b1477728	Context and precondition-guided search strategies in dynamic symbolic execution		dissertation
26	10.15368/theses.2012.212	None	10.15368/theses.2012.212	Automated Student Code Assessment with Symbolic Execution and Java PathFinder		dissertation
27	10.1080/10610014.2002.11502705	2002	10.1080/10610014.2002.11502705	Chapter 30. Proceedings in Cases Concerning the Challenge of Decisions of Arbitration Tribunals and Concerning the Issuance of Execution Orders for the Mandatory Execution of the Decisions of Arbitration Tribunals	Statutes and Decisions	journal-article
28	10.5220/0001992701440150	2009	10.5220/0001992701440150	SYMBOLIC EXECUTION FOR DYNAMIC, EVOLUTIONARY TEST DATA GENERATION	Proceedings of the 11th International Conference on Enterprise Information	proceedings-article
29	10.1007/0-387-23905-7_9	None	10.1007/0-387-23905-7_9	Exact Symbolic Analysis Using Determinant Decision Diagrams	Symbolic Analysis and Reduction of VLSI Circuits	book-chapter
30	10.1006/jsco.2000.1069	2000	10.1006/jsco.2000.1069	The Symbolic Integration of Exact PDEs	Journal of Symbolic Computation	journal-article
31	10.1007/0-387-29906-8_6	None	10.1007/0-387-29906-8_6	Exact Parametrizations	Scalable Hardware Verification with Symbolic Simulation	book-chapter
32	10.1016/j.jsc.2016.07.012	2017	10.1016/j.jsc.2016.07.012	A generic framework for symbolic execution: A coinductive approach	Journal of Symbolic Computation	journal-article
33	10.21236/ada187494	1987	10.21236/ada187494	Optical Symbolic Processor for Expert System Execution		report
34	10.17918/00001738	None	10.17918/00001738	ObfuscatorDynamic-LLVM		dissertation
35	10.1137/050629343	2009	10.1137/050629343	Symbolic and Exact Structure Prediction for Sparse Gaussian Elimination with Partial Pivoting	SIAM Journal on Matrix Analysis and Applications	journal-article
36	10.3724/sp.j.1016.2010.00589	2010	10.3724/sp.j.1016.2010.00589	Symbolic Test Generation and Execution of Route Protocol	Chinese Journal of Computers	journal-article
37	10.18122/td/1597/boisestate	None	10.18122/td/1597/boisestate	Suitability of Finite State Automata to Model String Constraints in Probablistic Symbolic Execution		dissertation
38	10.26226/morressier.604907f41a80aac83ca25d1b	2021	10.26226/morressier.604907f41a80aac83ca25d1b	Coupled Relational Symbolic Execution for Differential Privacy		posted-content
