rank	source_id	year	doi	title	venue	type
1	10.1016/0097-8485(87)85001-5	1987	10.1016/0097-8485(87)85001-5	An algorithm for evaluation of the exact partition function of free internal rotation, and other quantal systems having quadratically dependent energy levels	Computers &amp; Chemistry	journal-article
2	10.1063/1.37180	1988	10.1063/1.37180	The atomic internal partition function	AIP Conference Proceedings	proceedings-article
3	10.1016/b978-1-4831-9973-3.50007-0	1968	10.1016/b978-1-4831-9973-3.50007-0	PERFECT GASES AND THE INTERNAL PARTITION FUNCTION	Equilibrium Statistical Mechanics	book-chapter
4	10.1016/j.bpj.2013.11.2467	2014	10.1016/j.bpj.2013.11.2467	Exact Partition Function Zeros of the Wako-Saitô-Muñoz-Eaton Protein Model	Biophysical Journal	journal-article
5	10.1109/icip.2010.5650185	2010	10.1109/icip.2010.5650185	Estimation of the Ising field parameter thanks to the exact partition function	2010 IEEE International Conference on Image Processing	proceedings-article
6	10.1119/1.1976530	1970	10.1119/1.1976530	Exact Partition Function for the Two-Dimensional Ising Model	American Journal of Physics	journal-article
7	10.1016/0375-9601(83)90217-7	1983	10.1016/0375-9601(83)90217-7	An exact partition function for the classical Dzialoshinsky-Moriya chain	Physics Letters A	journal-article
8	10.1103/physrevlett.110.248101	2013	10.1103/physrevlett.110.248101	Exact Partition Function Zeros of The Wako-Saitô-Muñoz-Eaton Protein Model	Physical Review Letters	journal-article
9	10.1142/s0217732312502008	2012	10.1142/s0217732312502008	EXACT ABJM PARTITION FUNCTION FROM TBA	Modern Physics Letters A	journal-article
10	10.1016/0038-1098(90)90927-4	1990	10.1016/0038-1098(90)90927-4	Dynamic compensation theorem and exact partition function of a spin-boson system	Solid State Communications	journal-article
11	10.3938/jkps.44.617	2004	10.3938/jkps.44.617	Exact Partition Function Zeros of Two-Dimensional Lattice Polymers	Journal of the Korean Physical Society	journal-article
12	10.1103/physrevb.57.12772	1998	10.1103/physrevb.57.12772	Exact nonequilibrium current from the partition function for impurity-transport problems	Physical Review B	journal-article
13	10.1007/978-3-642-41449-7_42	2014	10.1007/978-3-642-41449-7_42	Table 40. D2 16O (D16OD): Internal partition function	Non-linear Triatomic Molecules	book-chapter
14	10.1016/j.cpc.2018.03.022	2018	10.1016/j.cpc.2018.03.022	Transfer matrix algorithm for computing the exact partition function of a square lattice polymer	Computer Physics Communications	journal-article
15	10.1155/2017/6970870	2017	10.1155/2017/6970870	Exact Partition Function for the Random Walk of an Electrostatic Field	Advances in Mathematical Physics	journal-article
16	10.1007/jhep05(2019)077	2019	10.1007/jhep05(2019)077	Exact generalized partition function of 2D CFTs at large central charge	Journal of High Energy Physics	journal-article
17	10.1016/0921-4534(90)90539-q	1990	10.1016/0921-4534(90)90539-q	Partition function of the BCS model in the nonregular phase: Exact results	Physica C: Superconductivity	journal-article
18	10.1093/ptep/ptv145	2015	10.1093/ptep/ptv145	Exact instanton expansion of the ABJM partition function	Progress of Theoretical and Experimental Physics	journal-article
19	10.1016/0550-3213(96)00134-4	1996	10.1016/0550-3213(96)00134-4	Exact partition function and boundary state of 2D massive Ising field theory with boundary magnetic field	Nuclear Physics B	journal-article
20	10.4324/9781003317210-18	2023	10.4324/9781003317210-18	Kolkata Partition Museum	The Long History of Partition in Bengal	book-chapter
21	10.1016/0375-9601(90)90603-l	1990	10.1016/0375-9601(90)90603-l	Exact calculation method of the partition function for one-component classical systems with two-body interactions	Physics Letters A	journal-article
22	10.4324/9781003317210-15	2023	10.4324/9781003317210-15	Revisiting Bengal Partition	The Long History of Partition in Bengal	book-chapter
23	10.1007/bf00672086	1990	10.1007/bf00672086	Exact quantum partition function of the BCS model	International Journal of Theoretical Physics	journal-article
24	10.1103/physreve.86.011802	2012	10.1103/physreve.86.011802	Exact partition function zeros of a polymer on a simple cubic lattice	Physical Review E	journal-article
