rank	source_id	year	doi	title	venue	type
1	10.1109/async65240.2025.00020	2025	10.1109/async65240.2025.00020	Translating General Slack Elastic Programs into Dataflow Circuits	2025 29th IEEE International Symposium on Asynchronous Circuits and Systems (ASYNC)	proceedings-article
2	10.70675/33859af0z9c09z423dzb345z62ae1ec51d10	None	10.70675/33859af0z9c09z423dzb345z62ae1ec51d10	Mechanized semantics for circuits : from dataflow to hardware		dissertation
3	10.17771/pucrio.acad.30650	None	10.17771/pucrio.acad.30650	DATAFLOW SEMANTICS FOR END-USER PROGRAMMABLE APPLICATIONS		dissertation
4	10.12681/eadd/44646	None	10.12681/eadd/44646	Elastic dataflow processing on the cloud		dissertation
5	10.1145/215465.215582	1995	10.1145/215465.215582	Clock analysis of synchronous dataflow programs	Proceedings of the 1995 ACM SIGPLAN symposium on Partial evaluation and semantics-based program manipulation  - PEPM '95	proceedings-article
6	10.1145/3720432	2025	10.1145/3720432	A Mechanized Semantics for Dataflow Circuits	Proceedings of the ACM on Programming Languages	journal-article
7	10.17918/00008890	None	10.17918/00008890	Circuit simulation in a dataflow machine		dissertation
8	10.70675/0d242e5czfe16z49f6za04ezf51f4dabb08e	None	10.70675/0d242e5czfe16z49f6za04ezf51f4dabb08e	Mechanized semantics and verified compilation for a dataflow synchronous language with reset		dissertation
9	10.1017/cbo9780511770524.005	2009	10.1017/cbo9780511770524.005	The semantics of dataflow with firing	From Semantics to Computer Science	book-chapter
10	10.1145/3371112	2020	10.1145/3371112	Mechanized semantics and verified compilation for a dataflow synchronous language with reset	Proceedings of the ACM on Programming Languages	journal-article
11	10.1145/3731302.3731318	2026	10.1145/3731302.3731318	Dataflow Program Design	Science of Software Product Lines	book-chapter
12	10.1109/icpp.2009.66	2009	10.1109/icpp.2009.66	Optimizing Communication Scheduling Using Dataflow Semantics	2009 International Conference on Parallel Processing	proceedings-article
13	10.1007/bfb0022475	None	10.1007/bfb0022475	An extensional treatment of dataflow deadlock	Lecture Notes in Computer Science	book-chapter
14	10.1007/bf01186644	1995	10.1007/bf01186644	A compositional dataflow semantics for Petri nets	Acta Informatica	journal-article
15	10.1007/s002360050029	1995	10.1007/s002360050029	A compositional dataflow semantics for Petri nets	Acta Informatica	journal-article
16	10.1007/bfb0018344	None	10.1007/bfb0018344	Compositional relational semantics for indeterminate dataflow networks	Lecture Notes in Computer Science	book-chapter
17	10.7146/brics.v4i36.18962	1997	10.7146/brics.v4i36.18962	Relational Semantics of Non-Deterministic Dataflow	BRICS Report Series	journal-article
18	10.1016/0304-3975(94)90054-x	1994	10.1016/0304-3975(94)90054-x	A denotational semantics and dataflow construction for logic programs	Theoretical Computer Science	journal-article
19	10.70675/c8f7f55bz49a7z4995zb137z1ba22ab6d634	None	10.70675/c8f7f55bz49a7z4995zb137z1ba22ab6d634	Differential program semantics		dissertation
20	10.1093/ww/9780199540884.013.u35091	2007	10.1093/ww/9780199540884.013.u35091	Slack, His Honour John Kenneth Edward, (23 Dec. 1930–6 May 2012), DL; a Circuit Judge, 1977–99	Who Was Who	reference-entry
21	10.1007/bfb0055650	1998	10.1007/bfb0055650	Fibrational semantics of dataflow networks	Lecture Notes in Computer Science	book-chapter
22	10.5772/38636	2012	10.5772/38636	Visualizing Program Semantics	Semantics in Action - Applications and Scenarios	book-chapter
23	10.4135/9781529734010	2020	10.4135/9781529734010	Help in Sight: Developing an Employee Assistance Program		reference-book
24	10.1007/3-540-55808-x_26	1992	10.1007/3-540-55808-x_26	Dataflow semantics for Petri nets	Lecture Notes in Computer Science	book-chapter
25	10.32657/10356/164454	None	10.32657/10356/164454	Learning program semantics via exploring program structures with deep learning		dissertation
26	10.1145/3207719.3207733	2018	10.1145/3207719.3207733	MASES	Proceedings of the 21st International Workshop on Software and Compilers for Embedded Systems	proceedings-article
27	10.5772/37475	2012	10.5772/37475	Program Slicing Based on Monadic Semantics	Semantics in Action - Applications and Scenarios	book-chapter
28	10.1007/s00165-003-0018-1	2003	10.1007/s00165-003-0018-1	Intensional and Extensional Semantics of Dataflow Programs	Formal Aspects of Computing	journal-article
29	10.1021/acssynbio.8b00201.s001	None	10.1021/acssynbio.8b00201.s001	A Genetic Circuit Compiler: Generating Combinatorial Genetic Circuits with Web Semantics and Inference		component
30	10.1093/ww/9780199540884.013.u35090	2007	10.1093/ww/9780199540884.013.u35090	Slack, His Honour George Granville, (11 July 1906–30 Nov. 2003), a Circuit Judge (formerly a County Court Judge), 1966–81	Who Was Who	reference-entry
31	10.1007/978-3-540-85762-4_5	None	10.1007/978-3-540-85762-4_5	Non-interleaving Semantics with Causality for Nondeterministic Dataflow	Lecture Notes in Computer Science	book-chapter
32	10.1145/3373108	2019	10.1145/3373108	Models, Algorithms, and Proofs for &amp;quot;Mechanized Semantics and Verified Compilation for a Dataflow Synchronous Language with Reset&amp;quot;	Artifact Digital Object Group	dataset
33	10.1109/iccad57390.2023.10323796	2023	10.1109/iccad57390.2023.10323796	Automatic Inductive Invariant Generation for Scalable Dataflow Circuit Verification	2023 IEEE/ACM International Conference on Computer Aided Design (ICCAD)	proceedings-article
34	10.1109/iscas.1988.15104	None	10.1109/iscas.1988.15104	Analysis of dataflow program graphs	1988., IEEE International Symposium on Circuits and Systems	proceedings-article
35	10.1007/978-1-4612-4962-7_4	1986	10.1007/978-1-4612-4962-7_4	Assertion Semantics	Algebraic Approaches to Program Semantics	book-chapter
36	10.1007/978-1-4612-3228-5_9	1990	10.1007/978-1-4612-3228-5_9	Semantics of repetitions	Predicate Calculus and Program Semantics	book-chapter
37	10.1007/978-1-4612-4962-7_3	1986	10.1007/978-1-4612-4962-7_3	Partially Additive Semantics	Algebraic Approaches to Program Semantics	book-chapter
38	10.1016/j.jlamp.2020.100634	2021	10.1016/j.jlamp.2020.100634	Semantics of multiway dataflow constraint systems	Journal of Logical and Algebraic Methods in Programming	journal-article
39	10.2973/odp.proc.sr.139.1994	1994	10.2973/odp.proc.sr.139.1994	Proceedings of the Ocean Drilling Program, 139 Scientific Results	Proceedings of the Ocean Drilling Program	monograph
40	10.1007/bfb0026834	1995	10.1007/bfb0026834	A dataflow semantics for constraint logic programs	Lecture Notes in Computer Science	book-chapter
41	10.1002/cta.2494	2018	10.1002/cta.2494	Dataflow management, dynamic load balancing, and concurrent processing for real‐time embedded vision applications using Quasar	International Journal of Circuit Theory and Applications	journal-article
42	10.1007/978-1-4612-4962-7_6	1986	10.1007/978-1-4612-4962-7_6	Order Semantics of Recursion	Algebraic Approaches to Program Semantics	book-chapter
43	10.1145/331119.331418	1996	10.1145/331119.331418	Specification of a functional synchronous dataflow language for parallel implementations with the denotational semantics	Proceedings of the 1996 ACM symposium on Applied Computing  - SAC '96	proceedings-article
44	10.1109/pact.2002.1106007	None	10.1109/pact.2002.1106007	Dataflow frequency analysis based on whole program paths	Proceedings.International Conference on Parallel Architectures and Compilation Techniques	proceedings-article
45	10.1145/96877.96892	1990	10.1145/96877.96892	Dataflow for logic program as substitution manipulator	Proceedings of the international symposium on Symbolic and algebraic computation	proceedings-article
46	10.1007/978-1-4612-3228-5_7	1990	10.1007/978-1-4612-3228-5_7	Semantics of straight-line programs	Predicate Calculus and Program Semantics	book-chapter
47	10.1007/978-1-4612-4962-7_13	1986	10.1007/978-1-4612-4962-7_13	Order Semantics of Data Types	Algebraic Approaches to Program Semantics	book-chapter
48	10.1007/3-540-51486-4_79	1989	10.1007/3-540-51486-4_79	An iterative metric fully abstract semantics for nondeterministic dataflow (extended abstract)	Lecture Notes in Computer Science	book-chapter
49	10.1007/bfb0012771	1982	10.1007/bfb0012771	An operational semantics for pure dataflow	Lecture Notes in Computer Science	book-chapter
50	10.1145/1328408.1328428	2008	10.1145/1328408.1328428	Data dependencies and program slicing	Proceedings of the 2008 ACM SIGPLAN symposium on Partial evaluation and semantics-based program manipulation	proceedings-article
51	10.1017/cbo9780511770524.008	2009	10.1017/cbo9780511770524.008	Program semantics and infinite regular terms	From Semantics to Computer Science	book-chapter
52	10.1007/978-1-4612-4962-7_8	1986	10.1007/978-1-4612-4962-7_8	Partially Additive Semantics of Recursion	Algebraic Approaches to Program Semantics	book-chapter
53	10.1007/978-1-4612-4962-7_1	1986	10.1007/978-1-4612-4962-7_1	An Introduction to Denotational Semantics	Algebraic Approaches to Program Semantics	book-chapter
54	10.1007/3-540-51285-3_36	1989	10.1007/3-540-51285-3_36	Dataflow programs for parallel computations of logic programs and their semantics	Lecture Notes in Computer Science	book-chapter
55	10.3030/818616	2019	10.3030/818616			grant
56	10.1108/03056120110360282	2001	10.1108/03056120110360282	Elastic, elastic‐plastic and creep analyses of wafer level chip scale package solder joints on microvia build‐up printed circuit boards	Circuit World	journal-article
57	10.1007/3-540-17654-3_19	1987	10.1007/3-540-17654-3_19	A formal semantics for a DataFlow Machine — Using VDM	Lecture Notes in Computer Science	book-chapter
58	10.1017/cbo9780511770524.011	2009	10.1017/cbo9780511770524.011	Semantics of program representation graphs	From Semantics to Computer Science	book-chapter
59	10.1007/3-540-45699-6_8	2002	10.1007/3-540-45699-6_8	Operational Semantics and Program Equivalence	Lecture Notes in Computer Science	book-chapter
60	10.1017/cbo9781107256552.039	2014	10.1017/cbo9781107256552.039	C light operational semantics	Program Logics for Certified Compilers	book-chapter
61	10.7551/mitpress/1188.003.0006	1996	10.7551/mitpress/1188.003.0006	Proving Program Correctness	Algebraic Semantics of Imperative Programs	book-chapter
62	10.1017/cbo9781107256552.035	2014	10.1017/cbo9781107256552.035	Operational semantics of CompCert	Program Logics for Certified Compilers	book-chapter
63	10.1109/hicss.1993.284077	None	10.1109/hicss.1993.284077	Program partitioning for multithreaded dataflow computers	[1993] Proceedings of the Twenty-sixth Hawaii International Conference on System Sciences	proceedings-article
64	10.1145/75705.75710	1989	10.1145/75705.75710	Program development and performance monitoring on the Monsoon dataflow multiprocessor	Instrumentation for future parallel computing systems	other
65	10.1145/3798216	2026	10.1145/3798216	Mechanically Translating Iterative Dataflow Analysis to Algebraic Program Analysis	Proceedings of the ACM on Programming Languages	journal-article
66	10.1145/3524059.3532389	2022	10.1145/3524059.3532389	Lifting C semantics for dataflow optimization	Proceedings of the 36th ACM International Conference on Supercomputing	proceedings-article
67	10.2139/ssrn.4342874	2023	10.2139/ssrn.4342874	The Ninth Circuit Got It Wrong in Slack: Direct Listings and the Tracing Requirement	SSRN Electronic Journal	journal-article
