rank	source_id	year	doi	title	venue	type
1	10.3726/978-3-0351-0186-7/8	None	10.3726/978-3-0351-0186-7/8	VI. Canonical Unfolding of Lev. 19 in the Bible - 131	Holiness &amp; Perfection: A Canonical Unfolding of Leviticus 19	book-chapter
2	10.3726/978-3-0351-0186-7/2	None	10.3726/978-3-0351-0186-7/2	Abbreviations - 9	Holiness &amp; Perfection: A Canonical Unfolding of Leviticus 19	book-chapter
3	10.3726/978-3-0351-0186-7/10	None	10.3726/978-3-0351-0186-7/10	Bibliography - 139	Holiness &amp; Perfection: A Canonical Unfolding of Leviticus 19	book-chapter
4	10.3726/978-3-0351-0186-7/7	None	10.3726/978-3-0351-0186-7/7	V. Leviticus 19 and its Canonical Unfoldingin the New Testament - 91	Holiness &amp; Perfection: A Canonical Unfolding of Leviticus 19	book-chapter
5	10.3726/978-3-0351-0186-7/5	None	10.3726/978-3-0351-0186-7/5	III. Leviticus 19 and its Canonical Unfoldingin the Old Testament - 63	Holiness &amp; Perfection: A Canonical Unfolding of Leviticus 19	book-chapter
6	10.3726/978-3-0351-0186-7/3	None	10.3726/978-3-0351-0186-7/3	I. Introduction - 11	Holiness &amp; Perfection: A Canonical Unfolding of Leviticus 19	book-chapter
7	10.3726/978-3-0351-0186-7/9	None	10.3726/978-3-0351-0186-7/9	VII. Conclusion - 133	Holiness &amp; Perfection: A Canonical Unfolding of Leviticus 19	book-chapter
8	10.3726/978-3-0351-0186-7/1	None	10.3726/978-3-0351-0186-7/1	Table of Contents	Holiness &amp; Perfection: A Canonical Unfolding of Leviticus 19	book-chapter
9	10.3726/978-3-653-05335-7/10	None	10.3726/978-3-653-05335-7/10	Event token and event type anaphora in Slavic imperatives	Slavic Grammar from a Formal Perspective	book-chapter
10	10.1016/j.cognition.2025.106354	2026	10.1016/j.cognition.2025.106354	Unfolding event structure distorts subjective time	Cognition	journal-article
11	10.3726/978-3-0351-0186-7/4	None	10.3726/978-3-0351-0186-7/4	II. Commentary of Leviticus 19 - 27	Holiness &amp; Perfection: A Canonical Unfolding of Leviticus 19	book-chapter
12	10.3726/978-3-0351-0186-7	2011	10.3726/978-3-0351-0186-7	Holiness &amp; Perfection: A Canonical Unfolding of Leviticus 19		monograph
13	10.52843/cassyni.cdtz3f	2025	10.52843/cassyni.cdtz3f	Canonical Forms of 3D Cusp-Fold Singularities and its Unfolding		posted-content
14	10.3726/978-3-0351-0186-7/6	None	10.3726/978-3-0351-0186-7/6	IV. Leviticus 19 in Qumran Texts - 79	Holiness &amp; Perfection: A Canonical Unfolding of Leviticus 19	book-chapter
15	10.1103/physrevc.88.014907	2013	10.1103/physrevc.88.014907	Disentangling flow and nonflow correlations via Bayesian unfolding of the event-by-event distributions of harmonic coefficients in ultrarelativistic heavy-ion collisions	Physical Review C	journal-article
16	10.1057/9781137463326	2015	10.1057/9781137463326	Doctor Who: The Unfolding Event		edited-book
17	10.2991/ipc-16.2017.131	2017	10.2991/ipc-16.2017.131	Some observations on the semantics of the token with the prefix pere- in Pskov dialects	Proceedings of the 45th International Philological Conference (IPC 2016)	proceedings-article
18	10.17487/rfc8417	2018	10.17487/rfc8417	Security Event Token (SET)		report
19	10.52202/079017-4092	2024	10.52202/079017-4092	Spiking Token Mixer:  An event-driven friendly Former structure for spiking neural networks	Advances in Neural Information Processing Systems 37	proceedings-article
20	10.5325/j.ctv1bxh0jj.9	2016	10.5325/j.ctv1bxh0jj.9	The Canonical Unfolding of the Imago Dei	The Imago Dei as Human Identity	book-chapter
21	10.1007/978-1-4615-4493-7_21	2000	10.1007/978-1-4615-4493-7_21	Optimal Token Allocation in Timed Cyclic Event—Graphs	Discrete Event Systems	book-chapter
22	10.1145/3643885	2024	10.1145/3643885	Token-Event-Role Structure-Based Multi-Channel Document-Level Event Extraction	ACM Transactions on Information Systems	journal-article
23	10.1145/363958.363991	1964	10.1145/363958.363991	Generating a canonical prefix encoding	Communications of the ACM	journal-article
24	10.1515/9781575064345-007	2016	10.1515/9781575064345-007	5. The Canonical Unfolding of the Imago Dei	The Imago Dei as Human Identity	book-chapter
25	10.1007/3-540-57208-2_20	1993	10.1007/3-540-57208-2_20	A generalized event structure for the Muller unfolding of a safe net	Lecture Notes in Computer Science	book-chapter
26	10.1016/j.bpj.2020.11.1898	2021	10.1016/j.bpj.2020.11.1898	Rare Event Prediction of Von Willebrand Factor Multimer Unfolding in Extensional Flow	Biophysical Journal	journal-article
27	10.1109/icpm.2019.00017	2019	10.1109/icpm.2019.00017	Prime Miner - Process Discovery using Prime Event Structures	2019 International Conference on Process Mining (ICPM)	proceedings-article
28	10.3403/bsiso24165	None	10.3403/bsiso24165	Digital token identifier (DTI). Registration, assignment and structure		standard
29	10.18653/v1/2023.acl-long.584	2023	10.18653/v1/2023.acl-long.584	Joint Document-Level Event Extraction via Token-Token Bidirectional Event Completed Graph	Proceedings of the 61st Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)	proceedings-article
30	10.20944/preprints202505.2112.v1	2025	10.20944/preprints202505.2112.v1	Canonical Frame of Reference on Symbolic Spheroids in Finite Fields of Prime Cardinality		posted-content
31	10.1007/3-540-49019-1_6	1999	10.1007/3-540-49019-1_6	Unfolding and Event Structure Semantics for Graph Grammars	Lecture Notes in Computer Science	book-chapter
32	10.2139/ssrn.6263814	2026	10.2139/ssrn.6263814	Collection Auctions with Prefix Structure		posted-content
33	10.7287/peerj.4769v0.1/reviews/1	2018	10.7287/peerj.4769v0.1/reviews/1	"Peer Review #1 of ""Unfolding of α-helical 20-residue poly-glutamic acid analyzed by multiple runs of canonical molecular dynamics simulations (v0.1)"""		peer-review
34	10.7287/peerj.4769v0.1/reviews/2	2018	10.7287/peerj.4769v0.1/reviews/2	"Peer Review #2 of ""Unfolding of α-helical 20-residue poly-glutamic acid analyzed by multiple runs of canonical molecular dynamics simulations (v0.1)"""		peer-review
35	10.3389/fninf.2014.00049	2014	10.3389/fninf.2014.00049	Canonical information flow decomposition among neural structure subsets	Frontiers in Neuroinformatics	journal-article
36	10.17487/rfc8936	2020	10.17487/rfc8936	Poll-Based Security Event Token (SET) Delivery Using HTTP		report
37	10.7287/peerj.4769v0.2/reviews/1	2018	10.7287/peerj.4769v0.2/reviews/1	"Peer Review #1 of ""Unfolding of α-helical 20-residue poly-glutamic acid analyzed by multiple runs of canonical molecular dynamics simulations (v0.2)"""		peer-review
38	10.1007/bfb0055644	1998	10.1007/bfb0055644	Unfolding and finite prefix for nets with read arcs	Lecture Notes in Computer Science	book-chapter
39	10.17487/rfc8935	2020	10.17487/rfc8935	Push-Based Security Event Token (SET) Delivery Using HTTP		report
40	10.1016/s1571-0661(05)80293-2	1999	10.1016/s1571-0661(05)80293-2	Deriving a Graph Rewriting System from a Complete Finite Prefix of an Unfolding	Electronic Notes in Theoretical Computer Science	journal-article
41	10.1109/18.904514	2001	10.1109/18.904514	On-line adaptive canonical prefix coding with bounded compression loss	IEEE Transactions on Information Theory	journal-article
42	10.32388/fma6aw	2026	10.32388/fma6aw	Prime Curvature Geometry and the Structure of Additive Prime Deviations		posted-content
43	10.2172/4698320	1971	10.2172/4698320	LEAST STRUCTURE TECHNIQUE IN UNFOLDING.		report
44	10.2172/4567356	1972	10.2172/4567356	LEAST-STRUCTURE UNFOLDING CODE.		report
