rank	source_id	year	doi	title	venue	type
1	10.1109/tmscs.2018.2790921	2018	10.1109/tmscs.2018.2790921	Execution Trace Graph of Dataflow Process Networks	IEEE Transactions on Multi-Scale Computing Systems	journal-article
2	10.1109/acssc.2017.8335388	2017	10.1109/acssc.2017.8335388	Execution trace graph based interface synthesis of signal processing dataflow programs for heterogeneous MPSoCs	2017 51st Asilomar Conference on Signals, Systems, and Computers	proceedings-article
3	10.1109/spl.2007.371755	2007	10.1109/spl.2007.371755	Execution of Algorithms Using a Dynamic Dataflow Model for Reconfigurable Hardware - Commands in Dataflow Graph	2007 3rd Southern Conference on Programmable Logic	proceedings-article
4	10.1109/cicsyn.2013.26	2013	10.1109/cicsyn.2013.26	Representing Guard Dependencies in Dataflow Execution Traces	2013 Fifth International Conference on Computational Intelligence, Communication Systems and Networks	proceedings-article
5	10.1109/pdp.2016.34	2016	10.1109/pdp.2016.34	DKPN: A Composite Dataflow/Kahn Process Networks Execution Model	2016 24th Euromicro International Conference on Parallel, Distributed, and Network-Based Processing (PDP)	proceedings-article
6	10.1109/dasip.2014.7115623	2014	10.1109/dasip.2014.7115623	Execution trace graph analysis of dataflow programs: Bounded buffer scheduling and deadlock recovery using model predictive control	Proceedings of the 2014 Conference on Design and Architectures for Signal and Image Processing	proceedings-article
7	10.1109/pdp.2015.29	2015	10.1109/pdp.2015.29	Execution of Dataflow Process Networks on OpenCL Platforms	2015 23rd Euromicro International Conference on Parallel, Distributed, and Network-Based Processing	proceedings-article
8	10.1002/smr.2619	2024	10.1002/smr.2619	Improving fault localization via weighted execution graph and graph attention network	Journal of Software: Evolution and Process	journal-article
9	10.2139/ssrn.5588212	2025	10.2139/ssrn.5588212	A Multi-Source Attention Graph Neural Network for Modeling Long and Short-Term Dependencies in Chemical Process Forecasting		posted-content
10	10.1109/dfm.2014.9	2014	10.1109/dfm.2014.9	DFGR an Intermediate Graph Representation for Macro-Dataflow Programs	2014 Fourth Workshop on Data-Flow Execution Models for Extreme Scale Computing	proceedings-article
11	10.1109/aspdac.2011.5722178	2011	10.1109/aspdac.2011.5722178	Minimizing buffer requirements for throughput constrained parallel execution of synchronous dataflow graph	16th Asia and South Pacific Design Automation Conference (ASP-DAC 2011)	proceedings-article
12	10.1109/iscas45731.2020.9181275/video	None	10.1109/iscas45731.2020.9181275/video	Video for Decoupling the Multi-Rate Dataflow Execution in Coarse-Grained Reconfigurable Array		component
13	10.1109/lsp.2020.3019702	2020	10.1109/lsp.2020.3019702	Modeling Label Dependencies for Audio Tagging With Graph Convolutional Network	IEEE Signal Processing Letters	journal-article
14	10.1201/9780429284656-17	2021	10.1201/9780429284656-17	Execution of Large Process Plants	Process Engineering and Plant Design	book-chapter
15	10.1007/springerreference_13942	None	10.1007/springerreference_13942	execution trace	SpringerReference	reference-entry
16	10.1109/dfm.2013.11	2013	10.1109/dfm.2013.11	Polyhedral Constraints for Bounded-Memory Execution of Synchronized Filtering Dataflow	2013 Data-Flow Execution Models for Extreme Scale Computing	proceedings-article
17	10.1016/0743-7315(90)90067-y	1990	10.1016/0743-7315(90)90067-y	A process-oriented model for efficient execution of dataflow programs	Journal of Parallel and Distributed Computing	journal-article
18	10.1109/icpp.1993.66	1993	10.1109/icpp.1993.66	Dataflow Graph Optimization for Dataflow Architectures a Dataflow Otimizing Compiler	1993 International Conference on Parallel Processing - ICPP'93 Vol2	proceedings-article
19	10.1016/j.aei.2026.104395	2026	10.1016/j.aei.2026.104395	A Multi-Source Attention Graph Neural Network for modeling long and short-term dependencies in chemical process forecasting	Advanced Engineering Informatics	journal-article
20	10.1007/s11265-017-1260-8	2017	10.1007/s11265-017-1260-8	Design Flow for GPU and Multicore Execution of Dynamic Dataflow Programs	Journal of Signal Processing Systems	journal-article
21	10.5220/0005833900630074	2016	10.5220/0005833900630074	A Graph and Trace Clustering-based Approach for Abstracting Mined Business Process Models	Proceedings of the 18th International Conference on Enterprise Information Systems	proceedings-article
22	10.3390/jlpea12030036	2022	10.3390/jlpea12030036	Performance Estimation of High-Level Dataflow Program on Heterogeneous Platforms by Dynamic Network Execution	Journal of Low Power Electronics and Applications	journal-article
23	10.21203/rs.3.rs-8645211/v1	2026	10.21203/rs.3.rs-8645211/v1	Edge-Based Execution of Graph Neural Networks for Protein Interaction Network Analysis in Clinical Oncology		posted-content
24	10.1109/dfm.2013.9	2013	10.1109/dfm.2013.9	An Approach for Direct Dataflow Execution on Contemporary Multicore Systems	2013 Data-Flow Execution Models for Extreme Scale Computing	proceedings-article
25	10.1109/dfm.2013.13	2013	10.1109/dfm.2013.13	The Flexible Preconditions Model for Macro-Dataflow Execution	2013 Data-Flow Execution Models for Extreme Scale Computing	proceedings-article
26	10.1109/ipdps.2002.1016493	2002	10.1109/ipdps.2002.1016493	Implementing openMP using dataflow execution model for data locality and efficient parallel execution	Proceedings 16th International Parallel and Distributed Processing Symposium	proceedings-article
27	10.1109/taslp.2020.3042009	2021	10.1109/taslp.2020.3042009	Investigating Typed Syntactic Dependencies for Targeted Sentiment Classification Using Graph Attention Neural Network	IEEE/ACM Transactions on Audio, Speech, and Language Processing	journal-article
28	10.2139/ssrn.5550527	2025	10.2139/ssrn.5550527	Graph Neural Network-Based Mutation-Aware Regression Test Ordering Using Code Dependency Graphs and Execution Traces		posted-content
29	10.7717/peerj-cs.2914/fig-7	None	10.7717/peerj-cs.2914/fig-7	Figure 7: Dataflow of encryption/decryption process.		component
30	10.1109/dfm.2011.10	2011	10.1109/dfm.2011.10	An Efficient Stream Buffer Mechanism for Dataflow Execution on Heterogeneous Platforms with GPUs	2011 First Workshop on Data-Flow Execution Models for Extreme Scale Computing	proceedings-article
31	10.1007/s11265-018-1339-x	2018	10.1007/s11265-018-1339-x	Toward Efficient Execution of RVC-CAL Dataflow Programs on Multicore Platforms	Journal of Signal Processing Systems	journal-article
32	10.2172/764038	1998	10.2172/764038	Visualizing Macro-Dataflow Graph Final Report CRADA No. TSB-0725-93		report
33	10.1109/dfm.2011.12	2011	10.1109/dfm.2011.12	GoDEL: A Multidirectional Dataflow Execution Model for Large-Scale Computing	2011 First Workshop on Data-Flow Execution Models for Extreme Scale Computing	proceedings-article
34	10.2139/ssrn.4706818	2024	10.2139/ssrn.4706818	Gnnctd: A Graph Neural Network Based on Complicated Temporal Dependencies Modeling for Fashion Trend Prediction		posted-content
