rank	source_id	year	doi	title	venue	type
1	10.5772/5322	2008	10.5772/5322	Scheduling Analysis of FMS Using the Unfolding Time Petri Nets	Petri Net, Theory and Applications	book-chapter
2	10.1016/j.ins.2026.123515	2026	10.1016/j.ins.2026.123515	Petri net-driven expanding tent-sine chaotic keystream generator with adaptive token flow for image encryption	Information Sciences	journal-article
3	10.1007/3-540-63139-9_39	1997	10.1007/3-540-63139-9_39	A compositional partial order semantics for Petri net components	Lecture Notes in Computer Science	book-chapter
4	10.1049/ipr2.70255	2025	10.1049/ipr2.70255	Adaptive Petri Net Token Flow Approach for Enhanced Grayscale Image Segmentation	IET Image Processing	journal-article
5	10.1007/978-3-642-04368-0_6	2009	10.1007/978-3-642-04368-0_6	Critical Paths in the Partial Order Unfolding of a Stochastic Petri Net	Lecture Notes in Computer Science	book-chapter
6	10.1142/s179300572850041x	2026	10.1142/s179300572850041x	A Petri Net Token-Flow PRNG for Grayscale Image Encryption	New Mathematics and Natural Computation	journal-article
7	10.1007/978-3-540-68746-7_6	2008	10.1007/978-3-540-68746-7_6	Faster Unfolding of General Petri Nets Based on Token Flows	Lecture Notes in Computer Science	book-chapter
8	10.1007/978-3-642-75329-9_5	1992	10.1007/978-3-642-75329-9_5	Individual-Token Nets	Springer Compass International	book-chapter
9	10.1109/dac.1996.545546	None	10.1109/dac.1996.545546	Verification of asynchronous circuits using time Petri net unfolding	33rd Design Automation Conference Proceedings, 1996	proceedings-article
10	10.1007/978-3-642-23226-8_85	2011	10.1007/978-3-642-23226-8_85	Petri Net Based on Behavior of Token and Its Applications	Communications in Computer and Information Science	book-chapter
11	10.1007/3-540-50580-6_31	1988	10.1007/3-540-50580-6_31	Infinitary partial Petri net languages and their relationship to other Petri net semantics	Lecture Notes in Computer Science	book-chapter
12	10.1007/978-3-642-02424-5_2	2009	10.1007/978-3-642-02424-5_2	Unifying Petri Net Semantics with Token Flows	Lecture Notes in Computer Science	book-chapter
13	10.1007/978-1-4615-4493-7_43	2000	10.1007/978-1-4615-4493-7_43	Synthesis of Admissible Behavior of Petri Nets for Partial Order Specifications	Discrete Event Systems	book-chapter
14	10.5516/net.04.2012.019	2012	10.5516/net.04.2012.019	STATE TOKEN PETRI NET MODELING METHOD FOR FORMAL VERIFICATION OF COMPUTERIZED PROCEDURE INCLUDING OPERATOR'S INTERRUPTIONS OF PROCEDURE EXECUTION FLOW	Nuclear Engineering and Technology	journal-article
15	10.3233/fi-2009-134	2009	10.3233/fi-2009-134	Unfolding Semantics of Petri Nets Based on Token Flows	Fundamenta Informaticae	journal-article
16	10.1109/cdc.2003.1271732	None	10.1109/cdc.2003.1271732	Partial order diagnosability of discrete event systems using petri net unfoldings	42nd IEEE International Conference on Decision and Control (IEEE Cat. No.03CH37475)	proceedings-article
17	10.1145/2590748.2590765	2014	10.1145/2590748.2590765	Token transportation in Petri net models of workflow patterns	Proceedings of the 7th India Software Engineering Conference	proceedings-article
18	10.31274/rtd-180813-6259	None	10.31274/rtd-180813-6259	Petri net models of program execution in data flow environments		dissertation
19	10.1007/978-3-031-23612-9_12	2023	10.1007/978-3-031-23612-9_12	Adjunct Partial Array Token Petri Net Structure	Lecture Notes in Computer Science	book-chapter
20	10.5353/th_b3120740	None	10.5353/th_b3120740	Formal data flow diagrams (FDFD) : a petri-net based requirements specification language		dissertation
21	10.1080/00223131.2011.649082	2012	10.1080/00223131.2011.649082	Modeling of computerized procedure execution with State Token Petri Net for formal verification of procedure flow	Journal of Nuclear Science and Technology	journal-article
22	10.4028/www.scientific.net/amm.20-23.220	2010	10.4028/www.scientific.net/amm.20-23.220	Web Service Automatic Composition Based on Extended Token of Petri Net	Applied Mechanics and Materials	journal-article
23	10.1007/978-3-030-77102-7_8	2021	10.1007/978-3-030-77102-7_8	Partial Array Token Petri Net and P System	Lecture Notes in Computer Science	book-chapter
24	10.4108/icst.bict.2014.257936	2015	10.4108/icst.bict.2014.257936	Token Evolution in an Ill-posed Constraint Petri-net	Proceedings of the 8th International Conference on Bio-inspired Information and Communications Technologies (formerly BIONETICS)	proceedings-article
25	10.1109/tla.2017.7912599	2017	10.1109/tla.2017.7912599	Unfolding for Time Petri Net	IEEE Latin America Transactions	journal-article
26	10.1109/icsmc.1997.637370	None	10.1109/icsmc.1997.637370	A concurrency characteristic in Petri net unfolding	1997 IEEE International Conference on Systems, Man, and Cybernetics. Computational Cybernetics and Simulation	proceedings-article
27	10.7146/brics.v5i17.19423	1998	10.7146/brics.v5i17.19423	A Comparison of Petri Net Semantics under the Collective Token Philosophy	BRICS Report Series	journal-article
28	10.1109/icmtma.2009.245	2009	10.1109/icmtma.2009.245	Agent-Oriented Boolean Token and Colored Transition Petri Net for Workflow Management	2009 International Conference on Measuring Technology and Mechatronics Automation	proceedings-article
29	10.1109/compsac.2005.148	None	10.1109/compsac.2005.148	Supervisory Control of Time Petri Nets Using Net Unfolding	29th Annual International Computer Software and Applications Conference (COMPSAC'05)	proceedings-article
30	10.1007/978-3-031-61433-0_9	2024	10.1007/978-3-031-61433-0_9	Token Trail Semantics II - Petri Nets And Their Net Language	Lecture Notes in Computer Science	book-chapter
31	10.1145/240518.240530	1996	10.1145/240518.240530	Verification of asynchronous circuits using time Petri net unfolding	Proceedings of the 33rd annual conference on Design automation conference  - DAC '96	proceedings-article
32	10.1007/3-540-55767-9_7	1992	10.1007/3-540-55767-9_7	Partial order semantics for nets with capacities	Lecture Notes in Computer Science	book-chapter
33	10.3182/20130904-3-uk-4041.00039	2013	10.3182/20130904-3-uk-4041.00039	Supervision Patterns: Formal Diagnosability Checking by Petri Net Unfolding	IFAC Proceedings Volumes	journal-article
34	10.1109/access.2024.3384489	2024	10.1109/access.2024.3384489	Petri Net Unfolding-Based Detection and Replay of Program Deadlocks	IEEE Access	journal-article
35	10.1109/coase.2016.7743519	2016	10.1109/coase.2016.7743519	Reconstruction of unknown Petri net structures from asynchronous observations of token change sequences	2016 IEEE International Conference on Automation Science and Engineering (CASE)	proceedings-article
36	10.11591/telkomnika.v11i9.3310	2013	10.11591/telkomnika.v11i9.3310	Product Spatial Sequence Modeling based on Spatial State Transition Petri net of Behavior Flow	TELKOMNIKA Indonesian Journal of Electrical Engineering	journal-article
37	10.1145/3290420.3290430	2018	10.1145/3290420.3290430	An introduction and review of petri net unfolding technology	Proceedings of the 4th International Conference on Communication and Information Processing	proceedings-article
38	10.5772/5321	2008	10.5772/5321	Timed Hierarchical Object-Oriented Petri Net	Petri Net, Theory and Applications	book-chapter
39	10.1109/tcst.2025.3647931	2026	10.1109/tcst.2025.3647931	Petri-Net-Based Partial Order Reduction for Model Checking Temporal Epistemic Logic on Multiagent Systems	IEEE Transactions on Control Systems Technology	journal-article
40	10.1007/3-540-55767-9_2	1992	10.1007/3-540-55767-9_2	Petri nets and their semantics	Lecture Notes in Computer Science	book-chapter
41	10.7551/mitpress/8811.003.0010	2011	10.7551/mitpress/8811.003.0010	Analyzing Petri Net Models	Modeling Business Processes	book-chapter
42	10.4135/9781412986069.n7	1988	10.4135/9781412986069.n7	Rank Order Methods: Complete and Partial Techniques	Systematic Data Collection	book-chapter
43	10.46298/arima.3177	2017	10.46298/arima.3177	Unfolding through processes to compute the complete prefix of Petri nets	Revue Africaine de Recherche en Informatique et Mathématiques Appliquées	journal-article
44	10.1201/9781003770497-28	2026	10.1201/9781003770497-28	A Partial Petri Net Framework for Addressing Uncertainty in Healthcare Processes	Applied Mathematics, Automation and Computing	book-chapter
45	10.1007/springerreference_21281	None	10.1007/springerreference_21281	Petri net	SpringerReference	reference-entry
46	10.14445/22315373/ijmtt-v68i4p502	2022	10.14445/22315373/ijmtt-v68i4p502	Few Closure Properties of Context-Free Multi-Strings Token Petri Net	International Journal of Mathematics Trends and Technology	journal-article
47	10.1007/978-3-031-33620-1_16	2023	10.1007/978-3-031-33620-1_16	Token Trail Semantics – Modeling Behavior of Petri Nets with Labeled Petri Nets	Lecture Notes in Computer Science	book-chapter
48	10.1109/icnsc.2017.8000077	2017	10.1109/icnsc.2017.8000077	DICER: Data Inconsistency CheckER based on the unfolding technique of Petri net	2017 IEEE 14th International Conference on Networking, Sensing and Control (ICNSC)	proceedings-article
49	10.1609/icaps.v19i1.13343	2009	10.1609/icaps.v19i1.13343	Optimality Properties of Planning Via Petri Net Unfolding: A Formal Analysis	Proceedings of the International Conference on Automated Planning and Scheduling	journal-article
50	10.1609/icaps.v29i1.3473	2019	10.1609/icaps.v29i1.3473	On the Relation between Star-Topology Decoupling and Petri Net Unfolding	Proceedings of the International Conference on Automated Planning and Scheduling	journal-article
51	10.37547/tajiir/volume08issue05-08	2026	10.37547/tajiir/volume08issue05-08	Formal Modeling and Analysis of Data Flow in API-Integrated Systems Using the Petri Net Model	The American Journal of Interdisciplinary Innovations and Research	journal-article
52	10.1007/978-3-540-79230-7_6	None	10.1007/978-3-540-79230-7_6	A Feature-Complete Petri Net Semantics for WS-BPEL 2.0	Lecture Notes in Computer Science	book-chapter
53	10.1007/978-3-030-76983-3_20	2021	10.1007/978-3-030-76983-3_20	Firing Partial Orders in a Petri Net	Lecture Notes in Computer Science	book-chapter
54	10.2514/6.1991-3716	1991	10.2514/6.1991-3716	Verifying concurrent system behavior with Petri net invariants	8th Computing in Aerospace Conference	proceedings-article
55	10.1109/csfw.1990.128185	None	10.1109/csfw.1990.128185	Petri net based modelling of information flow security requirements	[1990] Proceedings. The Computer Security Foundations Workshop III	proceedings-article
56	10.1023/a:1006002507294	1997	10.1023/a:1006002507294	Free Distributive Completions of Partial Complete Lattices	Order	journal-article
