rank	source_id	year	doi	title	venue	type
1	10.1007/s10703-013-0188-2	2013	10.1007/s10703-013-0188-2	Symbolic unfolding of parametric stopwatch Petri nets	Formal Methods in System Design	journal-article
2	10.1007/978-3-642-15643-4_22	2010	10.1007/978-3-642-15643-4_22	Symbolic Unfolding of Parametric Stopwatch Petri Nets	Lecture Notes in Computer Science	book-chapter
3	10.1007/978-3-540-68746-7_21	2008	10.1007/978-3-540-68746-7_21	Symbolic State Space of Stopwatch Petri Nets with Discrete-Time Semantics (Theory Paper)	Lecture Notes in Computer Science	book-chapter
4	10.5772/5322	2008	10.5772/5322	Scheduling Analysis of FMS Using the Unfolding Time Petri Nets	Petri Net, Theory and Applications	book-chapter
5	10.3182/20070613-3-fr-4909.00038	2007	10.3182/20070613-3-fr-4909.00038	POST AND PRE-INITIALIZED STOPWATCH PETRI NETS	IFAC Proceedings Volumes	journal-article
6	10.1007/978-3-031-33620-1_20	2023	10.1007/978-3-031-33620-1_20	Symbolic Analysis and Parameter Synthesis for Time Petri Nets Using Maude and SMT Solving	Lecture Notes in Computer Science	book-chapter
7	10.1155/2013/970487	2013	10.1155/2013/970487	Controller Synthesis of Time Petri Nets Using Stopwatch	Journal of Engineering	journal-article
8	10.1007/3-540-69108-1_7	1998	10.1007/3-540-69108-1_7	Finding Stubborn Sets of Coloured Petri Nets without Unfolding	Lecture Notes in Computer Science	book-chapter
9	10.31274/etd-180810-2060	None	10.31274/etd-180810-2060	Comparison of encoding schemes for symbolic model checking of bounded petri nets		dissertation
10	10.1109/wodes.2006.1678404	None	10.1109/wodes.2006.1678404	Decidability, Expressivity and State-Space Computation of Stopwatch Petri Nets with Discrete-Time Semantics	2006 8th International Workshop on Discrete Event Systems	proceedings-article
11	10.1007/978-3-642-84524-6_10	1991	10.1007/978-3-642-84524-6_10	Generalized Inverses and the Calculation of Symbolic Invariants for Coloured Petri Nets	High-level Petri Nets	book-chapter
12	10.5121/ijcsea.2012.2504	2012	10.5121/ijcsea.2012.2504	Reliability Assessment of Embedded Systems Using Stopwatch Petri Nets	International Journal of Computer Science, Engineering and Applications	journal-article
13	10.46298/.12781	2024	10.46298/.12781	A rewriting-logic-with-SMT-based formal analysis and parameter synthesis framework for parametric time Petri nets	Fundamenta Informaticae	journal-article
14	10.1007/978-3-030-51831-8_23	2020	10.1007/978-3-030-51831-8_23	MCC: A Tool for Unfolding Colored Petri Nets in PNML Format	Lecture Notes in Computer Science	book-chapter
15	10.1007/978-3-642-13675-7_11	2010	10.1007/978-3-642-13675-7_11	Factorization Properties of Symbolic Unfoldings of Colored Petri Nets	Lecture Notes in Computer Science	book-chapter
16	10.1007/978-3-540-68746-7_6	2008	10.1007/978-3-540-68746-7_6	Faster Unfolding of General Petri Nets Based on Token Flows	Lecture Notes in Computer Science	book-chapter
17	10.1007/978-3-540-89287-8_11	2008	10.1007/978-3-540-89287-8_11	Directed Unfolding of Petri Nets	Lecture Notes in Computer Science	book-chapter
18	10.1007/978-3-319-07734-5_10	2014	10.1007/978-3-319-07734-5_10	Flow Unfolding of Multi-clock Nets	Lecture Notes in Computer Science	book-chapter
