rank	source_id	year	doi	title	venue	type
1	10.1109/tsmc.2024.3357742	2024	10.1109/tsmc.2024.3357742	Minimum Initial Marking Estimation in Labeled Petri Nets With Unobservable Transitions Based on Minimal Explanations	IEEE Transactions on Systems, Man, and Cybernetics: Systems	journal-article
2	10.1093/oso/9780195070323.003.0005	1992	10.1093/oso/9780195070323.003.0005	Observation and Explanation	The Composition of Aristotle’s Athenaion Politeia	book-chapter
3	10.1109/access.2019.2894352	2019	10.1109/access.2019.2894352	Minimum Initial Marking Estimation in Labeled Petri Nets With Unobservable Transitions	IEEE Access	journal-article
4	10.1515/lity.2003.015	2003	10.1515/lity.2003.015	Object ordering in verbs marking two pronominal objects: Non-explanation and explanation	Linguistic Typology	journal-article
5	10.1109/etfa.2013.6648063	2013	10.1109/etfa.2013.6648063	Marking estimation of Time Petri nets with unobservable transitions	2013 IEEE 18th Conference on Emerging Technologies &amp; Factory Automation (ETFA)	proceedings-article
6	10.1007/978-1-4899-6782-4_3	1981	10.1007/978-1-4899-6782-4_3	A Drop of Milk: Observer, Observation, Observable and Unobservable	Mathematics and Physics	book-chapter
7	10.4324/9780203792513-1	None	10.4324/9780203792513-1	One Description, Observation and Explanation	Explanation and Experience in Social Science	book-part
8	10.1080/0005772x.2016.1205327	2016	10.1080/0005772x.2016.1205327	Observation Hive Marking Apparatus (OHMA): An Inexpensive Method For Mass-Marking Honey Bees In Observation Hives	Bee World	journal-article
9	10.1021/jp040693w.s001	None	10.1021/jp040693w.s001	Primary Photoprocess in Vision: Minimal Motion to Reach the Photo- and Bathorhodopsin Intermediates		component
10	10.1142/9789814596640_0006	2014	10.1142/9789814596640_0006	THE CONTEXTUALIST BASIS OF SCIENTIFIC EXPLANATION	Scientific Explanation and Methodology of Science	proceedings-article
11	10.1515/9781400827992.51	2009	10.1515/9781400827992.51	Observation	Marking Time	book-chapter
12	10.58680/ce198313616	1983	10.58680/ce198313616	Minimal Marking	College English	journal-article
13	10.1007/978-94-015-9391-5_19	2000	10.1007/978-94-015-9391-5_19	Observation, Contextuality, and Realism	Boston Studies in the Philosophy of Science	book-chapter
14	10.1349/ps1.1537-0852.a.331	2008	10.1349/ps1.1537-0852.a.331	A frequentist explanation of some universals of reflexive marking	Linguistic Discovery	journal-article
15	10.1021/acsestair.5c00504.s001	None	10.1021/acsestair.5c00504.s001	Improving Source-Sink Analysis of Atmospheric Species Using Observation-Based Box Model with Reaction Marking		component
16	10.4324/9780203792513-4	2017	10.4324/9780203792513-4	Social Observation	Explanation and Experience in Social Science	book-chapter
17	10.1021/acs.jctc.5c00788.s001	None	10.1021/acs.jctc.5c00788.s001	Minimal Basis Iterative Stockholder Decomposition with Ellipsoidal Atoms		component
18	10.1021/acs.jctc.4c01297.s001	None	10.1021/acs.jctc.4c01297.s001	Minimal Basis Iterative Stockholder Decomposition with Multipole Constraints		component
19	10.23919/ecc.2007.7068612	2007	10.23919/ecc.2007.7068612	High-order sliding-mode observation and fault detection via weakly unobservable subspace reconstruction	2007 European Control Conference (ECC)	proceedings-article
20	10.1109/tsmc.2014.2353575	2015	10.1109/tsmc.2014.2353575	Marking Estimation of P-Time Petri Nets With Unobservable Transitions	IEEE Transactions on Systems, Man, and Cybernetics: Systems	journal-article
21	10.1086/155381	1977	10.1086/155381	Indirect observation of unobservable interstellar molecules	The Astrophysical Journal	journal-article
22	10.1080/13698030308401697	2003	10.1080/13698030308401697	The importance of clinical observation for understanding a difficult to reach young boy	Infant Observation	journal-article
23	10.1093/acprof:oso/9780198206002.003.0003	1996	10.1093/acprof:oso/9780198206002.003.0003	Mill, Darwin, and the Idealists: Finding a Basis for Social Explanation	British Idealism and Social Explanation	book-chapter
24	10.3403/30240424	None	10.3403/30240424	Plastics. Polyamide (PA) moulding and extrusion materials		standard
