rank	source_id	year	doi	title	venue	type
1	10.1109/eurdac.1996.558198	None	10.1109/eurdac.1996.558198	Compilation of optimized OBDD-algorithms	Proceedings EURO-DAC '96. European Design Automation Conference with EURO-VHDL '96 and Exhibition	proceedings-article
2	10.1109/icnnb.2005.1614844	None	10.1109/icnnb.2005.1614844	Categorizing Fanatic Texts by Integrating Explanation Patterns with Naïve Bayes Classifier	2005 International Conference on Neural Networks and Brain	proceedings-article
3	10.7717/peerj-cs.3129/table-2	None	10.7717/peerj-cs.3129/table-2	Table 2: Explanation of model compilation and training parameters.		component
4	10.1109/phm.2017.8079228	2017	10.1109/phm.2017.8079228	OBDD method for compilation based diagnosis of satellite	2017 Prognostics and System Health Management Conference (PHM-Harbin)	proceedings-article
5	10.58837/chula.the.2021.355	None	10.58837/chula.the.2021.355	Compilation, explanation and restoration of Moh Phon's herbal formulations for skin conditions		dissertation
6	10.1007/11829263_16	2006	10.1007/11829263_16	Model-Based Diagnosis Through OBDD Compilation: A Complexity Analysis	Lecture Notes in Computer Science	book-chapter
7	10.1007/978-1-4842-5572-8_7	2019	10.1007/978-1-4842-5572-8_7	Developing An Image Classifier Using Convolutional Neural Networks	Developing an Image Classifier Using TensorFlow	book-chapter
8	10.2139/ssrn.5749490	2025	10.2139/ssrn.5749490	SDD-PINN: Physics-informed neural network for single droplet drying		posted-content
9	10.18653/v1/2020.acl-srw.23	2020	10.18653/v1/2020.acl-srw.23	Exploring Interpretability in Event Extraction: Multitask Learning of a Neural Event Classifier and an Explanation Decoder	Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics: Student Research Workshop	proceedings-article
10	10.1016/0893-6080(88)90197-9	1988	10.1016/0893-6080(88)90197-9	Rule-driving by a neural multicategory classifier	Neural Networks	journal-article
11	10.7717/peerj.15862/fig-1	None	10.7717/peerj.15862/fig-1	Figure 1: Building a multi-class scRNA-seq classifier with stacked denoising autoencoder and deep neural network classifier.		component
12	10.1093/oso/9780199685509.003.0007	2018	10.1093/oso/9780199685509.003.0007	Function-Theoretic Explanation and the Search for Neural Mechanisms	Oxford Scholarship Online	edited-book
13	10.1109/iscas.1994.408789	1994	10.1109/iscas.1994.408789	Efficient algorithms for the calculation of arithmetic spectrum from OBDD and synthesis of OBDD from arithmetic spectrum for incompletely specified Boolean functions	1994 IEEE International Symposium on Circuits and Systems (ISCAS)	proceedings-article
14	10.1887/0750303123/b365c115	None	10.1887/0750303123/b365c115	A neural network classifier for chromosome analysis	Handbook of Neural Computation	book-chapter
15	10.1007/978-3-031-43619-2_4	2023	10.1007/978-3-031-43619-2_4	Efficient Computation of Shap Explanation Scores for Neural Network Classifiers via Knowledge Compilation	Lecture Notes in Computer Science	book-chapter
16	10.1007/978-1-4613-1381-6_2	1996	10.1007/978-1-4613-1381-6_2	Explanation-Based Neural Network Learning	The Kluwer International Series in Engineering and Computer Science	book-chapter
17	10.7717/peerjcs.115/fig-3	None	10.7717/peerjcs.115/fig-3	Figure 3: SDD framework overview.		component
18	10.1016/j.ifacol.2024.09.050	2024	10.1016/j.ifacol.2024.09.050	Approximate SDD-TMPC with Spiking Neural Networks: An Application to Wheeled Robots	IFAC-PapersOnLine	journal-article
19	10.1016/j.tcs.2024.114651	2024	10.1016/j.tcs.2024.114651	SDD Spectral Radii and SDD Energies of Graph Operations	Theoretical Computer Science	journal-article
