rank	source_id	year	doi	title	venue	type
1	10.1007/bfb0040252	None	10.1007/bfb0040252	A generalized Kahn Principle for abstract asynchronous networks	Lecture Notes in Computer Science	book-chapter
2	10.21236/ada063374	1979	10.21236/ada063374	Currents on Generalized Yagi Structures		report
3	10.3233/fi-1991-14103	1991	10.3233/fi-1991-14103	Modelling Nondeterministic Concurrent Processes with Event Structures	Fundamenta Informaticae	journal-article
4	10.1016/j.automatica.2019.06.022	2019	10.1016/j.automatica.2019.06.022	Bisimilarity enforcing supervisory control of nondeterministic discrete event systems with nondeterministic specifications	Automatica	journal-article
5	10.1007/bf02575513	1971	10.1007/bf02575513	A conditional functional tree-handling generalized Markov algorithm which interprets a nondeterministic abstract machine	Calcolo	journal-article
6	10.1109/cdc.1990.203437	1990	10.1109/cdc.1990.203437	A generalized temporal logic approach for control problems of a class of nondeterministic discrete event systems	29th IEEE Conference on Decision and Control	proceedings-article
7	10.1109/cdc.2018.8618909	2018	10.1109/cdc.2018.8618909	Maximally Permissive Supervisory Control of Nondeterministic Discrete Event Systems with Nondeterministic Specifications	2018 IEEE Conference on Decision and Control (CDC)	proceedings-article
8	10.1142/9789813109032_0011	2017	10.1142/9789813109032_0011	Generalized Event Structures and Probabilities	Information and Complexity	book-chapter
9	10.1109/21.199469	1992	10.1109/21.199469	Verifying a class of nondeterministic discrete event systems in a generalized temporal logic	IEEE Transactions on Systems, Man, and Cybernetics	journal-article
10	10.1016/j.neucom.2022.07.021	2022	10.1016/j.neucom.2022.07.021	Event-triggered asynchronous synchronization control for switched generalized neural networks with time-varying delay	Neurocomputing	journal-article
11	10.1109/anzcc59813.2024.10432906	2024	10.1109/anzcc59813.2024.10432906	Generalized Asynchronous Event-Triggered Measurement and Control for Non-Linear Systems	2024 Australian &amp; New Zealand Control Conference (ANZCC)	proceedings-article
12	10.1016/0045-7949(92)90239-v	1992	10.1016/0045-7949(92)90239-v	The generalized Müller-Breslau principle for higher-order elements	Computers &amp; Structures	journal-article
13	10.1007/bfb0016260	None	10.1007/bfb0016260	Safe implementation equivalence for asynchronous nondeterministic processes	Lecture Notes in Computer Science	book-chapter
14	10.1109/tap.1979.1142187	1979	10.1109/tap.1979.1142187	Currents on generalized Yagi structures	IEEE Transactions on Antennas and Propagation	journal-article
15	10.1007/s10626-014-0201-y	2015	10.1007/s10626-014-0201-y	Employing behavioral preorders to define controllability for nondeterministic discrete-event systems	Discrete Event Dynamic Systems	journal-article
16	10.1006/inco.1993.1031	1993	10.1006/inco.1993.1031	Semantics of Nondeterministic Asynchronous Broadcast Networks	Information and Computation	journal-article
17	10.1109/tac.2020.3015453	2021	10.1109/tac.2020.3015453	Synthesis of Maximally Permissive Supervisors for Nondeterministic Discrete Event Systems With Nondeterministic Specifications	IEEE Transactions on Automatic Control	journal-article
18	10.17587/it.25.67-74	2019	10.17587/it.25.67-74	A Generalized Method for Synthesizing Multicomponent Interoperable Structures Based on Ontology and a Nondeterministic Finite State Machine	INFORMACIONNYE TEHNOLOGII	journal-article
19	10.1002/chin.198750399	1987	10.1002/chin.198750399	ChemInform Abstract: Irregular Spin State Structures in Heteropolymetallic Systems	ChemInform	journal-article
20	10.1002/047134608x.w8404	2020	10.1002/047134608x.w8404	Supervisory Control of Nondeterministic Discrete‐Event Systems	Wiley Encyclopedia of Electrical and Electronics Engineering	other
21	10.2514/5.9781600866494.0107.0122	1998	10.2514/5.9781600866494.0107.0122	Nondeterministic Structures: Basic Concepts	Some Engineering Applications in Random Vibrations and Random Structures	book-chapter
22	10.1109/simsym.1997.586506	None	10.1109/simsym.1997.586506	Two nondeterministic event building methods derived from the Barrel Shifter	Proceedings of 1997 SCS Simulation Multiconference	proceedings-article
23	10.31390/gradschool_dissertations.5250	None	10.31390/gradschool_dissertations.5250	Predictive Modeling of Asynchronous Event Sequence Data		dissertation
24	10.21236/ada628275	2012	10.21236/ada628275	Asynchronous ASCII Event Count Status Code		report
25	10.2139/ssrn.5290470	2025	10.2139/ssrn.5290470	Grammatical Aspect Reveals Mappings of Abstract Syntactic Structures and Event Structures		posted-content
26	10.3390/axioms10010011	2021	10.3390/axioms10010011	New Generalized Ekeland’s Variational Principle, Critical Point Theorems and Common Fuzzy Fixed Point Theorems Induced by Lin-Du’s Abstract Maximal Element Principle	Axioms	journal-article
27	10.1109/acc.2012.6315066	2012	10.1109/acc.2012.6315066	Bisimilarity enforcing supervisory control of nondeterministic discrete event systems	2012 American Control Conference (ACC)	proceedings-article
28	10.1016/0020-7683(86)90004-1	1986	10.1016/0020-7683(86)90004-1	A generalized variational principle for thin elastic shells with finite rotations	International Journal of Solids and Structures	journal-article
29	10.1109/tro.2024.3454410/mm1	None	10.1109/tro.2024.3454410/mm1	Asynchronous Blob Tracker for Event Cameras_supp1-3454410.mp4		component
30	10.1109/cdc.1996.577492	None	10.1109/cdc.1996.577492	Discrete event control of nondeterministic systems	Proceedings of 35th IEEE Conference on Decision and Control	proceedings-article
31	10.23919/acc60939.2024.10644258	2024	10.23919/acc60939.2024.10644258	Deterministic Decentralized Supervisors for Bisimilarity Control of Nondeterministic Discrete Event Systems	2024 American Control Conference (ACC)	proceedings-article
32	10.21275/sr24720035729	2024	10.21275/sr24720035729	Building Event-Driven APIs with Asynchronous Messaging	International Journal of Science and Research (IJSR)	journal-article
33	10.23919/acc.1990.4790690	1990	10.23919/acc.1990.4790690	Output Feedback Control for a Class of Nondeterministic Discrete Event Systems	1990 American Control Conference	proceedings-article
34	10.1023/a:1008251930588	1997	10.1023/a:1008251930588	A Nondeterministic Extension over Finitely Recursive Process Model	Discrete Event Dynamic Systems	journal-article
35	10.1109/cdc.1993.325370	None	10.1109/cdc.1993.325370	Supervisory control of nondeterministic discrete event dynamical systems	Proceedings of 32nd IEEE Conference on Decision and Control	proceedings-article
36	10.1109/acc.1994.751915	None	10.1109/acc.1994.751915	Non-blocking supervisory control of nondeterministic discrete event systems	Proceedings of 1994 American Control Conference - ACC '94	proceedings-article
37	10.2307/jj.608090.4	2019	10.2307/jj.608090.4	THE GENERALIZED PRINCIPLE OF ECONOMIC RATIONALITY	Generalized Microeconomics	book-chapter
