rank	source_id	year	doi	title	venue	type
1	10.1007/3-540-48068-4_11	2002	10.1007/3-540-48068-4_11	Computing a Finite Prefix of a Time Petri Net	Lecture Notes in Computer Science	book-chapter
2	10.46298/arima.3177	2017	10.46298/arima.3177	Unfolding through processes to compute the complete prefix of Petri nets	Revue Africaine de Recherche en Informatique et Mathématiques Appliquées	journal-article
3	10.1063/1.4882587	2014	10.1063/1.4882587	Watson-Crick Petri net languages with finite sets of final markings	AIP Conference Proceedings	proceedings-article
4	10.1109/chicc.2006.4347094	2006	10.1109/chicc.2006.4347094	Reachable relation of markings analysis using net unfolding	2007 Chinese Control Conference	proceedings-article
5	10.46298/.12578	2024	10.46298/.12578	Taking Complete Finite Prefixes To High Level, Symbolically	Fundamenta Informaticae	journal-article
6	10.1109/apsec.1997.640172	None	10.1109/apsec.1997.640172	Finite symbolic reachability graphs for high-level Petri nets	Proceedings of Joint 4th International Computer Science Conference and 4th Asia Pacific Software Engineering Conference	proceedings-article
7	10.1016/s1571-0661(05)80293-2	1999	10.1016/s1571-0661(05)80293-2	Deriving a Graph Rewriting System from a Complete Finite Prefix of an Unfolding	Electronic Notes in Theoretical Computer Science	journal-article
8	10.5772/5322	2008	10.5772/5322	Scheduling Analysis of FMS Using the Unfolding Time Petri Nets	Petri Net, Theory and Applications	book-chapter
9	10.7763/lnse.2014.v2.130	2014	10.7763/lnse.2014.v2.130	Transforming UML State Machine Diagram to High Level Petri Net Using Genetic Algorithm	Lecture Notes on Software Engineering	journal-article
10	10.1109/synasc.2007.10	2007	10.1109/synasc.2007.10	Using E-Connection and Description Logic for Formalizing and Analyzing High-Level Petri Net	Ninth International Symposium on Symbolic and Numeric Algorithms for Scientific Computing (SYNASC 2007)	proceedings-article
11	10.1007/978-3-642-84524-6_21	1988	10.1007/978-3-642-84524-6_21	PROTEAN: A High-level Petri Net Tool for the Specification and Verification of Communication Protocols	High-level Petri Nets	book-chapter
12	10.1007/11767589_8	2006	10.1007/11767589_8	Complete Finite Prefixes of Symbolic Unfoldings of Safe Time Petri Nets	Lecture Notes in Computer Science	book-chapter
13	10.1007/978-981-97-7336-7_6	2025	10.1007/978-981-97-7336-7_6	High Level Net Systems: Pr/T-system	Principle of Petri Nets	book-chapter
14	10.1109/acsd.2012.11	2012	10.1109/acsd.2012.11	Translating Structural Process Properties to Petri Net Markings	2012 12th International Conference on Application of Concurrency to System Design	proceedings-article
15	10.3233/fi-2009-148	2009	10.3233/fi-2009-148	"Modular Construction of Finite and Complete Prefixes of Petri net			 Unfoldings"	Fundamenta Informaticae	journal-article
16	10.1007/978-3-642-84524-6_10	1991	10.1007/978-3-642-84524-6_10	Generalized Inverses and the Calculation of Symbolic Invariants for Coloured Petri Nets	High-level Petri Nets	book-chapter
17	10.1109/acsd.2008.4574598	2008	10.1109/acsd.2008.4574598	Modular construction of finite and complete prefixes of Petri net unfoldings	2008 8th International Conference on Application of Concurrency to System Design	proceedings-article
18	10.1007/978-3-642-84524-6_5	1991	10.1007/978-3-642-84524-6_5	Types and Modules for Net Specifications	High-level Petri Nets	book-chapter
19	10.1109/dac.1996.545546	None	10.1109/dac.1996.545546	Verification of asynchronous circuits using time Petri net unfolding	33rd Design Automation Conference Proceedings, 1996	proceedings-article
20	10.1109/icnn.1993.298652	None	10.1109/icnn.1993.298652	A high level Petri net model of olfactory bulb	IEEE International Conference on Neural Networks	proceedings-article
21	10.1115/1.860151_ch74	2012	10.1115/1.860151_ch74	Transforming UML State Diagram to High Level Petri Net	International Conference on Software Technology and Engineering (ICSTE 2012)	book-chapter
22	10.1515/9783110702682-003	2021	10.1515/9783110702682-003	3 Symbolic dynamics	Ergodic Theory – Finite and Infinite, Thermodynamic Formalism, Symbolic Dynamics and Distance Expanding Maps	book-chapter
