rank	source_id	year	doi	title	venue	type
1	10.2139/ssrn.5992434	2026	10.2139/ssrn.5992434	"MAS: Modular Abstraction System (V2.3)&amp;nbsp;
&lt;p&gt;A Deterministic State-Management Architecture for LLM Governance&lt;/p&gt;"		posted-content
2	10.1145/222124.222139	1995	10.1145/222124.222139	State abstraction and modular software development	Proceedings of the 3rd ACM SIGSOFT symposium on Foundations of software engineering	proceedings-article
3	10.70675/e2f846eezbcafz4543za309z6a60439b9888	None	10.70675/e2f846eezbcafz4543za309z6a60439b9888	Abstraction and modular verification of inter-enterprise business processes		dissertation
4	10.1145/222132.222139	1995	10.1145/222132.222139	State abstraction and modular software development	ACM SIGSOFT Software Engineering Notes	journal-article
5	10.1145/1529282.1529400	2009	10.1145/1529282.1529400	Abstraction of multiple executions of object-oriented programs	Proceedings of the 2009 ACM symposium on Applied Computing	proceedings-article
6	10.2307/2066873	1981	10.2307/2066873	"State Executions Viewed Historically and Sociologically: The Hangmen of England and ""The Dramaturgy of State Executions."""	Contemporary Sociology	journal-article
7	10.21428/92fbeb44.ed873363	None	10.21428/92fbeb44.ed873363	Latent Drummer: A New Abstraction for Modular Sequencers	NIME 2022	proceedings-article
8	10.2307/j.ctv262qxms.52	2022	10.2307/j.ctv262qxms.52	THE MOUNTJOY EXECUTIONS	Ireland 1922	book-chapter
9	10.2139/ssrn.1753200	1993	10.2139/ssrn.1753200	Televised Executions and the Constitution: Recognizing a First Amendment Right of Access to State Executions	SSRN Electronic Journal	journal-article
10	10.1057/9781137438775.0006	None	10.1057/9781137438775.0006	Executions and State Power during the Colonial Period	The Death Penalty in Africa	book-chapter
11	10.2139/ssrn.354680	2003	10.2139/ssrn.354680	State Executions, Deterrence, and the Incidence of Murder		posted-content
12	10.2139/ssrn.5876823	2025	10.2139/ssrn.5876823	Modular Abstraction System (MAS): An Architectural Solution for LLM Context Governance and Autonomous Development		posted-content
13	10.1163/2210-7975_hrd-9815-2016010	None	10.1163/2210-7975_hrd-9815-2016010	Timeline of Publicized Executions for Alleged Sodomy by the Islamic State Militias	Human Rights Documents Online	dataset
14	10.1109/i-span.2009.58	2009	10.1109/i-span.2009.58	Con?ict-Avoidance in Multicore Caching for Data-Similar Executions	2009 10th International Symposium on Pervasive Systems, Algorithms, and Networks	proceedings-article
15	10.7591/cornell/9781501750946.003.0006	2020	10.7591/cornell/9781501750946.003.0006	Watching Executions	Hiding the Guillotine	book-chapter
