rank	source_id	year	doi	title	venue	type
1	10.1037/e527342012-074	2007	10.1037/e527342012-074	The Effect of Task-Irrelevant Objects on Learning the Spatial Context in Visual Search	PsycEXTRA Dataset	dataset
2	10.1145/2635868.2635872	2014	10.1145/2635868.2635872	How we get there: a context-guided search strategy in concolic testing	Proceedings of the 22nd ACM SIGSOFT International Symposium on Foundations of Software Engineering	proceedings-article
3	10.1145/2637002.2637042	2014	10.1145/2637002.2637042	Curiosity driven search	Proceedings of the 5th Information Interaction in Context Symposium	proceedings-article
4	10.5626/jok.2021.48.2.201	2021	10.5626/jok.2021.48.2.201	Bounded Search Strategies of Concolic Testing for Effective and Efficient Structural Coverage Achievement	Journal of KIISE	journal-article
5	10.1109/apsec60848.2023.00050	2023	10.1109/apsec60848.2023.00050	Parameterized Search Heuristic Prediction for Concolic Execution	2023 30th Asia-Pacific Software Engineering Conference (APSEC)	proceedings-article
6	10.1145/3180155.3180166	2018	10.1145/3180155.3180166	Automatically generating search heuristics for concolic testing	Proceedings of the 40th International Conference on Software Engineering	proceedings-article
7	10.52400/hkbi5962	None	10.52400/hkbi5962	Is NASA making itself irrelevant to the search for life in the cosmos?	Primordial Scoop	dataset
8	10.1109/iccd.2017.36	2017	10.1109/iccd.2017.36	QUEBS: Qualifying Event Based Search in Concolic Testing for Validation of RTL Models	2017 IEEE International Conference on Computer Design (ICCD)	proceedings-article
9	10.1037/e520602012-820	2011	10.1037/e520602012-820	Hemispheric Effects of Irrelevant Singleton in Visual Search Task	PsycEXTRA Dataset	dataset
10	10.1037/e722982011-036	1993	10.1037/e722982011-036	On the Search for and Misuse of Irrelevant Information	PsycEXTRA Dataset	dataset
11	10.1109/qsic.2013.68	2013	10.1109/qsic.2013.68	A Search Strategy Guided by Uncovered Branches for Concolic Testing	2013 13th International Conference on Quality Software	proceedings-article
12	10.3724/sp.j.1016.2011.00953	2011	10.3724/sp.j.1016.2011.00953	Target-Directed Concolic Testing	Chinese Journal of Computers	journal-article
13	10.1037/e527352012-822	2006	10.1037/e527352012-822	Irrelevant auditory singletons capture attention during sequential visual search	PsycEXTRA Dataset	dataset
14	10.3758/s13414-022-02470-x	2022	10.3758/s13414-022-02470-x	Contextual cueing in co-active visual search: Joint action allows acquisition of task-irrelevant context	Attention, Perception, &amp; Psychophysics	journal-article
15	10.31234/osf.io/g4rk7	2024	10.31234/osf.io/g4rk7	Experience-driven suppression of irrelevant distractor locations is context dependent		posted-content
16	10.1016/j.infsof.2018.11.006	2019	10.1016/j.infsof.2018.11.006	FSCT: A new fuzzy search strategy in concolic testing	Information and Software Technology	journal-article
17	10.1079/cabicompendium.71642	2019	10.1079/cabicompendium.71642	Paruromys dominator	CABI Compendium	dataset
18	10.2139/ssrn.6555439	2026	10.2139/ssrn.6555439	Algorithmic Noise in Retail Search: How Irrelevant Results Bias Demand Estimation and Inventory Decisions		posted-content
19	10.1167/2.7.529	2010	10.1167/2.7.529	Visual search with irrelevant background: Speeding or slowing search using endogenous cues	Journal of Vision	journal-article
20	10.36227/techrxiv.176184397.77169395/v1	2025	10.36227/techrxiv.176184397.77169395/v1	Security Knowledge Dilution in Large Language Models: How Irrelevant Context Degrades Critical Domain Expertise		posted-content
21	10.1093/oed/4098781055	2023	10.1093/oed/4098781055	dominator, n.	Oxford English Dictionary	book-chapter
22	10.1587/transinf.2018edl8052	2018	10.1587/transinf.2018edl8052	Search-Based Concolic Execution for SW Vulnerability Discovery	IEICE Transactions on Information and Systems	journal-article
23	10.15760/etd.3815	None	10.15760/etd.3815	Concolic Testing for Scripting Languages		dissertation
24	10.55277/researchhub.5n91t4fd	2026	10.55277/researchhub.5n91t4fd	Dominator MaXXX ME Gummies Reviews		report
25	10.55277/researchhub.jwdqvgrz	2026	10.55277/researchhub.jwdqvgrz	Dominator MaXXX ME Gummies		report
26	10.1109/formalise.2017.10	2017	10.1109/formalise.2017.10	Partition-Based Coverage Metrics and Type-Guided Search in Concolic Testing for JavaScript Applications	2017 IEEE/ACM 5th International FME Workshop on Formal Methods in Software Engineering (FormaliSE)	proceedings-article
27	10.1145/3639478.3643105	2024	10.1145/3639478.3643105	Hunting DeFi Vulnerabilities via Context-Sensitive Concolic Verification	Proceedings of the 2024 IEEE/ACM 46th International Conference on Software Engineering: Companion Proceedings	proceedings-article
28	10.33480/jitk.v7i2.2758	2022	10.33480/jitk.v7i2.2758	IMPLEMENTATION OF CONCOLIC UNIT TESTING IN TESTING BINARY SEARCH ALGORITHM USING JCUTE	JITK (Jurnal Ilmu Pengetahuan dan Teknologi Komputer)	journal-article
29	10.1101/2020.05.18.101410	2020	10.1101/2020.05.18.101410	Eye movements in real-life search are guided by task-irrelevant working-memory content		posted-content
30	10.1016/j.visres.2009.03.007	2009	10.1016/j.visres.2009.03.007	Task-irrelevant stimulus salience affects visual search	Vision Research	journal-article
31	10.1007/s11219-011-9142-y	2011	10.1007/s11219-011-9142-y	Automatically performing weak mutation with the aid of symbolic execution, concolic testing and search-based testing	Software Quality Journal	journal-article
32	10.1007/s00521-022-07008-8	2022	10.1007/s00521-022-07008-8	Dr.PathFinder: hybrid fuzzing with deep reinforcement concolic execution toward deeper path-first search	Neural Computing and Applications	journal-article
33	10.1007/978-981-10-5427-3_18	2017	10.1007/978-981-10-5427-3_18	Measuring Branch Coverage for the SOA Based Application Using Concolic Testing	Communications in Computer and Information Science	book-chapter
34	10.2139/ssrn.437221	2003	10.2139/ssrn.437221	Irrelevant Internalities, Irrelevant Externalities, and Irrelevant Anxieties		posted-content
35	10.1007/978-3-030-58892-2_5	2021	10.1007/978-3-030-58892-2_5	Dominator and Total Dominator Colorings in Graphs	Developments in Mathematics	book-chapter
36	10.1037/e537052012-372	2004	10.1037/e537052012-372	Irrelevant-Context Effects on Subjective States of Remembering	PsycEXTRA Dataset	dataset
37	10.1167/jov.20.11.1702	2020	10.1167/jov.20.11.1702	Heads-up!  Irrelevant visual information impacts search processes	Journal of Vision	journal-article
38	10.3758/s13414-022-02634-9	2023	10.3758/s13414-022-02634-9	The effects of search-irrelevant working memory content on visual search	Attention, Perception, &amp; Psychophysics	journal-article
39	10.37622/gjpam/15.4.2019.499-504	2019	10.37622/gjpam/15.4.2019.499-504	Dominator and Total Dominator Coloring on Square Chessboard	Global Journal of Pure and Applied Mathematics	journal-article
40	10.26637/mjm0802/0052	2020	10.26637/mjm0802/0052	Dominator and total dominator chromatic number of Mongolian tent and fire cracker graphs	Malaya Journal of Matematik	journal-article
