rank	source_id	year	doi	title	venue	type
1	10.1145/2043556.2043582	2011	10.1145/2043556.2043582	Practical software model checking via dynamic interface reduction	Proceedings of the Twenty-Third ACM Symposium on Operating Systems Principles	proceedings-article
2	10.1007/978-3-658-12680-3_4	2016	10.1007/978-3-658-12680-3_4	Dynamic Partial Order Reduction in Stateful Model Checking	Complete Symbolic Simulation of SystemC Models	book-chapter
3	10.31274/etd-180810-2213	None	10.31274/etd-180810-2213	Dynamic abstraction model checking		dissertation
4	10.1145/1047659.1040315	2005	10.1145/1047659.1040315	Dynamic partial-order reduction for model checking software	ACM SIGPLAN Notices	journal-article
5	10.5353/th_b4129069	None	10.5353/th_b4129069	Passivity checking and enforcement in VLSI model reduction exercise		dissertation
6	10.1007/3-540-46017-9_5	2002	10.1007/3-540-46017-9_5	Symmetry Reduction Criteria for Software Model Checking	Lecture Notes in Computer Science	book-chapter
7	10.1145/1040305.1040315	2005	10.1145/1040305.1040315	Dynamic partial-order reduction for model checking software	Proceedings of the 32nd ACM SIGPLAN-SIGACT symposium on Principles of programming languages	proceedings-article
8	10.1007/978-3-540-78163-9_15	None	10.1007/978-3-540-78163-9_15	Extending Model Checking with Dynamic Analysis	Lecture Notes in Computer Science	book-chapter
9	10.1007/978-3-540-73370-6_6	None	10.1007/978-3-540-73370-6_6	Distributed Dynamic Partial Order Reduction Based Verification of Threaded Software	Lecture Notes in Computer Science	book-chapter
10	10.1007/3-540-45139-0_6	2001	10.1007/3-540-45139-0_6	Addressing dynamic issues of program model checking	Lecture Notes in Computer Science	book-chapter
11	10.1007/978-3-540-85114-1_20	None	10.1007/978-3-540-85114-1_20	Efficient Stateful Dynamic Partial Order Reduction	Lecture Notes in Computer Science	book-chapter
12	10.1007/978-3-540-85114-1_8	None	10.1007/978-3-540-85114-1_8	Dynamic Delayed Duplicate Detection for External Memory Model Checking	Lecture Notes in Computer Science	book-chapter
13	10.1007/11691617_19	2006	10.1007/11691617_19	Model Checking Dynamic States in GROOVE	Lecture Notes in Computer Science	book-chapter
14	10.1007/3-540-46017-9_10	2002	10.1007/3-540-46017-9_10	Partial Order Reduction in Directed Model Checking	Lecture Notes in Computer Science	book-chapter
15	10.1007/978-3-319-10575-8_6	2018	10.1007/978-3-319-10575-8_6	Partial-Order Reduction	Handbook of Model Checking	book-chapter
16	10.1007/978-3-030-94583-1_20	2022	10.1007/978-3-030-94583-1_20	Stateful Dynamic Partial Order Reduction for Model Checking Event-Driven Applications that Do Not Terminate	Lecture Notes in Computer Science	book-chapter
17	10.1021/acscatal.0c02630.s001	None	10.1021/acscatal.0c02630.s001	Selective Electrochemical CO2 Reduction during Pulsed Potential Stems from Dynamic Interface		component
18	10.1016/s1571-0661(05)80009-x	2003	10.1016/s1571-0661(05)80009-x	Space-Reduction Strategies for Model Checking Dynamic Software	Electronic Notes in Theoretical Computer Science	journal-article
19	10.1007/978-3-540-93900-9_23	2008	10.1007/978-3-540-93900-9_23	An Automata-Theoretic Dynamic Completeness Criterion for Bounded Model-Checking	Lecture Notes in Computer Science	book-chapter
20	10.1007/978-3-642-00431-5_7	2009	10.1007/978-3-642-00431-5_7	Towards Partial Order Reduction for Model Checking Temporal Epistemic Logic	Lecture Notes in Computer Science	book-chapter
21	10.1109/fmcad.2006.31	2006	10.1109/fmcad.2006.31	Symmetry Reduction for STE Model Checking	2006 Formal Methods in Computer Aided Design	proceedings-article
22	10.1039/d5dt01426c/v1/review1	2025	10.1039/d5dt01426c/v1/review1	"Review for ""Dynamic Interface Catalysis and Carbon Dioxide Reduction of Liquid Metal"""		peer-review
23	10.1021/acscatal.3c02630.s001	None	10.1021/acscatal.3c02630.s001	Thermo-Electrochemically Induced Dynamic Sn+/Sn Interface for Direct Bicarbonate Reduction to Formate		component
24	10.1039/d5dt01426c/v1/review2	2025	10.1039/d5dt01426c/v1/review2	"Review for ""Dynamic Interface Catalysis and Carbon Dioxide Reduction of Liquid Metal"""		peer-review
25	10.1039/d5dt01426c/v2/review1	2025	10.1039/d5dt01426c/v2/review1	"Review for ""Dynamic Interface Catalysis and Carbon Dioxide Reduction of Liquid Metal"""		peer-review
26	10.1007/978-3-642-00255-7_22	2009	10.1007/978-3-642-00255-7_22	Dynamic Path Reduction for Software Model Checking	Lecture Notes in Computer Science	book-chapter
27	10.1021/jacs.5c16244.s001	None	10.1021/jacs.5c16244.s001	Dynamic Interface Engineering via Mechanistic Understanding of Copper Reconstruction in Electrochemical CO2 Reduction Reaction		component
28	10.1093/biomet/asn074	2009	10.1093/biomet/asn074	Model checking in regression via dimension reduction	Biometrika	journal-article
29	10.1021/jacs.4c02786.s012	None	10.1021/jacs.4c02786.s012	Dynamic Bubbling Balanced Proactive CO2 Capture and Reduction on a Triple-Phase Interface Nanoporous Electrocatalyst		component
30	10.1021/jacs.4c02786.s005	None	10.1021/jacs.4c02786.s005	Dynamic Bubbling Balanced Proactive CO2 Capture and Reduction on a Triple-Phase Interface Nanoporous Electrocatalyst		component
31	10.1021/jacs.4c02786.s006	None	10.1021/jacs.4c02786.s006	Dynamic Bubbling Balanced Proactive CO2 Capture and Reduction on a Triple-Phase Interface Nanoporous Electrocatalyst		component
32	10.1021/jacs.4c02786.s016	None	10.1021/jacs.4c02786.s016	Dynamic Bubbling Balanced Proactive CO2 Capture and Reduction on a Triple-Phase Interface Nanoporous Electrocatalyst		component
33	10.1021/jacs.4c02786.s018	None	10.1021/jacs.4c02786.s018	Dynamic Bubbling Balanced Proactive CO2 Capture and Reduction on a Triple-Phase Interface Nanoporous Electrocatalyst		component
34	10.1021/acs.jpcc.2c07491.s001	None	10.1021/acs.jpcc.2c07491.s001	O2 Reduction at a DMSO/Cu(111) Model Battery Interface		component
35	10.1021/jacs.4c02786.s002	None	10.1021/jacs.4c02786.s002	Dynamic Bubbling Balanced Proactive CO2 Capture and Reduction on a Triple-Phase Interface Nanoporous Electrocatalyst		component
36	10.1021/jacs.4c02786.s008	None	10.1021/jacs.4c02786.s008	Dynamic Bubbling Balanced Proactive CO2 Capture and Reduction on a Triple-Phase Interface Nanoporous Electrocatalyst		component
37	10.1021/jacs.4c02786.s011	None	10.1021/jacs.4c02786.s011	Dynamic Bubbling Balanced Proactive CO2 Capture and Reduction on a Triple-Phase Interface Nanoporous Electrocatalyst		component
38	10.1021/jacs.4c02786.s014	None	10.1021/jacs.4c02786.s014	Dynamic Bubbling Balanced Proactive CO2 Capture and Reduction on a Triple-Phase Interface Nanoporous Electrocatalyst		component
39	10.1021/jacs.4c02786.s007	None	10.1021/jacs.4c02786.s007	Dynamic Bubbling Balanced Proactive CO2 Capture and Reduction on a Triple-Phase Interface Nanoporous Electrocatalyst		component
40	10.1021/jacs.4c02786.s009	None	10.1021/jacs.4c02786.s009	Dynamic Bubbling Balanced Proactive CO2 Capture and Reduction on a Triple-Phase Interface Nanoporous Electrocatalyst		component
41	10.1021/jacs.4c02786.s015	None	10.1021/jacs.4c02786.s015	Dynamic Bubbling Balanced Proactive CO2 Capture and Reduction on a Triple-Phase Interface Nanoporous Electrocatalyst		component
42	10.1021/jacs.4c02786.s010	None	10.1021/jacs.4c02786.s010	Dynamic Bubbling Balanced Proactive CO2 Capture and Reduction on a Triple-Phase Interface Nanoporous Electrocatalyst		component
