rank	source_id	year	doi	title	venue	type
1	10.1007/978-3-032-06847-7_9	2026	10.1007/978-3-032-06847-7_9	On-the-Fly Cone-of-Influence Reduction for Model Checking Concurrent Software	Lecture Notes in Computer Science	book-chapter
2	10.3233/978-1-60750-065-0-29	2009	10.3233/978-1-60750-065-0-29	Combining Partial Order Reduction with Bounded Model Checking	Concurrent Systems Engineering Series	book-chapter
3	10.1145/2813885.2737975	2015	10.1145/2813885.2737975	Stateless model checking concurrent programs with maximal causality reduction	ACM SIGPLAN Notices	journal-article
4	10.1007/978-3-319-10575-8_18	2018	10.1007/978-3-319-10575-8_18	Model Checking Concurrent Programs	Handbook of Model Checking	book-chapter
5	10.70675/5e4b4b6fz230dz42cfza4a6zc332f27a1763	None	10.70675/5e4b4b6fz230dz42cfza4a6zc332f27a1763	Quasi optimal model checking for concurrent systems		dissertation
6	10.1145/2737924.2737975	2015	10.1145/2737924.2737975	Stateless model checking concurrent programs with maximal causality reduction	Proceedings of the 36th ACM SIGPLAN Conference on Programming Language Design and Implementation	proceedings-article
7	10.21203/rs.3.rs-738517/v1	2022	10.21203/rs.3.rs-738517/v1	Checking Reachability Property in Complex Concurrent Software Systems with a Knowledge Discovery Approach		posted-content
8	10.1007/978-3-658-12680-3_4	2016	10.1007/978-3-658-12680-3_4	Dynamic Partial Order Reduction in Stateful Model Checking	Complete Symbolic Simulation of SystemC Models	book-chapter
9	10.5821/dissertation-2117-95294	None	10.5821/dissertation-2117-95294	Bounded model checking for asynchronous concurrent systems		dissertation
10	10.31274/etd-180810-2213	None	10.31274/etd-180810-2213	Dynamic abstraction model checking		dissertation
11	10.2139/ssrn.6416109	2026	10.2139/ssrn.6416109	LTL Model Checking of Concurrent Self Modifying Code		posted-content
12	10.1007/978-3-540-93900-9_2	2008	10.1007/978-3-540-93900-9_2	Model Checking Concurrent Programs	Lecture Notes in Computer Science	book-chapter
13	10.1007/978-3-319-94111-0_16	2018	10.1007/978-3-319-94111-0_16	Genetic Synthesis of Concurrent Code Using Model Checking and Statistical Model Checking	Lecture Notes in Computer Science	book-chapter
14	10.1007/978-3-319-52234-0_14	2017	10.1007/978-3-319-52234-0_14	Dynamic Reductions for Model Checking Concurrent Software	Lecture Notes in Computer Science	book-chapter
15	10.1002/spe.2321	2016	10.1002/spe.2321	A graph-labeling approach for efficient cone-of-influence computation in model-checking problems with multiple properties	Software: Practice and Experience	journal-article
16	10.1007/978-3-642-39176-7_20	2013	10.1007/978-3-642-39176-7_20	Model Checking Unbounded Concurrent Lists	Lecture Notes in Computer Science	book-chapter
17	10.1007/978-3-642-02652-2_9	2009	10.1007/978-3-642-02652-2_9	Reduction of Verification Conditions for Concurrent System Using Mutually Atomic Transactions	Lecture Notes in Computer Science	book-chapter
18	10.1145/1047659.1040315	2005	10.1145/1047659.1040315	Dynamic partial-order reduction for model checking software	ACM SIGPLAN Notices	journal-article
19	10.1360/jos181270	2007	10.1360/jos181270	Compositional Model Checking and Compositional Refinement Checking of Concurrent Reactive Systems	Journal of Software	journal-article
20	10.1007/s10009-004-0154-9	2004	10.1007/s10009-004-0154-9	Symmetry reductions for model checking of concurrent dynamic software	International Journal on Software Tools for Technology Transfer	journal-article
21	10.5353/th_b4129069	None	10.5353/th_b4129069	Passivity checking and enforcement in VLSI model reduction exercise		dissertation
22	10.1007/3-540-46017-9_5	2002	10.1007/3-540-46017-9_5	Symmetry Reduction Criteria for Software Model Checking	Lecture Notes in Computer Science	book-chapter
23	10.4304/jsw.4.8.867-874	2009	10.4304/jsw.4.8.867-874	A Framework for Model Checking Concurrent Java Components	Journal of Software	journal-article
24	10.1145/1040305.1040315	2005	10.1145/1040305.1040315	Dynamic partial-order reduction for model checking software	Proceedings of the 32nd ACM SIGPLAN-SIGACT symposium on Principles of programming languages	proceedings-article
25	10.26686/wgtn.17004076	None	10.26686/wgtn.17004076	On the Use of Model Checking for the Bounded and Unbounded Verification of Nonblocking Concurrent Data Structures		dissertation
26	10.1007/978-3-540-78163-9_15	None	10.1007/978-3-540-78163-9_15	Extending Model Checking with Dynamic Analysis	Lecture Notes in Computer Science	book-chapter
27	10.1007/978-3-540-73370-6_6	None	10.1007/978-3-540-73370-6_6	Distributed Dynamic Partial Order Reduction Based Verification of Threaded Software	Lecture Notes in Computer Science	book-chapter
28	10.1109/wccit.2013.6618673	2013	10.1109/wccit.2013.6618673	Cone of influence and constants propgation reduction techniques for MDG model checker	2013 World Congress on Computer and Information Technology (WCCIT)	proceedings-article
29	10.1109/ase.2001.989852	None	10.1109/ase.2001.989852	Model-checking real-time concurrent systems	Proceedings 16th Annual International Conference on Automated Software Engineering (ASE 2001)	proceedings-article
30	10.1007/978-1-4020-8420-1_3	None	10.1007/978-1-4020-8420-1_3	Principles of Concurrent Checking	Frontiers In Electronic Testing	book-chapter
31	10.1007/3-540-45139-0_6	2001	10.1007/3-540-45139-0_6	Addressing dynamic issues of program model checking	Lecture Notes in Computer Science	book-chapter
32	10.1007/978-3-540-85114-1_20	None	10.1007/978-3-540-85114-1_20	Efficient Stateful Dynamic Partial Order Reduction	Lecture Notes in Computer Science	book-chapter
33	10.1007/978-3-540-24622-0_16	2004	10.1007/978-3-540-24622-0_16	Verifying Atomicity Specifications for Concurrent Object-Oriented Software Using Model-Checking	Lecture Notes in Computer Science	book-chapter
34	10.1109/eurcon.2007.4400379	2007	10.1109/eurcon.2007.4400379	Model Checking in Concurrent Programming Teaching	"EUROCON 2007 - The International Conference on ""Computer as a Tool"""	proceedings-article
35	10.1007/978-3-540-85114-1_8	None	10.1007/978-3-540-85114-1_8	Dynamic Delayed Duplicate Detection for External Memory Model Checking	Lecture Notes in Computer Science	book-chapter
36	10.1007/978-1-4020-8420-1_4	None	10.1007/978-1-4020-8420-1_4	Concurrent Checking for the Adders	Frontiers In Electronic Testing	book-chapter
37	10.1007/11691617_19	2006	10.1007/11691617_19	Model Checking Dynamic States in GROOVE	Lecture Notes in Computer Science	book-chapter
38	10.1007/3-540-46017-9_10	2002	10.1007/3-540-46017-9_10	Partial Order Reduction in Directed Model Checking	Lecture Notes in Computer Science	book-chapter
39	10.1007/978-3-319-10575-8_6	2018	10.1007/978-3-319-10575-8_6	Partial-Order Reduction	Handbook of Model Checking	book-chapter
40	10.1109/iccad.2004.1382542	None	10.1109/iccad.2004.1382542	Dynamic transition relation simplification for bounded property checking	IEEE/ACM International Conference on Computer Aided Design, 2004. ICCAD-2004.	proceedings-article
41	10.1201/b19254-13	2017	10.1201/b19254-13	Model Checking of Distributed and Concurrent Systems	Embedded Software Development	book-chapter
42	10.1007/978-3-030-94583-1_20	2022	10.1007/978-3-030-94583-1_20	Stateful Dynamic Partial Order Reduction for Model Checking Event-Driven Applications that Do Not Terminate	Lecture Notes in Computer Science	book-chapter
43	10.1109/vtest.1994.292321	None	10.1109/vtest.1994.292321	Controllable self-checking checkers for conditional concurrent checking	Proceedings of IEEE VLSI Test Symposium	proceedings-article
44	10.1145/2043556.2043582	2011	10.1145/2043556.2043582	Practical software model checking via dynamic interface reduction	Proceedings of the Twenty-Third ACM Symposium on Operating Systems Principles	proceedings-article
45	10.1109/iit.2009.5413772	2009	10.1109/iit.2009.5413772	Using model checking tool for teaching concurrent programming concepts	2009 International Conference on Innovations in Information Technology (IIT)	proceedings-article
46	10.1016/s1571-0661(05)80009-x	2003	10.1016/s1571-0661(05)80009-x	Space-Reduction Strategies for Model Checking Dynamic Software	Electronic Notes in Theoretical Computer Science	journal-article
47	10.1007/s002360050074	1997	10.1007/s002360050074	Decidability of model checking for infinite-state concurrent systems	Acta Informatica	journal-article
48	10.1007/978-3-540-93900-9_23	2008	10.1007/978-3-540-93900-9_23	An Automata-Theoretic Dynamic Completeness Criterion for Bounded Model-Checking	Lecture Notes in Computer Science	book-chapter
49	10.5381/jot.2008.7.1.a1	2008	10.5381/jot.2008.7.1.a1	Applying Model Checking to Concurrent UML Models.	The Journal of Object Technology	journal-article
