rank	source_id	year	doi	title	venue	type
1	10.1016/s1571-0661(04)80547-4	2002	10.1016/s1571-0661(04)80547-4	Rank-Based Symbolic Bisimulation	Electronic Notes in Theoretical Computer Science	journal-article
2	10.3390/logics3030011	2025	10.3390/logics3030011	Bisimulation Quotient in Inquisitive Modal Logic	Logics	journal-article
3	10.1145/2608628.2627490	2014	10.1145/2608628.2627490	Maximum likelihood for matrices with rank constraints	Proceedings of the 39th International Symposium on Symbolic and Algebraic Computation	proceedings-article
4	10.36934/tr2022_247	None	10.36934/tr2022_247	On Generalizations of Symbolic Rank of Dynamical Systems and a Classification of Rank-Two Symbolic Systems		dissertation
5	10.1006/jsco.1997.0167	1998	10.1006/jsco.1997.0167	A Polycyclic Quotient Algorithm	Journal of Symbolic Computation	journal-article
6	10.1016/s0747-7171(87)80060-3	1987	10.1016/s0747-7171(87)80060-3	Towards a soluble quotient algorithm	Journal of Symbolic Computation	journal-article
7	10.1006/jsco.1994.1064	1994	10.1006/jsco.1994.1064	A Finite Soluble Quotient Algorithm	Journal of Symbolic Computation	journal-article
8	10.1016/j.jsc.2004.11.010	2005	10.1016/j.jsc.2004.11.010	Bezoutian and quotient ring structure	Journal of Symbolic Computation	journal-article
9	10.1017/jsl.2020.77	2021	10.1017/jsl.2020.77	INQUISITIVE BISIMULATION	The Journal of Symbolic Logic	journal-article
10	10.1016/j.jsc.2023.01.004	2023	10.1016/j.jsc.2023.01.004	Lower bounds on the rank and symmetric rank of real tensors	Journal of Symbolic Computation	journal-article
11	10.1017/s1755020309990426	2010	10.1017/s1755020309990426	A BISIMULATION CHARACTERIZATION THEOREM FOR HYBRID LOGIC WITH THE CURRENT-STATE BINDER	The Review of Symbolic Logic	journal-article
12	10.1016/j.jsc.2026.102553	2026	10.1016/j.jsc.2026.102553	Sum-and-quotient characteristic decomposition of polynomial ideals	Journal of Symbolic Computation	journal-article
13	10.1007/978-3-642-24288-5_19	2011	10.1007/978-3-642-24288-5_19	A Fully Symbolic Bisimulation Algorithm	Lecture Notes in Computer Science	book-chapter
14	10.1109/cdc.2007.4434911	2007	10.1109/cdc.2007.4434911	Symbolic models for nonlinear control systems using approximate bisimulation	2007 46th IEEE Conference on Decision and Control	proceedings-article
15	10.1016/s0747-7171(08)80084-3	1990	10.1016/s0747-7171(08)80084-3	Implementing the Baumslag-Cannonito-Miller polycyclic quotient algorithm	Journal of Symbolic Computation	journal-article
16	10.1109/ddecs.2006.1649562	None	10.1109/ddecs.2006.1649562	Minimization of Large State Spaces using Symbolic Branching Bisimulation	2006 IEEE Design and Diagnostics of Electronic Circuits and systems	proceedings-article
17	10.1007/bfb0014325	1996	10.1007/bfb0014325	Symbolic bisimulation for timed processes	Lecture Notes in Computer Science	book-chapter
18	10.37473/dac/10.1101/2020.05.09.085993	None	10.37473/dac/10.1101/2020.05.09.085993	Meta-Signer: Metagenomic Signature Identifier based on Rank Aggregation of Features		component
19	10.1145/3372884.3373161	2020	10.1145/3372884.3373161	Symbolic bisimulation for open and parameterized systems	Proceedings of the 2020 ACM SIGPLAN Workshop on Partial Evaluation and Program Manipulation	proceedings-article
20	10.37473/fic/10.1101/2020.05.09.085993	None	10.37473/fic/10.1101/2020.05.09.085993	Meta-Signer: Metagenomic Signature Identifier based on Rank Aggregation of Features		component
