rank	source_id	year	doi	title	venue	type
1	10.1109/tse.2017.2659751	2018	10.1109/tse.2017.2659751	Eliminating Path Redundancy via Postconditioned Symbolic Execution	IEEE Transactions on Software Engineering	journal-article
2	10.1109/icst.2015.7102601	2015	10.1109/icst.2015.7102601	Postconditioned Symbolic Execution	2015 IEEE 8th International Conference on Software Testing, Verification and Validation (ICST)	proceedings-article
3	10.31274/td-20260804-208	None	10.31274/td-20260804-208	Symbolic execution for probabilistic programs: path probabilities testing and verification in prism model checker		dissertation
4	10.1109/sp61157.2025.00190	2025	10.1109/sp61157.2025.00190	Empc: Effective Path Prioritization for Symbolic Execution with Path Cover	2025 IEEE Symposium on Security and Privacy (SP)	proceedings-article
5	10.1109/iccq65694.2025.11314570	2025	10.1109/iccq65694.2025.11314570	Path-Minimal Objects in ArkTS Symbolic Execution: From Path Constraints to TypeScript Tests	2025 5th International Conference on Code Quality (ICCQ)	proceedings-article
6	10.14722/bar.2020.23006	2020	10.14722/bar.2020.23006	Creating Human Readable Path Constraints from Symbolic Execution	Proceedings 2020 Workshop on Binary Analysis Research	proceedings-article
7	10.1109/synasc.2010.78	2010	10.1109/synasc.2010.78	Path Directed Symbolic Execution in the K Framework	2010 12th International Symposium on Symbolic and Numeric Algorithms for Scientific Computing	proceedings-article
8	10.51408/csit2025_44	2025	10.51408/csit2025_44	Program Path Feasibility Through Symbolic Execution	Proceedings of “Computer Science and Information Technologies” International Conference	proceedings-article
9	10.1109/icppw.2006.26	None	10.1109/icppw.2006.26	Automatic Flow Analysis Using Symbolic Execution and Path Enumeration	2006 International Conference on Parallel Processing Workshops (ICPPW'06)	proceedings-article
10	10.21203/rs.3.rs-10066367/v1	2026	10.21203/rs.3.rs-10066367/v1	Enhancing Symbolic Execution of Programs for Interprocedural Control Flow Path Feasibility Analysis		posted-content
11	10.1007/springerreference_26145	None	10.1007/springerreference_26145	symbolic execution	SpringerReference	reference-entry
12	10.4028/www.scientific.net/amm.533.427	2014	10.4028/www.scientific.net/amm.533.427	Similar Execution Path Generation Based on Backward Symbolic Analysis	Applied Mechanics and Materials	journal-article
13	10.23919/icact68090.2026.11431363	2026	10.23919/icact68090.2026.11431363	Symbolic Execution for Control Flow Path Feasibility	2026 28th International Conference on Advanced Communications Technology (ICACT)	proceedings-article
14	10.1109/icsess.2014.6933698	2014	10.1109/icsess.2014.6933698	Automated test generation on path-based symbolic execution	2014 IEEE 5th International Conference on Software Engineering and Service Science	proceedings-article
15	10.1016/j.infsof.2014.07.012	2015	10.1016/j.infsof.2014.07.012	Infeasible path generalization in dynamic symbolic execution	Information and Software Technology	journal-article
16	10.1109/apsec.2012.107	2012	10.1109/apsec.2012.107	Test Case Selection Based on Path Condtions of Symbolic Execution	2012 19th Asia-Pacific Software Engineering Conference	proceedings-article
17	10.1109/saner67736.2026.00112	2026	10.1109/saner67736.2026.00112	Path-Optimal Symbolic Execution of Heap-Manipulating Programs	2026 IEEE International Conference on Software Analysis, Evolution and Reengineering (SANER)	proceedings-article
18	10.1145/1831708.1831733	2010	10.1145/1831708.1831733	Exploiting program dependencies for scalable multiple-path symbolic execution	Proceedings of the 19th international symposium on Software testing and analysis	proceedings-article
19	10.1109/ats.2010.19	2010	10.1109/ats.2010.19	Tackling the Path Explosion Problem in Symbolic Execution-Driven Test Generation for Programs	2010 19th IEEE Asian Test Symposium	proceedings-article
20	10.70675/f84b3bcdzf391z4853zbe20zc055a6176e09	None	10.70675/f84b3bcdzf391z4853zbe20zc055a6176e09	Increasing the performance of symbolic execution by compiling symbolic handling into binaries		dissertation
21	10.1109/dsn.2009.5270315	2009	10.1109/dsn.2009.5270315	Fitness-guided path exploration in dynamic symbolic execution	2009 IEEE/IFIP International Conference on Dependable Systems &amp; Networks	proceedings-article
22	10.1109/cscwd68734.2026.11582111	2026	10.1109/cscwd68734.2026.11582111	Dataflow-Based Path Pruning in Symbolic Execution for Hardware Verification	2026 29th International Conference on Computer Supported Cooperative Work in Design (CSCWD)	proceedings-article
23	10.1109/pcspa.2010.80	2010	10.1109/pcspa.2010.80	New Approach to Path Explosion Problem of Symbolic Execution	2010 First International Conference on Pervasive Computing, Signal Processing and Applications	proceedings-article
24	10.1109/icse-companion52605.2021.00028	2021	10.1109/icse-companion52605.2021.00028	Metrinome: Path Complexity Predicts Symbolic Execution Path Explosion	2021 IEEE/ACM 43rd International Conference on Software Engineering: Companion Proceedings (ICSE-Companion)	proceedings-article
25	10.14722/ndss.2019.23530	2019	10.14722/ndss.2019.23530	Neuro-Symbolic Execution: Augmenting Symbolic Execution with Neural Constraints	Proceedings 2019 Network and Distributed System Security Symposium	proceedings-article
26	10.2172/2430751	2023	10.2172/2430751	Symbolic Execution for Vulnerability Analysis: Improving Analyses with Symbolic Procedures [Poster]		report
27	10.1109/icis.2017.7960112	2017	10.1109/icis.2017.7960112	Path reduction of multiple test points in dynamic symbolic execution	2017 IEEE/ACIS 16th International Conference on Computer and Information Science (ICIS)	proceedings-article
28	10.2991/icmemtc-16.2016.104	2016	10.2991/icmemtc-16.2016.104	A test data generation method based on the symbolic execution of the dangerous path	Proceedings of the 2016 3rd International Conference on Materials Engineering, Manufacturing Technology and Control	proceedings-article
29	10.1016/j.jsc.2016.07.023	2017	10.1016/j.jsc.2016.07.023	Replacing conjectures by positive knowledge: Inferring proven precise worst-case execution time bounds using symbolic execution	Journal of Symbolic Computation	journal-article
30	10.1145/2786805.2786830	2015	10.1145/2786805.2786830	MultiSE: multi-path symbolic execution using value summaries	Proceedings of the 2015 10th Joint Meeting on Foundations of Software Engineering	proceedings-article
