rank	source_id	year	doi	title	venue	type
1	10.5772/5322	2008	10.5772/5322	Scheduling Analysis of FMS Using the Unfolding Time Petri Nets	Petri Net, Theory and Applications	book-chapter
2	10.5220/0001804400050012	2009	10.5220/0001804400050012	A PETRI NET MODEL OF PROCESS PLATFORM-BASED PRODUCTION CONFIGURATION	Proceedings of the 11th International Conference on Enterprise Information	proceedings-article
3	10.5220/0005513903190329	2015	10.5220/0005513903190329	A Path-based Equivalence Checking Method for Petri Net based Models of Programs	Proceedings of the 10th International Conference on Software Engineering and Applications	proceedings-article
4	10.1109/dac.1996.545546	None	10.1109/dac.1996.545546	Verification of asynchronous circuits using time Petri net unfolding	33rd Design Automation Conference Proceedings, 1996	proceedings-article
5	10.12988/ams.2016.64143	2016	10.12988/ams.2016.64143	Computability equivalence of an extended Petri net model	Applied Mathematical Sciences	journal-article
6	10.1007/978-3-540-89287-8_11	2008	10.1007/978-3-540-89287-8_11	Directed Unfolding of Petri Nets	Lecture Notes in Computer Science	book-chapter
7	10.1109/tla.2017.7912599	2017	10.1109/tla.2017.7912599	Unfolding for Time Petri Net	IEEE Latin America Transactions	journal-article
8	10.1109/csie.2009.424	2009	10.1109/csie.2009.424	Property Preservation of Petri Refinement Net	2009 WRI World Congress on Computer Science and Information Engineering	proceedings-article
9	10.4028/www.scientific.net/amr.201-203.1379	2011	10.4028/www.scientific.net/amr.201-203.1379	Modeling and Solving Product Configuration Problems Using Petri Net	Advanced Materials Research	journal-article
10	10.1109/icsmc.1997.637370	None	10.1109/icsmc.1997.637370	A concurrency characteristic in Petri net unfolding	1997 IEEE International Conference on Systems, Man, and Cybernetics. Computational Cybernetics and Simulation	proceedings-article
11	10.3182/20140514-3-fr-4046.00060	2014	10.3182/20140514-3-fr-4046.00060	Observation Equivalence of Petri Net Generators	IFAC Proceedings Volumes	journal-article
12	10.1109/compsac.2005.148	None	10.1109/compsac.2005.148	Supervisory Control of Time Petri Nets Using Net Unfolding	29th Annual International Computer Software and Applications Conference (COMPSAC'05)	proceedings-article
