rank	source_id	year	doi	title	venue	type
1	10.46298/arima.3177	2017	10.46298/arima.3177	Unfolding through processes to compute the complete prefix of Petri nets	Revue Africaine de Recherche en Informatique et Mathématiques Appliquées	journal-article
2	10.5772/5322	2008	10.5772/5322	Scheduling Analysis of FMS Using the Unfolding Time Petri Nets	Petri Net, Theory and Applications	book-chapter
3	10.1007/3-540-48068-4_11	2002	10.1007/3-540-48068-4_11	Computing a Finite Prefix of a Time Petri Net	Lecture Notes in Computer Science	book-chapter
4	10.1109/dac.1996.545546	None	10.1109/dac.1996.545546	Verification of asynchronous circuits using time Petri net unfolding	33rd Design Automation Conference Proceedings, 1996	proceedings-article
5	10.1007/3-540-69108-1_9	1998	10.1007/3-540-69108-1_9	A Compositional Petri Net Semantics for SDL	Lecture Notes in Computer Science	book-chapter
6	10.1007/1-4020-2673-0_32	None	10.1007/1-4020-2673-0_32	Engineering Multiagent Systems Based on Interaction Protocols: A Compositional Petri Net Approach	Enterprise Information Systems V	book-chapter
7	10.1007/3-540-63139-9_39	1997	10.1007/3-540-63139-9_39	A compositional partial order semantics for Petri net components	Lecture Notes in Computer Science	book-chapter
8	10.1109/access.2017.2772829	2017	10.1109/access.2017.2772829	A Compositional Analysis Method for Petri-Net Models	IEEE Access	journal-article
9	10.4304/jsw.7.3.499-507	2012	10.4304/jsw.7.3.499-507	Compositional Verification of Liveness Property in Inhibitor-arc Connections of Petri Net Systems	Journal of Software	journal-article
10	10.1109/tla.2017.7912599	2017	10.1109/tla.2017.7912599	Unfolding for Time Petri Net	IEEE Latin America Transactions	journal-article
11	10.1109/csie.2009.424	2009	10.1109/csie.2009.424	Property Preservation of Petri Refinement Net	2009 WRI World Congress on Computer Science and Information Engineering	proceedings-article
12	10.1109/icsmc.1997.637370	None	10.1109/icsmc.1997.637370	A concurrency characteristic in Petri net unfolding	1997 IEEE International Conference on Systems, Man, and Cybernetics. Computational Cybernetics and Simulation	proceedings-article
13	10.1515/auto-2021-0101	2022	10.1515/auto-2021-0101	Learning Petri net models from sensor data of conveying systems based on the merging of prefix and postfix trees	at - Automatisierungstechnik	journal-article
14	10.2991/jcis.2008.27	2008	10.2991/jcis.2008.27	A Petri-Net Based Approach to Verifying Compositional Correctness of System Components	Proceedings of the 11th Joint Conference on Information Sciences (JCIS)	proceedings-article
15	10.1016/s1571-0661(05)80293-2	1999	10.1016/s1571-0661(05)80293-2	Deriving a Graph Rewriting System from a Complete Finite Prefix of an Unfolding	Electronic Notes in Theoretical Computer Science	journal-article
16	10.1109/compsac.2005.148	None	10.1109/compsac.2005.148	Supervisory Control of Time Petri Nets Using Net Unfolding	29th Annual International Computer Software and Applications Conference (COMPSAC'05)	proceedings-article
17	10.1145/240518.240530	1996	10.1145/240518.240530	Verification of asynchronous circuits using time Petri net unfolding	Proceedings of the 33rd annual conference on Design automation conference  - DAC '96	proceedings-article
18	10.1109/isise.2008.56	2008	10.1109/isise.2008.56	Structural Property Preservation of a Kind of Petri Net Refinement	2008 International Symposium on Information Science and Engineering	proceedings-article
19	10.3182/20130904-3-uk-4041.00039	2013	10.3182/20130904-3-uk-4041.00039	Supervision Patterns: Formal Diagnosability Checking by Petri Net Unfolding	IFAC Proceedings Volumes	journal-article
20	10.1109/access.2024.3384489	2024	10.1109/access.2024.3384489	Petri Net Unfolding-Based Detection and Replay of Program Deadlocks	IEEE Access	journal-article
21	10.1109/icycs.2008.128	2008	10.1109/icycs.2008.128	Property Preservation by Petri-Net-Based Refinements in System Design	2008 The 9th International Conference for Young Computer Scientists	proceedings-article
22	10.1007/978-1-4615-1009-3_7	2002	10.1007/978-1-4615-1009-3_7	Delay Time Petri Nets and Net Reduction	Compositional Verification of Concurrent and Real-Time Systems	book-chapter
23	10.1007/3-540-40911-4_19	2000	10.1007/3-540-40911-4_19	A Concurrent and Compositional Petri Net Semantics of Preemption	Lecture Notes in Computer Science	book-chapter
24	10.1109/iitsi.2010.35	2010	10.1109/iitsi.2010.35	Property Preservation of Time Petri Net Reduction	2010 Third International Symposium on Intelligent Information Technology and Security Informatics	proceedings-article
25	10.1145/3290420.3290430	2018	10.1145/3290420.3290430	An introduction and review of petri net unfolding technology	Proceedings of the 4th International Conference on Communication and Information Processing	proceedings-article
26	10.5772/5321	2008	10.5772/5321	Timed Hierarchical Object-Oriented Petri Net	Petri Net, Theory and Applications	book-chapter
27	10.1016/s0096-0551(99)00014-4	1999	10.1016/s0096-0551(99)00014-4	Compositional Petri net models of advanced tasking in Ada-95	Computer Languages	journal-article
28	10.7551/mitpress/8811.003.0010	2011	10.7551/mitpress/8811.003.0010	Analyzing Petri Net Models	Modeling Business Processes	book-chapter
29	10.1109/icnc.2015.7377979	2015	10.1109/icnc.2015.7377979	Conversion and verification of recursive structure in PI-calculus with compositional petri-NET	2015 11th International Conference on Natural Computation (ICNC)	proceedings-article
30	10.1007/springerreference_21281	None	10.1007/springerreference_21281	Petri net	SpringerReference	reference-entry
31	10.1007/s10703-013-0188-2	2013	10.1007/s10703-013-0188-2	Symbolic unfolding of parametric stopwatch Petri nets	Formal Methods in System Design	journal-article
32	10.1109/mines.2011.59	2011	10.1109/mines.2011.59	The Preservation of Liveness in Self-Loops Connection of Petri Net Systems	2011 Third International Conference on Multimedia Information Networking and Security	proceedings-article
33	10.1016/s0167-6423(01)00004-1	2001	10.1016/s0167-6423(01)00004-1	Compositional high-level Petri net semantics of a parallel programming language with procedures	Science of Computer Programming	journal-article
34	10.1007/11767589_8	2006	10.1007/11767589_8	Complete Finite Prefixes of Symbolic Unfoldings of Safe Time Petri Nets	Lecture Notes in Computer Science	book-chapter
35	10.1609/icaps.v19i1.13343	2009	10.1609/icaps.v19i1.13343	Optimality Properties of Planning Via Petri Net Unfolding: A Formal Analysis	Proceedings of the International Conference on Automated Planning and Scheduling	journal-article
36	10.1109/etfa.1994.401981	None	10.1109/etfa.1994.401981	Compositional Petri net environment	ETFA '94. 1994 IEEE Symposium on Emerging Technologies and Factory Automation. (SEIKEN) Symposium) -Novel Disciplines for the Next Century- Proceedings	proceedings-article
37	10.1609/icaps.v29i1.3473	2019	10.1609/icaps.v29i1.3473	On the Relation between Star-Topology Decoupling and Petri Net Unfolding	Proceedings of the International Conference on Automated Planning and Scheduling	journal-article
38	10.1007/978-3-540-79230-7_6	None	10.1007/978-3-540-79230-7_6	A Feature-Complete Petri Net Semantics for WS-BPEL 2.0	Lecture Notes in Computer Science	book-chapter
39	10.1109/icnsc.2017.8000077	2017	10.1109/icnsc.2017.8000077	DICER: Data Inconsistency CheckER based on the unfolding technique of Petri net	2017 IEEE 14th International Conference on Networking, Sensing and Control (ICNSC)	proceedings-article
40	10.1007/s10586-016-0597-2	2016	10.1007/s10586-016-0597-2	Property preservation of refinement for Petri net based representation for embedded systems	Cluster Computing	journal-article
41	10.5772/10294	2010	10.5772/10294	Petri Net as a Manufacturing System Scheduling Tool	Advances in Petri Net Theory and Applications	book-chapter
42	10.1007/978-3-540-40022-6_3	2003	10.1007/978-3-540-40022-6_3	Petri Net Transformations in the ≫Petri Net Baukasten≪	Lecture Notes in Computer Science	book-chapter
43	10.1007/978-3-540-89287-8_12	2008	10.1007/978-3-540-89287-8_12	McMillan’s Complete Prefix for Contextual Nets	Lecture Notes in Computer Science	book-chapter
44	10.3390/electronics12081955	2023	10.3390/electronics12081955	Property Preservation of Object-Oriented Petri Reduction Net Based Representation for Embedded Systems	Electronics	journal-article
45	10.1002/9781119262114.part1	2016	10.1002/9781119262114.part1	Short Review of Petri Net Modeling	Systems Dependability Assessment	other
46	10.1007/3-540-46002-0_26	2002	10.1007/3-540-46002-0_26	Parallelisation of the Petri Net Unfolding Algorithm	Lecture Notes in Computer Science	book-chapter
47	10.1142/9789814324298_0003	2012	10.1142/9789814324298_0003	Petri Net Processes and Extension Operators	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
48	10.5772/5323	2008	10.5772/5323	Error Recovery in Production Systems: A Petri Net Based Intelligent System Approach	Petri Net, Theory and Applications	book-chapter
49	10.20961/its.v3i2.650	2016	10.20961/its.v3i2.650	CLUSTERING BUSINESS PROCESS MODEL PETRI NET DENGAN COMPLETE LINKAGE	Jurnal Teknologi &amp; Informasi ITSmart	journal-article
50	10.1016/0747-7171(92)90011-r	1992	10.1016/0747-7171(92)90011-r	Unification under a mixed prefix	Journal of Symbolic Computation	journal-article
51	10.5772/7499	2010	10.5772/7499	GPenSIM: A New Petri Net Simulator	Petri Nets Applications	book-chapter
52	10.1007/978-3-642-15643-4_22	2010	10.1007/978-3-642-15643-4_22	Symbolic Unfolding of Parametric Stopwatch Petri Nets	Lecture Notes in Computer Science	book-chapter
