rank	source_id	year	doi	title	venue	type
1	10.5220/0012928000003886	2024	10.5220/0012928000003886	Analyzing Exact Output Regions of Reinforcement Learning Policy Neural Networks for High-Dimensional Input-Output Spaces	Proceedings of the 1st International Conference on Explainable AI for Neural and Symbolic Methods	proceedings-article
2	10.3389/conf.fnins.2015.91.00013	2015	10.3389/conf.fnins.2015.91.00013	Usefulness of a neural network having the logistic function as the activation function of its output unit	Frontiers in Neuroscience	journal-article
3	10.1109/mm.2025.3608442	2026	10.1109/mm.2025.3608442	Exploiting Output Activation Sparsity Using Bit-Separable Multiplier in Convoluted Neural Network Accelerator	IEEE Micro	journal-article
4	10.7717/peerj-cs.2715/fig-2	None	10.7717/peerj-cs.2715/fig-2	Figure 2: Full three-input deep neural network with output shapes.		component
5	10.1201/9781420015454-12	2018	10.1201/9781420015454-12	Neural Network Output Feedback Controller Design and Embedded Hardware Implementation	Neural Network Control of Nonlinear Discrete-Time Systems	book-chapter
6	10.7717/peerj-cs.3817/table-2	None	10.7717/peerj-cs.3817/table-2	Table 2: Input and output variables used in the neural network model.		component
7	10.52547/qjerp.28.93.171	2020	10.52547/qjerp.28.93.171	Calculation of three-regions input-output coefficients, hybrid Location Quotient - Gravity Method, (Case Study: oil-rich regions, Tehran Province, and the rest national economies)	Quarterly Journal of Economic Research and Policies	journal-article
8	10.2172/2476990	2024	10.2172/2476990	Predicting Missing Regions in Charged Particle Tracks Using a Sparse 3D Convolutional Neural Network	Predicting Missing Regions in Charged Particle Tracks Using a Sparse 3D Convolutional Neural Network	proceedings-article
9	10.2172/2432384	2024	10.2172/2432384	Predicting Missing Regions in Charged Particle Tracks Using a Sparse 3D Convolutional Neural Network	Predicting Missing Regions in Charged Particle Tracks Using a Sparse 3D Convolutional Neural Network	proceedings-article
10	10.2172/2429319	2024	10.2172/2429319	Predicting Missing Regions in Charged Particle Tracks Using a Sparse 3D Convolutional Neural Network	Predicting Missing Regions in Charged Particle Tracks Using a Sparse 3D Convolutional Neural Network	proceedings-article
11	10.7717/peerj.6257/fig-1	None	10.7717/peerj.6257/fig-1	Figure 1: Example neural network architecture (A) and output for one individual (B).		component
12	10.1016/0893-6080(88)90146-3	1988	10.1016/0893-6080(88)90146-3	Input output characteristics for a class of laterally inhibited graded neural network	Neural Networks	journal-article
13	10.7763/jocet.2013.v1.75	2013	10.7763/jocet.2013.v1.75	Low-Interference Output Partitioning for Neural Network Training	Journal of Clean Energy Technologies	journal-article
14	10.7717/peerj-cs.2802/fig-4	None	10.7717/peerj-cs.2802/fig-4	Figure 4: Simple neural network with activation function “relu”.		component
15	10.1109/access.2018.2885527	2019	10.1109/access.2018.2885527	On Modified Multi-Output Chebyshev-Polynomial Feed-Forward Neural Network for Pattern Classification of Wine Regions	IEEE Access	journal-article
16	10.14711/thesis-991012994404403412	None	10.14711/thesis-991012994404403412	All-optical neural network with nonlinear activation functions		dissertation
17	10.1109/icnn.1995.487374	None	10.1109/icnn.1995.487374	Neural network-based regions detection	Proceedings of ICNN'95 - International Conference on Neural Networks	proceedings-article
18	10.2139/ssrn.4572987	2023	10.2139/ssrn.4572987	Maximum Output Discrepancy Computation for Convolutional Neural Network Compression		posted-content
19	10.1109/icnn.1993.298693	None	10.1109/icnn.1993.298693	Improved convergence for output scaling of a feedforward network with linear output nodes	IEEE International Conference on Neural Networks	proceedings-article
20	10.1109/apcas.1996.569330	None	10.1109/apcas.1996.569330	Quotient canonical feature map competitive learning neural network	Proceedings of APCCAS'96 - Asia Pacific Conference on Circuits and Systems	proceedings-article
21	10.1002/9781394228652.ch7	2024	10.1002/9781394228652.ch7	Finite‐Time Output Synchronization and                     H∞                     Output Synchronization of Coupled Neural Networks with Multiple Output Couplings	Dynamical Behaviors of Multiweighted Complex Network Systems	other
22	10.7763/jocet.2013.v1.78	2013	10.7763/jocet.2013.v1.78	Neural Network Output Partitioning Based on Correlation	Journal of Clean Energy Technologies	journal-article
23	10.1109/iccar49639.2020.9108101	2020	10.1109/iccar49639.2020.9108101	Development of a Neural Network Based PV Power Output Prediction Application Using Reduced Features and Tansig Activation Function	2020 6th International Conference on Control, Automation and Robotics (ICCAR)	proceedings-article
24	10.1016/j.neunet.2011.01.006	2011	10.1016/j.neunet.2011.01.006	Neural network tomography: Network replication from output surface geometry	Neural Networks	journal-article
