rank	source_id	year	doi	title	venue	type
1	10.1007/s10817-014-9319-8	2015	10.1007/s10817-014-9319-8	Symbolic Execution Proofs for Higher Order Store Programs	Journal of Automated Reasoning	journal-article
2	10.1023/a:1014408032446	2001	10.1023/a:1014408032446	From Syntactic Theories to Interpreters: Automating the Proof of Unique Decomposition	Higher-Order and Symbolic Computation	journal-article
3	10.1023/a:1019964114625	2002	10.1023/a:1019964114625	A Formalised Proof of the Soundness and Completeness of a Simply Typed Lambda-Calculus with Explicit Substitutions	Higher-Order and Symbolic Computation	journal-article
4	10.1007/s10990-007-9007-z	2007	10.1007/s10990-007-9007-z	A proof-theoretic foundation of abortive continuations	Higher-Order and Symbolic Computation	journal-article
5	10.1007/s10990-012-9082-7	2011	10.1007/s10990-012-9082-7	A proof of Moessner’s theorem by coinduction	Higher-Order and Symbolic Computation	journal-article
6	10.1023/a:1010006229549	2000	10.1023/a:1010006229549	Higher-Order UnCurrying	Higher-Order and Symbolic Computation	journal-article
7	10.1145/2398857.2384655	2012	10.1145/2398857.2384655	Higher-order symbolic execution via contracts	ACM SIGPLAN Notices	journal-article
8	10.1023/a:1010027404223	1998	10.1023/a:1010027404223	Definitional Interpreters for Higher-Order Programming Languages	Higher-Order and Symbolic Computation	journal-article
9	10.1145/2384616.2384655	2012	10.1145/2384616.2384655	Higher-order symbolic execution via contracts	Proceedings of the ACM international conference on Object oriented programming systems languages and applications	proceedings-article
10	10.1023/a:1025815202775	2003	10.1023/a:1025815202775	Editorial	Higher-Order and Symbolic Computation	journal-article
11	10.1023/a:1010023032358	1999	10.1023/a:1010023032358	Editorial	Higher-Order and Symbolic Computation	journal-article
12	10.1023/a:1022974204050	2002	10.1023/a:1022974204050	Editorial	Higher-Order and Symbolic Computation	journal-article
13	10.1023/a:1010025114115	1999	10.1023/a:1010025114115	Editorial	Higher-Order and Symbolic Computation	journal-article
14	10.1023/a:1010093700911	1999	10.1023/a:1010093700911	Continuation-Based Multiprocessing	Higher-Order and Symbolic Computation	journal-article
15	10.1023/a:1010032817863	1998	10.1023/a:1010032817863	Editorial	Higher-Order and Symbolic Computation	journal-article
16	10.1023/a:1011513031288	2001	10.1023/a:1011513031288	Editorial	Higher-Order and Symbolic Computation	journal-article
17	10.1023/a:1010002000861	1999	10.1023/a:1010002000861	Editorial	Higher-Order and Symbolic Computation	journal-article
18	10.1023/a:1010047103315	1998	10.1023/a:1010047103315	Editorial	Higher-Order and Symbolic Computation	journal-article
19	10.1023/a:1010089522078	1999	10.1023/a:1010089522078	Introduction	Higher-Order and Symbolic Computation	journal-article
20	10.1023/a:1010014500357	2000	10.1023/a:1010014500357	Editorial	Higher-Order and Symbolic Computation	journal-article
21	10.1023/a:1026586714900	2000	10.1023/a:1026586714900	Editorial	Higher-Order and Symbolic Computation	journal-article
22	10.1023/a:1010085415024	1999	10.1023/a:1010085415024	Growing a Language	Higher-Order and Symbolic Computation	journal-article
23	10.1023/a:1010052222987	1999	10.1023/a:1010052222987	Computing with Contexts	Higher-Order and Symbolic Computation	journal-article
24	10.1023/a:1010022412197	2000	10.1023/a:1010022412197	Editorial	Higher-Order and Symbolic Computation	journal-article
