rank	source_id	year	doi	title	venue	type
1	10.21136/cmj.2021.0407-20	2022	10.21136/cmj.2021.0407-20	The strong persistence property and symbolic strong persistence property	Czechoslovak Mathematical Journal	journal-article
2	10.1109/saner67736.2026.00112	2026	10.1109/saner67736.2026.00112	Path-Optimal Symbolic Execution of Heap-Manipulating Programs	2026 IEEE International Conference on Software Analysis, Evolution and Reengineering (SANER)	proceedings-article
3	10.1109/ase.2006.26	2006	10.1109/ase.2006.26	Bogor/Kiasan: A k-bounded Symbolic Execution for Checking Strong Heap Properties of Open Systems	21st IEEE/ACM International Conference on Automated Software Engineering (ASE'06)	proceedings-article
4	10.1109/sefm.2007.43	2007	10.1109/sefm.2007.43	Towards A Case-Optimal Symbolic Execution Algorithm for Analyzing Strong Properties of Object-Oriented Programs	Fifth IEEE International Conference on Software Engineering and Formal Methods (SEFM 2007)	proceedings-article
5	10.2478/gospo-2013-0005	2013	10.2478/gospo-2013-0005	Optimal site selection for heap leaching structures by the analytic hierarchy process (case study: taft heap leaching structure, Iran)	Gospodarka Surowcami Mineralnymi - Mineral Resources Management	journal-article
6	10.1016/j.jsc.2010.08.014	2011	10.1016/j.jsc.2010.08.014	Sparse polynomial division using a heap	Journal of Symbolic Computation	journal-article
7	10.2307/2274867	1989	10.2307/2274867	The strong anticupping property for recursively enumerable degrees	Journal of Symbolic Logic	journal-article
8	10.4171/jems/1584	2024	10.4171/jems/1584	Strong topological Rokhlin property, shadowing, and symbolic dynamics of countable groups	Journal of the European Mathematical Society	journal-article
9	10.3998/mpub.11854719.cmp.mc87pt85w	None	10.3998/mpub.11854719.cmp.mc87pt85w	Symbolic Ideology Among Strong Republicans		component
10	10.1017/jsl.2013.3	2014	10.1017/jsl.2013.3	"THE STRONG TREE PROPERTY AT SUCCESSORS OF SINGULAR
                CARDINALS"	The Journal of Symbolic Logic	journal-article
11	10.3998/mpub.11854719.cmp.pz50h074h	None	10.3998/mpub.11854719.cmp.pz50h074h	Symbolic Ideology Among Strong Democrats		component
